"date","country","region","population","p_cases_infected","p_cases_recent","p_cases_active"
2020-03-31,"PT","PT10",470930,0,NA,NA
2020-03-31,"PT","PT11",2250533,0.0106508875739645,NA,NA
2020-03-31,"PT","PT12",118506,0,0,0
2020-03-31,"PT","PT13",1817117,0.00698689956331878,NA,NA
2020-03-31,"PT","PT14",453638,0.05,NA,NA
2020-03-31,"PT","PT15",851258,0.0166666666666667,NA,NA
2020-03-31,"PT","PT16",244836,0,NA,NA
2020-03-31,"PT","PT17",206661,0,NA,NA
2020-03-31,"PT","PT18",377653,0,NA,NA
2020-03-31,"PT","PT20",245766,0,NA,NA
2020-03-31,"PT","PT30",267785,0,NA,NA
2020-04-01,"PT","PT01",714200,0.024,NA,NA
2020-04-01,"PT","PT02",152758,0,NA,NA
2020-04-01,"PT","PT03",848185,0.00343980343980344,NA,NA
2020-04-01,"PT","PT04",136252,0,0,0
2020-04-01,"PT","PT05",196264,0,0,0
2020-04-01,"PT","PT06",430104,0,NA,NA
2020-04-01,"PT","PT07",166706,0.02,NA,NA
2020-04-01,"PT","PT08",451006,0,NA,NA
2020-04-01,"PT","PT09",160939,0,0,0
2020-04-01,"PT","PT10",470930,0,NA,NA
2020-04-01,"PT","PT11",2250533,0.0106508875739645,NA,NA
2020-04-01,"PT","PT12",118506,0,0,0
2020-04-01,"PT","PT13",1817117,0.00698689956331878,NA,NA
2020-04-01,"PT","PT14",453638,0.05,NA,NA
2020-04-01,"PT","PT15",851258,0.0166666666666667,NA,NA
2020-04-01,"PT","PT16",244836,0,NA,NA
2020-04-01,"PT","PT17",206661,0,NA,NA
2020-04-01,"PT","PT18",377653,0,NA,NA
2020-04-01,"PT","PT20",245766,0,NA,NA
2020-04-01,"PT","PT30",267785,0,NA,NA
2020-04-02,"PT","PT01",714200,0.024,NA,NA
2020-04-02,"PT","PT02",152758,0,NA,NA
2020-04-02,"PT","PT03",848185,0.00201511335012594,NA,NA
2020-04-02,"PT","PT04",136252,0,0,0
2020-04-02,"PT","PT05",196264,0,0,0
2020-04-02,"PT","PT06",430104,0,NA,NA
2020-04-02,"PT","PT07",166706,0.02,NA,NA
2020-04-02,"PT","PT08",451006,0,NA,NA
2020-04-02,"PT","PT09",160939,0,0,0
2020-04-02,"PT","PT10",470930,0,NA,NA
2020-04-02,"PT","PT11",2250533,0.0106508875739645,NA,NA
2020-04-02,"PT","PT12",118506,0,0,0
2020-04-02,"PT","PT13",1817117,0.00698689956331878,NA,NA
2020-04-02,"PT","PT14",453638,0.05,NA,NA
2020-04-02,"PT","PT15",851258,0.0166666666666667,NA,NA
2020-04-02,"PT","PT16",244836,0,NA,NA
2020-04-02,"PT","PT17",206661,0,NA,NA
2020-04-02,"PT","PT18",377653,0,NA,NA
2020-04-02,"PT","PT20",245766,0,NA,NA
2020-04-02,"PT","PT30",267785,0,NA,NA
2020-04-03,"PT","PT01",714200,0.024,NA,NA
2020-04-03,"PT","PT02",152758,0,NA,NA
2020-04-03,"PT","PT03",848185,0.00201511335012594,NA,NA
2020-04-03,"PT","PT04",136252,0,0,0
2020-04-03,"PT","PT05",196264,0,0,0
2020-04-03,"PT","PT06",430104,0,NA,NA
2020-04-03,"PT","PT07",166706,0.02,NA,NA
2020-04-03,"PT","PT08",451006,0,NA,NA
2020-04-03,"PT","PT09",160939,0,0,0
2020-04-03,"PT","PT10",470930,0,NA,NA
2020-04-03,"PT","PT11",2250533,0.0106508875739645,NA,NA
2020-04-03,"PT","PT12",118506,0,0,0
2020-04-03,"PT","PT13",1817117,0.00698689956331878,NA,NA
2020-04-03,"PT","PT14",453638,0.05,NA,NA
2020-04-03,"PT","PT15",851258,0.0166666666666667,NA,NA
2020-04-03,"PT","PT16",244836,0,NA,NA
2020-04-03,"PT","PT17",206661,0,NA,NA
2020-04-03,"PT","PT18",377653,0,NA,NA
2020-04-03,"PT","PT20",245766,0,NA,NA
2020-04-03,"PT","PT30",267785,0,NA,NA
2020-04-04,"PT","PT01",714200,0.024,NA,NA
2020-04-04,"PT","PT02",152758,0,NA,NA
2020-04-04,"PT","PT03",848185,0.00201511335012594,NA,NA
2020-04-04,"PT","PT04",136252,0,0,0
2020-04-04,"PT","PT05",196264,0,0,0
2020-04-04,"PT","PT06",430104,0,NA,NA
2020-04-04,"PT","PT07",166706,0.02,NA,NA
2020-04-04,"PT","PT08",451006,0,NA,NA
2020-04-04,"PT","PT09",160939,0,0,0
2020-04-04,"PT","PT10",470930,0,NA,NA
2020-04-04,"PT","PT11",2250533,0.0106508875739645,NA,NA
2020-04-04,"PT","PT12",118506,0,0,0
2020-04-04,"PT","PT13",1817117,0.00698689956331878,NA,NA
2020-04-04,"PT","PT14",453638,0.05,NA,NA
2020-04-04,"PT","PT15",851258,0.0166666666666667,NA,NA
2020-04-04,"PT","PT16",244836,0,NA,NA
2020-04-04,"PT","PT17",206661,0,NA,NA
2020-04-04,"PT","PT18",377653,0,NA,NA
2020-04-04,"PT","PT20",245766,0,NA,NA
2020-04-04,"PT","PT30",267785,0,NA,NA
2020-04-05,"PT","PT01",714200,0.024,NA,NA
2020-04-05,"PT","PT02",152758,0,NA,NA
2020-04-05,"PT","PT03",848185,0.0020253164556962,NA,NA
2020-04-05,"PT","PT04",136252,0,0,0
2020-04-05,"PT","PT05",196264,0,0,0
2020-04-05,"PT","PT06",430104,0,NA,NA
2020-04-05,"PT","PT07",166706,0.02,NA,NA
2020-04-05,"PT","PT08",451006,0,NA,NA
2020-04-05,"PT","PT09",160939,0,0,0
2020-04-05,"PT","PT10",470930,0,NA,NA
2020-04-05,"PT","PT11",2250533,0.0103703703703704,NA,NA
2020-04-05,"PT","PT12",118506,0,0,0
2020-04-05,"PT","PT13",1817117,0.00691144708423326,NA,NA
2020-04-05,"PT","PT14",453638,0.05,NA,NA
2020-04-05,"PT","PT15",851258,0.0116279069767442,NA,NA
2020-04-05,"PT","PT16",244836,0,NA,NA
2020-04-05,"PT","PT17",206661,0,NA,NA
2020-04-05,"PT","PT18",377653,0,NA,NA
2020-04-05,"PT","PT20",245766,0,NA,NA
2020-04-05,"PT","PT30",267785,0,NA,NA
2020-04-06,"PT","PT01",714200,0.024,NA,NA
2020-04-06,"PT","PT02",152758,0,NA,NA
2020-04-06,"PT","PT03",848185,0.00200501253132832,NA,NA
2020-04-06,"PT","PT04",136252,0,0,0
2020-04-06,"PT","PT05",196264,0,0,0
2020-04-06,"PT","PT06",430104,0,NA,NA
2020-04-06,"PT","PT07",166706,0.02,NA,NA
2020-04-06,"PT","PT08",451006,0,NA,NA
2020-04-06,"PT","PT09",160939,0,0,0
2020-04-06,"PT","PT10",470930,0,NA,NA
2020-04-06,"PT","PT11",2250533,0.0103703703703704,NA,NA
2020-04-06,"PT","PT12",118506,0,0,0
2020-04-06,"PT","PT13",1817117,0.00691144708423326,NA,NA
2020-04-06,"PT","PT14",453638,0.05,NA,NA
2020-04-06,"PT","PT15",851258,0.0116279069767442,NA,NA
2020-04-06,"PT","PT16",244836,0,NA,NA
2020-04-06,"PT","PT17",206661,0,NA,NA
2020-04-06,"PT","PT18",377653,0,NA,NA
2020-04-06,"PT","PT20",245766,0,NA,NA
2020-04-06,"PT","PT30",267785,0,NA,NA
2020-04-07,"PT","PT01",714200,0.024,NA,NA
2020-04-07,"PT","PT02",152758,0,NA,NA
2020-04-07,"PT","PT03",848185,0.00388349514563107,NA,NA
2020-04-07,"PT","PT04",136252,0,0,0
2020-04-07,"PT","PT05",196264,0,0,0
2020-04-07,"PT","PT06",430104,0,NA,NA
2020-04-07,"PT","PT07",166706,0.02,NA,NA
2020-04-07,"PT","PT08",451006,0,NA,NA
2020-04-07,"PT","PT09",160939,0,0,0
2020-04-07,"PT","PT10",470930,0,NA,NA
2020-04-07,"PT","PT11",2250533,0.0101694915254237,NA,NA
2020-04-07,"PT","PT12",118506,0,0,0
2020-04-07,"PT","PT13",1817117,0.00879120879120879,NA,NA
2020-04-07,"PT","PT14",453638,0.05,NA,NA
2020-04-07,"PT","PT15",851258,0.0116279069767442,NA,NA
2020-04-07,"PT","PT16",244836,0,NA,NA
2020-04-07,"PT","PT17",206661,0,NA,NA
2020-04-07,"PT","PT18",377653,0,NA,NA
2020-04-07,"PT","PT20",245766,0,NA,NA
2020-04-07,"PT","PT30",267785,0.0111111111111111,NA,NA
2020-04-08,"PT","PT01",714200,0.024,NA,NA
2020-04-08,"PT","PT02",152758,0,NA,NA
2020-04-08,"PT","PT03",848185,0.00398009950248756,NA,NA
2020-04-08,"PT","PT04",136252,0,0,0
2020-04-08,"PT","PT05",196264,0,0,0
2020-04-08,"PT","PT06",430104,0,NA,NA
2020-04-08,"PT","PT07",166706,0.02,NA,NA
2020-04-08,"PT","PT08",451006,0,NA,NA
2020-04-08,"PT","PT09",160939,0,0,0
2020-04-08,"PT","PT10",470930,0,NA,NA
2020-04-08,"PT","PT11",2250533,0.011720831113479,NA,NA
2020-04-08,"PT","PT12",118506,0,0,0
2020-04-08,"PT","PT13",1817117,0.0090702947845805,NA,NA
2020-04-08,"PT","PT14",453638,0.04,NA,NA
2020-04-08,"PT","PT15",851258,0.0093167701863354,NA,NA
2020-04-08,"PT","PT16",244836,0,NA,NA
2020-04-08,"PT","PT17",206661,0,NA,NA
2020-04-08,"PT","PT18",377653,0,NA,NA
2020-04-08,"PT","PT20",245766,0,NA,NA
2020-04-08,"PT","PT30",267785,0.0111111111111111,NA,NA
2020-04-09,"PT","PT01",714200,0.0595988538681948,NA,NA
2020-04-09,"PT","PT02",152758,0.00272479564032698,NA,NA
2020-04-09,"PT","PT03",848185,0.0244621279104038,NA,NA
2020-04-09,"PT","PT04",136252,0,NA,NA
2020-04-09,"PT","PT05",196264,0.00354609929078014,NA,NA
2020-04-09,"PT","PT06",430104,0.0038961038961039,NA,NA
2020-04-09,"PT","PT07",166706,0.00819672131147541,NA,NA
2020-04-09,"PT","PT08",451006,0,NA,NA
2020-04-09,"PT","PT09",160939,0,NA,NA
2020-04-09,"PT","PT10",470930,0.00307692307692308,NA,NA
2020-04-09,"PT","PT11",2250533,0.00826090697874537,NA,NA
2020-04-09,"PT","PT12",118506,0.0131578947368421,NA,NA
2020-04-09,"PT","PT13",1817117,0.0171945701357466,NA,NA
2020-04-09,"PT","PT14",453638,0.0191048034934498,NA,NA
2020-04-09,"PT","PT15",851258,0.00537313432835821,NA,NA
2020-04-09,"PT","PT16",244836,0.00943396226415094,NA,NA
2020-04-09,"PT","PT17",206661,0,NA,NA
2020-04-09,"PT","PT18",377653,0.00416666666666667,NA,NA
2020-04-09,"PT","PT20",245766,0.0192982456140351,NA,NA
2020-04-09,"PT","PT30",267785,0.0046875,NA,NA
2020-04-10,"PT","PT01",714200,0.0385674931129477,NA,NA
2020-04-10,"PT","PT02",152758,0.00249791840133222,NA,NA
2020-04-10,"PT","PT03",848185,0.0168145726296123,NA,NA
2020-04-10,"PT","PT04",136252,0,NA,NA
2020-04-10,"PT","PT05",196264,0.00354609929078014,NA,NA
2020-04-10,"PT","PT06",430104,0.00319148936170213,NA,NA
2020-04-10,"PT","PT07",166706,0.00704225352112676,NA,NA
2020-04-10,"PT","PT08",451006,0.000564334085778781,NA,NA
2020-04-10,"PT","PT09",160939,0,NA,NA
2020-04-10,"PT","PT10",470930,0.00411522633744856,NA,NA
2020-04-10,"PT","PT11",2250533,0.0097323600973236,NA,NA
2020-04-10,"PT","PT12",118506,0.0131578947368421,NA,NA
2020-04-10,"PT","PT13",1817117,0.0235897435897436,NA,NA
2020-04-10,"PT","PT14",453638,0.0178482895389192,NA,NA
2020-04-10,"PT","PT15",851258,0.00416956219596942,NA,NA
2020-04-10,"PT","PT16",244836,0.01375,NA,NA
2020-04-10,"PT","PT17",206661,0.0068649885583524,NA,NA
2020-04-10,"PT","PT18",377653,0.0027972027972028,NA,NA
2020-04-10,"PT","PT20",245766,0.0164179104477612,NA,NA
2020-04-10,"PT","PT30",267785,0.00352941176470588,NA,NA
2020-04-11,"PT","PT01",714200,0.0369973190348525,NA,NA
2020-04-11,"PT","PT02",152758,0.00249791840133222,NA,NA
2020-04-11,"PT","PT03",848185,0.016973125884017,NA,NA
2020-04-11,"PT","PT04",136252,0,NA,NA
2020-04-11,"PT","PT05",196264,0.00354609929078014,NA,NA
2020-04-11,"PT","PT06",430104,0.00319148936170213,NA,NA
2020-04-11,"PT","PT07",166706,0.00704225352112676,NA,NA
2020-04-11,"PT","PT08",451006,0.000481231953801732,NA,NA
2020-04-11,"PT","PT09",160939,0,NA,NA
2020-04-11,"PT","PT10",470930,0.00377358490566038,NA,NA
2020-04-11,"PT","PT11",2250533,0.00864864864864865,NA,NA
2020-04-11,"PT","PT12",118506,0.0125,NA,NA
2020-04-11,"PT","PT13",1817117,0.0444444444444444,NA,NA
2020-04-11,"PT","PT14",453638,0.0170051960321209,NA,NA
2020-04-11,"PT","PT15",851258,0.00481430536451169,NA,NA
2020-04-11,"PT","PT16",244836,0.0149439601494396,NA,NA
2020-04-11,"PT","PT17",206661,0.00656455142231947,NA,NA
2020-04-11,"PT","PT18",377653,0.00245398773006135,NA,NA
2020-04-11,"PT","PT20",245766,0.0157142857142857,NA,NA
2020-04-11,"PT","PT30",267785,0.00315789473684211,NA,NA
2020-04-12,"PT","PT01",714200,0.0361256544502618,NA,NA
2020-04-12,"PT","PT02",152758,0.00249791840133222,NA,NA
2020-04-12,"PT","PT03",848185,0.0178129638792677,NA,NA
2020-04-12,"PT","PT04",136252,0,NA,NA
2020-04-12,"PT","PT05",196264,0.00284090909090909,NA,NA
2020-04-12,"PT","PT06",430104,0.00366492146596859,NA,NA
2020-04-12,"PT","PT07",166706,0.00704225352112676,NA,NA
2020-04-12,"PT","PT08",451006,0.000481231953801732,NA,NA
2020-04-12,"PT","PT09",160939,0,NA,NA
2020-04-12,"PT","PT10",470930,0.00377358490566038,NA,NA
2020-04-12,"PT","PT11",2250533,0.00872515753756665,NA,NA
2020-04-12,"PT","PT12",118506,0.0125,NA,NA
2020-04-12,"PT","PT13",1817117,0.0487584650112867,NA,NA
2020-04-12,"PT","PT14",453638,0.0179145613229215,NA,NA
2020-04-12,"PT","PT15",851258,0.00446144040790312,NA,NA
2020-04-12,"PT","PT16",244836,0.0149439601494396,NA,NA
2020-04-12,"PT","PT17",206661,0.00656455142231947,NA,NA
2020-04-12,"PT","PT18",377653,0.0023121387283237,NA,NA
2020-04-12,"PT","PT20",245766,0.024,NA,NA
2020-04-12,"PT","PT30",267785,0.00315789473684211,NA,NA
2020-04-13,"PT","PT01",714200,0.0343796711509716,NA,NA
2020-04-13,"PT","PT02",152758,0.00249791840133222,NA,NA
2020-04-13,"PT","PT03",848185,0.0186431900569653,NA,NA
2020-04-13,"PT","PT04",136252,0,NA,NA
2020-04-13,"PT","PT05",196264,0.00284090909090909,NA,NA
2020-04-13,"PT","PT06",430104,0.00366492146596859,NA,NA
2020-04-13,"PT","PT07",166706,0.00704225352112676,NA,NA
2020-04-13,"PT","PT08",451006,0.00049800796812749,NA,NA
2020-04-13,"PT","PT09",160939,0,NA,NA
2020-04-13,"PT","PT10",470930,0.00374531835205993,NA,NA
2020-04-13,"PT","PT11",2250533,0.00889767671774592,NA,NA
2020-04-13,"PT","PT12",118506,0.0125,NA,NA
2020-04-13,"PT","PT13",1817117,0.0368794326241135,NA,NA
2020-04-13,"PT","PT14",453638,0.0179145613229215,NA,NA
2020-04-13,"PT","PT15",851258,0.00446144040790312,NA,NA
2020-04-13,"PT","PT16",244836,0.0149439601494396,NA,NA
2020-04-13,"PT","PT17",206661,0.00656455142231947,NA,NA
2020-04-13,"PT","PT18",377653,0.0023121387283237,NA,NA
2020-04-13,"PT","PT20",245766,0.024,NA,NA
2020-04-13,"PT","PT30",267785,0.00315789473684211,NA,NA
2020-04-14,"PT","PT01",714200,0.0343796711509716,NA,NA
2020-04-14,"PT","PT02",152758,0.00249791840133222,NA,NA
2020-04-14,"PT","PT03",848185,0.0175066312997347,NA,NA
2020-04-14,"PT","PT04",136252,0,NA,NA
2020-04-14,"PT","PT05",196264,0.00284090909090909,NA,NA
2020-04-14,"PT","PT06",430104,0.00414507772020725,NA,NA
2020-04-14,"PT","PT07",166706,0.00704225352112676,NA,NA
2020-04-14,"PT","PT08",451006,0.00049800796812749,NA,NA
2020-04-14,"PT","PT09",160939,0,NA,NA
2020-04-14,"PT","PT10",470930,0.00366300366300366,NA,NA
2020-04-14,"PT","PT11",2250533,0.00951022349025202,NA,NA
2020-04-14,"PT","PT12",118506,0.0125,NA,NA
2020-04-14,"PT","PT13",1817117,0.037463976945245,NA,NA
2020-04-14,"PT","PT14",453638,0.0179145613229215,NA,NA
2020-04-14,"PT","PT15",851258,0.00446144040790312,NA,NA
2020-04-14,"PT","PT16",244836,0.0149439601494396,NA,NA
2020-04-14,"PT","PT17",206661,0.00656455142231947,NA,NA
2020-04-14,"PT","PT18",377653,0.0023121387283237,NA,NA
2020-04-14,"PT","PT20",245766,0.024,NA,NA
2020-04-14,"PT","PT30",267785,0.00315789473684211,NA,NA
2020-04-15,"PT","PT01",714200,0.0343796711509716,NA,NA
2020-04-15,"PT","PT02",152758,0.00249791840133222,NA,NA
2020-04-15,"PT","PT03",848185,0.0175066312997347,NA,NA
2020-04-15,"PT","PT04",136252,0,NA,NA
2020-04-15,"PT","PT05",196264,0.00796812749003984,NA,NA
2020-04-15,"PT","PT06",430104,0.00414507772020725,NA,NA
2020-04-15,"PT","PT07",166706,0.00704225352112676,NA,NA
2020-04-15,"PT","PT08",451006,0.00049800796812749,NA,NA
2020-04-15,"PT","PT09",160939,0.00952380952380952,NA,NA
2020-04-15,"PT","PT10",470930,0.00366300366300366,NA,NA
