"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT01",714200,0.049270990447461,0.0403333333333333,0,0,0,0,1989,30,0.049270990447461,0.0403333333333333,0,0,0,0
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT02",152758,0.00854700854700855,0.006,NA,NA,NA,NA,351,5,0.00854700854700855,0.006,NA,NA,NA,NA
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT03",848185,0.00408371618172537,0.00916666666666667,0,0,0,0,1959,30,0.00408371618172537,0.00916666666666667,0,0,0,0
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT04",136252,0,0,NA,NA,NA,NA,50,2,0,0,NA,NA,NA,NA
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT05",196264,0.00738007380073801,0.00272727272727273,NA,NA,NA,NA,542,11,0.00738007380073801,0.00272727272727273,NA,NA,NA,NA
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT06",430104,0.00566426364572606,0.00544444444444444,0,0,0,0,1942,30,0.00566426364572606,0.00544444444444444,0,0,0,0
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT07",166706,0.00422535211267606,0.00375,NA,NA,NA,NA,710,8,0.00422535211267606,0.00375,NA,NA,NA,NA
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT08",451006,0.000573065902578797,0.000333333333333333,NA,NA,NA,NA,1745,30,0.000573065902578797,0.000333333333333333,NA,NA,NA,NA
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT09",160939,0.00952380952380952,0.00416666666666667,NA,NA,NA,NA,525,12,0.00952380952380952,0.00416666666666667,NA,NA,NA,NA
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT10",470930,0.00523255813953488,0.00571428571428571,0,0,0.01,0.01,1720,28,0.00523255813953488,0.00571428571428571,0,0,0.01,0.01
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT11",2250533,0.0102115244347192,0.00923856209150327,0.0087719298245614,0.0823809523809524,0.00657894736842105,0.010952380952381,1371,30,0.0102115244347192,0.00923856209150327,0.0087719298245614,0.0823809523809524,0.00657894736842105,0.010952380952381
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT12",118506,0.0125,0.01,NA,NA,NA,NA,400,6,0.0125,0.01,NA,NA,NA,NA
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT13",1817117,0.0328563857975623,0.0228888888888889,0,0,0,0,1887,30,0.0328563857975623,0.0228888888888889,0,0,0,0
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT14",453638,0.0180261378999549,0.0161818181818182,NA,NA,NA,NA,2219,30,0.0180261378999549,0.0161818181818182,NA,NA,NA,NA
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT15",851258,0.00332446808510638,0.00463888888888889,NA,NA,NA,NA,1504,30,0.00332446808510638,0.00463888888888889,NA,NA,NA,NA
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT16",244836,0.0217785843920145,0.0384615384615385,NA,NA,NA,NA,551,13,0.0217785843920145,0.0384615384615385,NA,NA,NA,NA
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT17",206661,0.00681818181818182,0.00375,NA,NA,NA,NA,440,8,0.00681818181818182,0.00375,NA,NA,NA,NA
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT18",377653,0.00327868852459016,0.00377777777777778,NA,NA,NA,NA,915,15,0.00327868852459016,0.00377777777777778,NA,NA,NA,NA
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT20",245766,0.0270967741935484,0.0258333333333333,NA,NA,NA,NA,775,8,0.0270967741935484,0.0258333333333333,NA,NA,NA,NA
"PT",2020-07-14,10561097,0.0128205128205128,NA,NA,2808,30,0.0193289565850333,10868,0.00302270846378436,0.0029880924788721,10868,0.017992622123877,0.00240207630772217,0.00240207630772217,"PT30",267785,0.00309278350515464,0.00261904761904762,NA,NA,NA,NA,970,14,0.00309278350515464,0.00261904761904762,NA,NA,NA,NA
