"date","region","regionname","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_stillsick","p_stillsick_error"
"2020/04/15","ESNA","Provincia:Navarra / Nafarroa",654214,11,850,0,0,0.0294117647058824,0.0113583875045513,NA,NA,NA,NA,NA,NA
"2020/04/16","ESNA","Provincia:Navarra / Nafarroa",654214,14,1090,3,240,0.036697247706422,0.0111617679472539,NA,NA,NA,NA,NA,NA
"2020/04/17","ESNA","Provincia:Navarra / Nafarroa",654214,14,1090,3,240,0.036697247706422,0.0111617679472539,NA,NA,NA,NA,NA,NA
"2020/04/18","ESNA","Provincia:Navarra / Nafarroa",654214,16,1180,5,330,0.0432203389830508,0.0116026485934184,NA,NA,NA,NA,NA,NA
"2020/04/19","ESNA","Provincia:Navarra / Nafarroa",654214,16,1180,2,90,0.0432203389830508,0.0116026485934184,NA,NA,NA,NA,NA,NA
"2020/04/20","ESNA","Provincia:Navarra / Nafarroa",654214,16,1180,2,90,0.0432203389830508,0.0116026485934184,NA,NA,NA,NA,NA,NA
"2020/04/21","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,1,100,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/04/22","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,1,100,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/04/23","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,1,100,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/04/24","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/04/25","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/04/26","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/04/27","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/04/28","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/04/29","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/04/30","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/05/01","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/05/02","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/05/03","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/05/04","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/05/05","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/05/06","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/05/07","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/05/08","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/05/09","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/05/10","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/05/11","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/05/12","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/05/13","ESNA","Provincia:Navarra / Nafarroa",654214,17,1280,0,0,0.04296875,0.011109193353346,NA,NA,NA,NA,NA,NA
"2020/05/14","ESNA","Provincia:Navarra / Nafarroa",654214,18,1330,1,50,0.0428571428571429,0.0108848452545719,NA,NA,0,0,0,0
"2020/05/15","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,4,222,0.0432756324900133,0.0102903051696665,NA,NA,0,0,0.0045045045045045,0.00880875976989955
"2020/05/16","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,4,222,0.0432756324900133,0.0102903051696665,NA,NA,0,0,0.0045045045045045,0.00880875976989955
"2020/05/17","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,3,172,0.0432756324900133,0.0102903051696665,NA,NA,0,0,0.00581395348837209,0.0113619657517714
"2020/05/18","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,0,0,0.0432756324900133,0.0102903051696665,NA,NA,NA,NA,NA,NA
"2020/05/19","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,0,0,0.0432756324900133,0.0102903051696665,NA,NA,NA,NA,NA,NA
"2020/05/20","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,0,0,0.0432756324900133,0.0102903051696665,NA,NA,NA,NA,NA,NA
"2020/05/21","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,0,0,0.0432756324900133,0.0102903051696665,NA,NA,NA,NA,NA,NA
"2020/05/22","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,0,0,0.0432756324900133,0.0102903051696665,NA,NA,NA,NA,NA,NA
"2020/05/23","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,0,0,0.0432756324900133,0.0102903051696665,NA,NA,NA,NA,NA,NA
"2020/05/24","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,0,0,0.0432756324900133,0.0102903051696665,NA,NA,NA,NA,NA,NA
"2020/05/25","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,0,0,0.0432756324900133,0.0102903051696665,NA,NA,NA,NA,NA,NA
"2020/05/26","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,0,0,0.0432756324900133,0.0102903051696665,NA,NA,NA,NA,NA,NA
"2020/05/27","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,0,0,0.0432756324900133,0.0102903051696665,NA,NA,NA,NA,NA,NA
"2020/05/28","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,0,0,0.0432756324900133,0.0102903051696665,NA,NA,NA,NA,NA,NA
"2020/05/29","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,0,0,0.0432756324900133,0.0102903051696665,NA,NA,NA,NA,NA,NA
"2020/05/30","ESNA","Provincia:Navarra / Nafarroa",654214,21,1502,0,0,0.0432756324900133,0.0102903051696665,NA,NA,NA,NA,NA,NA
"2020/05/31","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,1,18,0.0427631578947368,0.0101711693197525,NA,NA,0,0,0,0
"2020/06/01","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,1,18,0.0427631578947368,0.0101711693197525,NA,NA,0,0,0,0
"2020/06/02","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,1,18,0.0427631578947368,0.0101711693197525,NA,NA,0,0,0,0
"2020/06/03","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/04","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/05","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/06","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/07","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/08","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/09","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/10","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/11","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/12","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/13","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/14","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/15","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/16","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/17","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/18","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/19","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,0,0,0.0427631578947368,0.0101711693197525,NA,NA,NA,NA,NA,NA
"2020/06/20","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,2,70,0.0427672955974843,0.00994521524686312,NA,NA,0,0,0,0
"2020/06/21","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,2,70,0.0427672955974843,0.00994521524686312,NA,NA,0,0,0,0
"2020/06/22","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,2,70,0.0427672955974843,0.00994521524686312,NA,NA,0,0,0,0
"2020/06/23","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,0,0,0.0427672955974843,0.00994521524686312,NA,NA,NA,NA,NA,NA
"2020/06/24","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,0,0,0.0427672955974843,0.00994521524686312,NA,NA,NA,NA,NA,NA
"2020/06/25","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,0,0,0.0427672955974843,0.00994521524686312,NA,NA,NA,NA,NA,NA
"2020/06/26","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,0,0,0.0427672955974843,0.00994521524686312,NA,NA,NA,NA,NA,NA
"2020/06/27","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,0,0,0.0427672955974843,0.00994521524686312,NA,NA,NA,NA,NA,NA
"2020/06/28","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,0,0,0.0427672955974843,0.00994521524686312,NA,NA,NA,NA,NA,NA
"2020/06/29","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,0,0,0.0427672955974843,0.00994521524686312,NA,NA,NA,NA,NA,NA
"2020/06/30","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,0,0,0.0427672955974843,0.00994521524686312,NA,NA,NA,NA,NA,NA
"2020/07/01","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,0,0,0.0427672955974843,0.00994521524686312,NA,NA,NA,NA,NA,NA
"2020/07/02","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,0,0,0.0427672955974843,0.00994521524686312,NA,NA,NA,NA,NA,NA
"2020/07/03","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,0,0,0.0427672955974843,0.00994521524686312,NA,NA,NA,NA,NA,NA
"2020/07/04","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,0,0,0.0427672955974843,0.00994521524686312,NA,NA,NA,NA,NA,NA
"2020/07/05","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,1,30,0.0425925925925926,0.00983345225534392,NA,NA,0,0,0,0
"2020/07/06","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,1,30,0.0425925925925926,0.00983345225534392,NA,NA,0,0,0,0
"2020/07/07","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,1,30,0.0425925925925926,0.00983345225534392,NA,NA,0,0,0,0
"2020/07/08","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/09","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/10","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/11","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/12","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/13","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/14","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/15","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/16","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/17","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/18","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/19","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/20","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/21","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/22","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/23","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/24","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/25","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/26","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/27","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/28","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/29","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/30","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/07/31","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/01","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/02","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/03","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/04","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/05","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/06","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/07","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/08","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/09","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/10","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/11","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/12","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/13","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/14","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/15","ESNA","Provincia:Navarra / Nafarroa",654214,25,1620,0,0,0.0425925925925926,0.00983345225534392,NA,NA,NA,NA,NA,NA
"2020/08/16","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,1,100,0.0406976744186047,0.00933783966822525,0,0,0,0,0,0
"2020/08/17","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,1,100,0.0406976744186047,0.00933783966822525,0,0,0,0,0,0
"2020/08/18","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,1,100,0.0406976744186047,0.00933783966822525,0,0,0,0,0,0
"2020/08/19","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/08/20","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/08/21","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/08/22","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/08/23","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/08/24","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/08/25","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/08/26","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/08/27","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/08/28","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/08/29","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/08/30","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/08/31","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/01","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/02","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/03","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/04","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/05","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/06","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/07","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/08","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/09","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/10","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/11","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
