"date","region","regionname","population","sample_size","reach","sample_size_recent","reach_recent","cases_est","cases_low","cases_high","recentcases_est","recentcases_low","recentcases_high","fatalities_est","fatalities_low","fatalities_high","p_cases","p_cases_low","p_cases_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recentcases","p_recentcases_low","p_recentcases_high","p_stillsick","p_stillsick_low","p_stillsick_high"
"2020/06/07","ESCE","Ciudad Autónoma:Ceuta",84777,1,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESML","Ciudad Autónoma:Melilla",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESC","Provincia:A Coruña",1119596,3,20,1,3,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESVI","Provincia:Álava",331549,1,30,0,0,55258.1666666667,11043.2370726687,99473.0962606646,NA,NA,NA,NA,NA,NA,0.166666666666667,0.0333080089901303,0.300025324343203,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/07","ESAB","Provincia:Albacete",388167,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESA","Provincia:Alicante",1858683,7,404,2,204,133420.314356436,86636.4595670383,180204.169145833,0,0,0,NA,NA,NA,0.0717821782178218,0.046611745825963,0.0969526106096806,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/07","ESAL","Provincia:Almería",716820,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESO","Provincia:Asturias",1022800,72,4715,1,50,25163.2661717922,20640.7829516359,29685.7493919484,0,0,0,NA,NA,NA,0.0246023329798515,0.0201806638166171,0.029024002143086,NA,NA,NA,0,0,0,0.0392156862745098,0,0.0924885280992382
"2020/06/07","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESBA","Provincia:Badajoz",673559,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESPM","Provincia:Balears",1149460,54,3264,3,137,40498.743872549,33228.4497750406,47769.0379700575,0,0,0,NA,NA,NA,0.0352328431372549,0.028907878286361,0.0415578079881488,NA,NA,NA,0,0,0,0.130434782608696,0.0331114516926437,0.227758113524748
"2020/06/07","ESB","Provincia:Barcelona",5664579,10,310,2,26,201001.190322581,84345.7156961765,317656.664948985,0,0,0,NA,NA,NA,0.0354838709677419,0.0148900237239478,0.0560777182115361,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/07","ESBI","Provincia:Bizkaia",1152651,6,219,2,34,47369.2191780822,17064.4729041461,77673.9654520183,0,0,0,NA,NA,NA,0.0410958904109589,0.0148045443973467,0.0673872364245711,NA,NA,NA,NA,NA,NA,0.111111111111111,0,0.316430196199952
"2020/06/07","ESBU","Provincia:Burgos",356958,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESCC","Provincia:Cáceres",394151,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESCA","Provincia:Cádiz",1240155,1,20,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESS","Provincia:Cantabria",581078,30,2010,0,0,20525.6407960199,15836.3570024672,25214.9245895726,NA,NA,NA,NA,NA,NA,0.0353233830845771,0.0272534100455829,0.0433933561235714,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/07","ESCS","Provincia:Castellón",579962,1,25,0,0,69595.44,0,143472.49670688,NA,NA,NA,NA,NA,NA,0.12,0,0.247382581456854,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/07","ESCR","Provincia:Ciudad Real",495761,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESCO","Provincia:Córdoba",782979,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESCU","Provincia:Cuenca",196329,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESSS","Provincia:Gipuzkoa",723576,3,150,1,60,19295.36,640.079670873277,37950.6403291267,0,0,0,NA,NA,NA,0.0266666666666667,0.000884605999747472,0.0524487273335859,NA,NA,NA,0,0,0,0,0,0
"2020/06/07","ESGI","Provincia:Girona",771044,2,4,1,2,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESGR","Provincia:Granada",914678,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESGU","Provincia:Guadalajara",257762,1,60,0,0,68736.5333333333,39894.462583841,97578.6040828256,NA,NA,NA,NA,NA,NA,0.266666666666667,0.15477247454567,0.378560858787663,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/07","ESH","Provincia:Huelva",521870,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESHU","Provincia:Huesca",220461,1,50,0,0,4409.22,0,12964.2768045587,NA,NA,NA,NA,NA,NA,0.02,0,0.058805307081791,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/07","ESJ","Provincia:Jaén",633564,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESLO","Provincia:La Rioja",316798,18,1086,3,175,17502.6519337017,13198.029250485,21807.2746169183,0,0,0,NA,NA,NA,0.0552486187845304,0.0416607088759557,0.0688365286931051,NA,NA,NA,0,0,0,0,0,0
"2020/06/07","ESGC","Provincia:Las Palmas",1120406,1,70,0,0,80029,12433.445129613,147624.554870387,NA,NA,NA,NA,NA,NA,0.0714285714285714,0.011097267534816,0.131759875322327,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/07","ESLE","Provincia:León",460001,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESL","Provincia:Lleida",434930,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESLU","Provincia:Lugo",329587,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESM","Provincia:Madrid",6663394,100,6416,26,1512,623135.349127182,575663.639155395,670607.059098969,88726.9507323569,50101.12425755,127352.777207164,NA,NA,NA,0.0935162094763092,0.0863919556843547,0.100640463268264,NA,NA,NA,0.144927536231884,0.0861940928755778,0.20366097958819,0.0487394957983193,0.0314381511711457,0.066040840425493
