"date","region","regionname","population","sample_size","reach","sample_size_recent","reach_recent","cases_est","cases_low","cases_high","recentcases_est","recentcases_low","recentcases_high","fatalities_est","fatalities_low","fatalities_high","p_cases","p_cases_low","p_cases_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recentcases","p_recentcases_low","p_recentcases_high","p_stillsick","p_stillsick_low","p_stillsick_high"
"2020/06/21","ESCE","Ciudad Autónoma:Ceuta",84777,1,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESML","Ciudad Autónoma:Melilla",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESC","Provincia:A Coruña",1119596,5,85,1,25,79030.3058823529,18066.7611075121,139993.850657194,0,0,0,NA,NA,NA,0.0705882352941176,0.0161368574981619,0.125039613090073,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/21","ESVI","Provincia:Álava",331549,2,80,1,50,49732.35,23790.2032180449,75674.4967819551,0,0,0,NA,NA,NA,0.15,0.0717547126308475,0.228245287369153,NA,NA,NA,0,0,0,0,0,0
"2020/06/21","ESAB","Provincia:Albacete",388167,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESA","Provincia:Alicante",1858683,7,404,0,0,133420.314356436,86636.4595670383,180204.169145833,NA,NA,NA,NA,NA,NA,0.0717821782178218,0.046611745825963,0.0969526106096806,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/21","ESAL","Provincia:Almería",716820,1,40,1,40,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESO","Provincia:Asturias",1022800,74,4840,1,100,24724.7107438017,20299.1055147372,29150.3159728661,0,0,0,NA,NA,NA,0.0241735537190083,0.0198466029670876,0.028500504470929,NA,NA,NA,0,0,0,0.0384615384615385,0,0.0907304041739783
"2020/06/21","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESBA","Provincia:Badajoz",673559,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESPM","Provincia:Balears",1149460,54,3264,0,0,40498.743872549,33228.4497750406,47769.0379700575,NA,NA,NA,NA,NA,NA,0.0352328431372549,0.028907878286361,0.0415578079881488,NA,NA,NA,NA,NA,NA,0.130434782608696,0.0331114516926437,0.227758113524748
"2020/06/21","ESB","Provincia:Barcelona",5664579,13,427,2,17,212255.887587822,110219.560164221,314292.215011423,NA,NA,NA,NA,NA,NA,0.0374707259953162,0.0194576790550933,0.055483772935539,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/21","ESBI","Provincia:Bizkaia",1152651,11,566,4,277,77386.4628975265,53621.8888101402,101151.036984913,41611.9494584838,16290.8884576023,66933.0104593652,NA,NA,NA,0.0671378091872792,0.0465204895585395,0.0877551288160188,NA,NA,NA,0.4,0.207963532945788,0.592036467054212,0.0263157894736842,0,0.0772106065904289
"2020/06/21","ESBU","Provincia:Burgos",356958,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESCC","Provincia:Cáceres",394151,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESCA","Provincia:Cádiz",1240155,1,20,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESS","Provincia:Cantabria",581078,31,2160,0,0,20445.337037037,15930.339156087,24960.3349179871,NA,NA,NA,NA,NA,NA,0.0351851851851852,0.0274151476326534,0.042955222737717,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/21","ESCS","Provincia:Castellón",579962,1,25,0,0,69595.44,0,143472.49670688,NA,NA,NA,NA,NA,NA,0.12,0,0.247382581456854,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/21","ESCR","Provincia:Ciudad Real",495761,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESCO","Provincia:Córdoba",782979,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESCU","Provincia:Cuenca",196329,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESSS","Provincia:Gipuzkoa",723576,3,150,0,0,19295.36,640.079670873277,37950.6403291267,NA,NA,NA,NA,NA,NA,0.0266666666666667,0.000884605999747472,0.0524487273335859,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/21","ESGI","Provincia:Girona",771044,2,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESGR","Provincia:Granada",914678,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESGU","Provincia:Guadalajara",257762,1,60,0,0,68736.5333333333,39894.462583841,97578.6040828256,NA,NA,NA,NA,NA,NA,0.266666666666667,0.15477247454567,0.378560858787663,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/21","ESH","Provincia:Huelva",521870,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESHU","Provincia:Huesca",220461,1,50,0,0,4409.22,0,12964.2768045587,NA,NA,NA,NA,NA,NA,0.02,0,0.058805307081791,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/21","ESJ","Provincia:Jaén",633564,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESLO","Provincia:La Rioja",316798,23,1371,1,50,21027.4383661561,16852.9810863185,25201.8956459937,0,0,0,NA,NA,NA,0.0663749088256747,0.0531978771530075,0.0795519404983418,NA,NA,NA,0,0,0,0.0151515151515152,0,0.0446221075628096
"2020/06/21","ESGC","Provincia:Las Palmas",1120406,1,70,0,0,80029,12433.445129613,147624.554870387,NA,NA,NA,NA,NA,NA,0.0714285714285714,0.011097267534816,0.131759875322327,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/21","ESLE","Provincia:León",460001,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESL","Provincia:Lleida",434930,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESLU","Provincia:Lugo",329587,1,40,1,40,8239.675,0,24185.9952174315,0,0,0,NA,NA,NA,0.025,0,0.0733827342019907,NA,NA,NA,0,0,0,0,0,0
"2020/06/21","ESM","Provincia:Madrid",6663394,1000,69060,15,883,599666.86518969,585444.898562275,613888.831817105,7632.75372279496,0,22584.1055559507,NA,NA,NA,0.0899942079351289,0.0878598651921642,0.0921285506780936,NA,NA,NA,0.00909090909090909,0,0.0268275883383194,0.0576208178438662,0.047775505280184,0.0674661304075484
"2020/06/21","ESMA","Provincia:Málaga",1661785,4,123,0,0,94573.1300813008,26536.4250312966,162609.835131305,NA,NA,NA,NA,NA,NA,0.0569105691056911,0.0159686271276348,0.0978525110837473,NA,NA,NA,NA,NA,NA,0.142857142857143,0,0.402082007388211
"2020/06/21","ESMU","Provincia:Murcia",1493898,60,3592,0,0,28696.815701559,21991.0957557021,35402.535647416,NA,NA,NA,NA,NA,NA,0.0192093541202673,0.0147206139613963,0.0236980942791382,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/21","ESNA","Provincia:Navarra / Nafarroa",654214,24,1590,2,70,27978.9635220126,21472.6644745013,34485.2625695239,0,0,0,NA,NA,NA,0.0427672955974843,0.0328220803506212,0.0527125108443474,NA,NA,NA,0,0,0,0.0769230769230769,0,0.221774806631782
"2020/06/21","ESOR","Provincia:Ourense",307651,1,60,0,0,10255.0333333333,0,24228.6408588885,NA,NA,NA,NA,NA,NA,0.0333333333333333,0,0.0787536554696344,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/21","ESP","Provincia:Palencia",160980,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESPO","Provincia:Pontevedra",942665,7,226,0,0,12513.2522123894,0,26578.7748404468,NA,NA,NA,NA,NA,NA,0.0132743362831858,0,0.0281953555509612,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479
"2020/06/21","ESSA","Provincia:Salamanca",330119,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESTF","Provincia:Santa Cruz de Tenerife",1032983,4,120,0,0,8608.19166666667,0,25409.4912956338,NA,NA,NA,NA,NA,NA,0.00833333333333333,0,0.0245981698591689,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/21","ESSG","Provincia:Segovia",153129,1,20,0,0,7656.45,0,22282.8465696093,NA,NA,NA,NA,NA,NA,0.05,0,0.145516829402721,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/21","ESSE","Provincia:Sevilla",1942389,1,80,0,0,24279.8625,0,71569.1603980435,NA,NA,NA,NA,NA,NA,0.0125,0,0.0368459460993876,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/21","ESSO","Provincia:Soria",88636,2,90,0,0,6893.91111111111,1989.54885022408,11798.2733719981,NA,NA,NA,NA,NA,NA,0.0777777777777778,0.0224462842436943,0.133109271311861,NA,NA,NA,NA,NA,NA,0.285714285714286,0,0.620372146798186
