"date","region","regionname","population","sample_size","reach","cases_est","cases_low","cases_high","recentcases_est","recentcases_low","recentcases_high","fatalities_est","fatalities_low","fatalities_high","p_cases","p_cases_low","p_cases_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recentcases","p_recentcases_low","p_recentcases_high","p_stillsick","p_stillsick_low","p_stillsick_high"
"2020/09/15","ESP","Provincia:Palencia",160980,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/15","ESPO","Provincia:Pontevedra",942665,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/15","ESSA","Provincia:Salamanca",330119,1,25,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/15","ESTF","Provincia:Santa Cruz de Tenerife",1032983,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/15","ESSG","Provincia:Segovia",153129,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/15","ESSE","Provincia:Sevilla",1942389,1,40,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/15","ESSO","Provincia:Soria",88636,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/15","EST","Provincia:Tarragona",804664,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/15","ESTE","Provincia:Teruel",134137,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/15","ESTO","Provincia:Toledo",694844,3,215,35550.1581395349,15086.2235409343,56014.0927381354,0,0,0,6463.66511627907,0,15379.9207701654,0.0511627906976744,0.0217116698725676,0.0806139115227813,0.181818181818182,0,0.409744941200983,0,0,0,0,0,0
"2020/09/15","ESV","Provincia:Valencia / València",2565124,1,21,122148.761904762,0,355786.240563099,0,0,0,0,0,0,0.0476190476190476,0,0.138701380737578,0,0,0,0,0,0,0,0,0
"2020/09/15","ESVA","Provincia:Valladolid",519546,1,50,20781.84,0,49001.5604062242,0,0,0,0,0,0,0.04,0,0.0943161152356562,0,0,0,0,0,0,0,0,0
"2020/09/15","ESZA","Provincia:Zamora",172539,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/15","ESZ","Provincia:Zaragoza",964693,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
