"date","region","regionname","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_stillsick","p_stillsick_error"
"2020/04/11","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/12","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/13","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/15","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/16","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/17","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/18","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/19","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/20","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/22","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/23","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/24","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/25","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/26","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/27","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/28","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/29","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/30","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/01","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/02","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/03","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/04","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/05","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/06","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/09","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/10","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/11","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/12","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/13","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/14","ESZ","Provincia:Zaragoza",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/15","ESZ","Provincia:Zaragoza",964693,2,52,2,52,0.288461538461538,0.123137283110767,NA,NA,0,0,0,0
"2020/05/16","ESZ","Provincia:Zaragoza",964693,2,52,2,52,0.288461538461538,0.123137283110767,NA,NA,0,0,0,0
"2020/05/17","ESZ","Provincia:Zaragoza",964693,2,52,2,52,0.288461538461538,0.123137283110767,NA,NA,0,0,0,0
"2020/05/18","ESZ","Provincia:Zaragoza",964693,2,52,2,52,0.288461538461538,0.123137283110767,NA,NA,0,0,0,0
"2020/05/19","ESZ","Provincia:Zaragoza",964693,2,52,2,52,0.288461538461538,0.123137283110767,NA,NA,0,0,0,0
"2020/05/20","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/05/21","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/05/22","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/05/23","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/05/24","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/05/25","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/05/26","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/05/27","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/05/28","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/05/29","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/05/30","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/05/31","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/01","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/02","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/03","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/04","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/05","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/06","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/07","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/08","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/09","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/10","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/11","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/12","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/13","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/14","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/15","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/16","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/17","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/18","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/19","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/20","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/21","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/22","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/23","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/24","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/25","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/26","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/27","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/28","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/29","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/06/30","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/07/01","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/07/02","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/07/03","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/07/04","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/07/05","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/07/06","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/07/07","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/07/08","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/07/09","ESZ","Provincia:Zaragoza",964693,2,52,0,0,0.288461538461538,0.123137283110767,NA,NA,NA,NA,NA,NA
"2020/07/10","ESZ","Provincia:Zaragoza",964693,3,95,1,43,0.189473684210526,0.0788032807038817,NA,NA,0,0,0,0
"2020/07/11","ESZ","Provincia:Zaragoza",964693,3,95,1,43,0.189473684210526,0.0788032807038817,NA,NA,0,0,0,0
"2020/07/12","ESZ","Provincia:Zaragoza",964693,3,95,1,43,0.189473684210526,0.0788032807038817,NA,NA,0,0,0,0
"2020/07/13","ESZ","Provincia:Zaragoza",964693,3,95,1,43,0.189473684210526,0.0788032807038817,NA,NA,0,0,0,0
"2020/07/14","ESZ","Provincia:Zaragoza",964693,3,95,1,43,0.189473684210526,0.0788032807038817,NA,NA,0,0,0,0
"2020/07/15","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/16","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/17","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/18","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/19","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/20","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/21","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/22","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/23","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/24","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/25","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/26","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/27","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/28","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/29","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/30","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/07/31","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/08/01","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/08/02","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/08/03","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/08/04","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/08/05","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/08/06","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/08/07","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/08/08","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/08/09","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/08/10","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/08/11","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/08/12","ESZ","Provincia:Zaragoza",964693,3,95,0,0,0.189473684210526,0.0788032807038817,NA,NA,NA,NA,NA,NA
"2020/08/13","ESZ","Provincia:Zaragoza",964693,4,155,1,60,0.12258064516129,0.0516293667620308,0,0,0,0,0,0
"2020/08/14","ESZ","Provincia:Zaragoza",964693,4,155,1,60,0.12258064516129,0.0516293667620308,0,0,0,0,0,0
"2020/08/15","ESZ","Provincia:Zaragoza",964693,4,155,1,60,0.12258064516129,0.0516293667620308,0,0,0,0,0,0
"2020/08/16","ESZ","Provincia:Zaragoza",964693,4,155,1,60,0.12258064516129,0.0516293667620308,0,0,0,0,0,0
"2020/08/17","ESZ","Provincia:Zaragoza",964693,4,155,1,60,0.12258064516129,0.0516293667620308,0,0,0,0,0,0
"2020/08/18","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/08/19","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/08/20","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/08/21","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/08/22","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/08/23","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/08/24","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/08/25","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/08/26","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/08/27","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/08/28","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/08/29","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/08/30","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/08/31","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/01","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/02","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/03","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/04","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/05","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/06","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/07","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/08","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/09","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/10","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/11","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/12","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/13","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/14","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/15","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/16","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/17","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/18","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/19","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/20","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/21","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/22","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/23","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/24","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/25","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/26","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/27","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/28","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/29","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/09/30","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/01","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/02","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/03","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/04","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/05","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/06","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/07","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
