"date","region","regionname","population","sample_size","reach","sample_size_recent","reach_recent","cases_est","cases_low","cases_high","recentcases_est","recentcases_low","recentcases_high","fatalities_est","fatalities_low","fatalities_high","p_cases","p_cases_low","p_cases_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recentcases","p_recentcases_low","p_recentcases_high","p_stillsick","p_stillsick_low","p_stillsick_high"
"2020/08/12","ESCE","Ciudad Autónoma:Ceuta",84777,1,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/12","ESML","Ciudad Autónoma:Melilla",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/12","ESC","Provincia:A Coruña",1119596,5,65,0,0,68898.2153846154,3489.69765003768,134306.733119193,NA,NA,NA,NA,NA,NA,0.0615384615384615,0.00311692579290895,0.119959997284014,NA,NA,NA,NA,NA,NA,0,0,0
"2020/08/12","ESVI","Provincia:Álava",331549,2,80,1,50,49732.35,23790.2032180449,75674.4967819551,0,0,0,0,0,0,0.15,0.0717547126308475,0.228245287369153,0,0,0,0,0,0,0,0,0
"2020/08/12","ESAB","Provincia:Albacete",388167,1,5,1,5,77633.4,0,213728.250003196,0,0,0,0,0,0,0.2,0,0.550609016230633,0,0,0,0,0,0,1,1,1
"2020/08/12","ESA","Provincia:Alicante",1858683,7,404,0,0,133420.314356436,86636.4595670383,180204.169145833,NA,NA,NA,NA,NA,NA,0.0717821782178218,0.046611745825963,0.0969526106096806,NA,NA,NA,NA,NA,NA,0,0,0
"2020/08/12","ESAL","Provincia:Almería",716820,1,40,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/12","ESO","Provincia:Asturias",1022800,74,4865,0,0,24597.6567317574,20194.5133333292,29000.8001301857,NA,NA,NA,NA,NA,NA,0.024049331963001,0.0197443423282452,0.0283543215977568,NA,NA,NA,NA,NA,NA,0.0384615384615385,0,0.0907304041739783
"2020/08/12","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/12","ESBA","Provincia:Badajoz",673559,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/12","ESPM","Provincia:Balears",1149460,55,3294,0,0,40129.9028536733,32924.6247873442,47335.1809200025,NA,NA,NA,NA,NA,NA,0.0349119611414693,0.0286435585295218,0.0411803637534168,NA,NA,NA,NA,NA,NA,0.130434782608696,0.0331114516926437,0.227758113524748
"2020/08/12","ESB","Provincia:Barcelona",5664579,17,641,0,0,220927.418096724,136031.062939617,305823.77325383,NA,NA,NA,0,0,0,0.0390015600624025,0.0240143288564988,0.0539887912683062,0,0,0,NA,NA,NA,0,0,0
"2020/08/12","ESBI","Provincia:Bizkaia",1152651,12,616,0,0,74847.4675324675,52418.1483349297,97276.7867300053,NA,NA,NA,0,0,0,0.0649350649350649,0.045476166103122,0.0843939637670078,0,0,0,NA,NA,NA,0.025,0,0.0733827342019907
"2020/08/12","ESBU","Provincia:Burgos",356958,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/12","ESCC","Provincia:Cáceres",394151,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/12","ESCA","Provincia:Cádiz",1240155,1,20,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/12","ESS","Provincia:Cantabria",581078,31,2160,0,0,20445.337037037,15930.339156087,24960.3349179871,NA,NA,NA,NA,NA,NA,0.0351851851851852,0.0274151476326534,0.042955222737717,NA,NA,NA,NA,NA,NA,0,0,0
"2020/08/12","ESCS","Provincia:Castellón",579962,2,115,0,0,75647.2173913044,39949.002553503,111345.432229106,NA,NA,NA,NA,NA,NA,0.130434782608696,0.0688821035748945,0.191987461642497,NA,NA,NA,NA,NA,NA,0,0,0
"2020/08/12","ESCR","Provincia:Ciudad Real",495761,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/12","ESCO","Provincia:Córdoba",782979,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/12","ESCU","Provincia:Cuenca",196329,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/12","ESSS","Provincia:Gipuzkoa",723576,3,150,0,0,19295.36,640.079670873277,37950.6403291267,NA,NA,NA,NA,NA,NA,0.0266666666666667,0.000884605999747472,0.0524487273335859,NA,NA,NA,NA,NA,NA,0,0,0
"2020/08/12","ESGI","Provincia:Girona",771044,2,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/12","ESGR","Provincia:Granada",914678,2,40,0,0,22866.95,0,67121.5725544085,NA,NA,NA,0,0,0,0.025,0,0.0733827342019907,NA,NA,NA,NA,NA,NA,0,0,0
"2020/08/12","ESGU","Provincia:Guadalajara",257762,1,60,0,0,68736.5333333333,39894.462583841,97578.6040828256,NA,NA,NA,NA,NA,NA,0.266666666666667,0.15477247454567,0.378560858787663,NA,NA,NA,NA,NA,NA,0,0,0
