"date","region","regionname","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_stillsick","p_stillsick_error"
"2020/04/01","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/02","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/03","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/04","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/05","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/06","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/07","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/08","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/09","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/11","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/12","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/13","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/15","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/16","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/17","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/18","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/19","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/20","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/22","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/23","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/24","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/25","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/26","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/27","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/28","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/29","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/30","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/01","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/02","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/03","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/04","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/05","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/06","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/09","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/10","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/11","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/12","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/13","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/14","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/15","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/16","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/18","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/19","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/20","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/21","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/22","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/23","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/24","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/25","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/26","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/27","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/28","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/29","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/30","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/31","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/01","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/03","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/04","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/05","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/06","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/08","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/10","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/11","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/12","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/13","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/14","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/15","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/16","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/17","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/18","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/19","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/20","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/22","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/23","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/24","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/25","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/26","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/27","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/28","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/29","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/30","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/01","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/02","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/04","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/05","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/06","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/08","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/09","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/10","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/11","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/12","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/13","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/14","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/15","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/16","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/17","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/18","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/19","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/20","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/21","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/22","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/23","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/24","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/25","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/26","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/27","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/28","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/30","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/01","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/02","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/03","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/04","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/05","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/06","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/07","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/08","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/09","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/10","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/11","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/12","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/13","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/14","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/15","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/16","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/17","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/18","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/19","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/20","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/21","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/22","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/23","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/24","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/25","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/26","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/27","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/28","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/29","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/30","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/31","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/01","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/02","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/03","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/04","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/05","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/06","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/07","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/08","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/09","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/10","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/11","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/12","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/13","ESAV","Provincia:Ávila",157640,1,15,1,15,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033
"2020/09/14","ESAV","Provincia:Ávila",157640,1,15,1,15,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033
"2020/09/15","ESAV","Provincia:Ávila",157640,1,15,1,15,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033
"2020/09/16","ESAV","Provincia:Ávila",157640,1,15,1,15,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033
"2020/09/17","ESAV","Provincia:Ávila",157640,1,15,1,15,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033
"2020/09/18","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/09/19","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/09/20","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/09/21","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/09/22","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/09/23","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/09/24","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/09/25","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/09/26","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/09/27","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/09/28","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/09/29","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/09/30","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/01","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/02","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/03","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/04","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/05","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/06","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/07","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/08","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/09","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/10","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/11","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/12","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/13","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/14","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/15","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/16","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/17","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/18","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/19","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/20","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
"2020/10/21","ESAV","Provincia:Ávila",157640,1,15,0,0,0.133333333333333,0.172027499384856,0.0666666666666667,0.126233673373033,NA,NA,NA,NA
