"date","region","regionname","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/03/29","ESO","Provincia:Asturias",1022800,7,590,2,130,0.00847457627118644,0.00739661491257822,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/30","ESO","Provincia:Asturias",1022800,8,600,3,140,0.00833333333333333,0.00727385602293795,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/31","ESO","Provincia:Asturias",1022800,9,700,3,210,0.00714285714285714,0.00623847494864529,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/01","ESO","Provincia:Asturias",1022800,13,917,6,327,0.00872410032715376,0.00601895397769451,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/02","ESO","Provincia:Asturias",1022800,14,927,6,327,0.00862998921251348,0.00595430722180148,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/03","ESO","Provincia:Asturias",1022800,14,927,5,227,0.00862998921251348,0.00595430722180148,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/04","ESO","Provincia:Asturias",1022800,14,927,1,10,0.00862998921251348,0.00595430722180148,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/05","ESO","Provincia:Asturias",1022800,15,1027,1,100,0.0107108081791626,0.00629557819019902,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/06","ESO","Provincia:Asturias",1022800,16,1127,2,200,0.0124223602484472,0.00646656752570308,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/07","ESO","Provincia:Asturias",1022800,16,1127,2,200,0.0124223602484472,0.00646656752570308,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/08","ESO","Provincia:Asturias",1022800,17,1227,2,200,0.0138549307253464,0.00654031089027261,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/09","ESO","Provincia:Asturias",1022800,27,2037,11,910,0.0181639666175749,0.00579932446126931,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","ESO","Provincia:Asturias",1022800,27,2037,11,910,0.0181639666175749,0.00579932446126931,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/11","ESO","Provincia:Asturias",1022800,29,2237,12,1010,0.0178810907465355,0.00549153984421091,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/12","ESO","Provincia:Asturias",1022800,39,3035,12,998,0.0168039538714992,0.00457292991441321,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/13","ESO","Provincia:Asturias",1022800,40,3135,13,1098,0.0172248803827751,0.0045544349376026,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","ESO","Provincia:Asturias",1022800,41,3185,12,948,0.0169544740973312,0.00448355343174388,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/15","ESO","Provincia:Asturias",1022800,42,3285,3,250,0.019482496194825,0.00472639897642028,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/16","ESO","Provincia:Asturias",1022800,42,3285,2,150,0.019482496194825,0.00472639897642028,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/17","ESO","Provincia:Asturias",1022800,42,3285,1,100,0.019482496194825,0.00472639897642028,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/18","ESO","Provincia:Asturias",1022800,43,3287,1,2,0.0194706419227259,0.00472355171639786,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/19","ESO","Provincia:Asturias",1022800,43,3287,1,2,0.0194706419227259,0.00472355171639786,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/20","ESO","Provincia:Asturias",1022800,43,3287,1,2,0.0194706419227259,0.00472355171639786,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESO","Provincia:Asturias",1022800,43,3287,0,0,0.0194706419227259,0.00472355171639786,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/22","ESO","Provincia:Asturias",1022800,43,3287,0,0,0.0194706419227259,0.00472355171639786,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/23","ESO","Provincia:Asturias",1022800,43,3287,0,0,0.0194706419227259,0.00472355171639786,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/24","ESO","Provincia:Asturias",1022800,43,3287,0,0,0.0194706419227259,0.00472355171639786,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/25","ESO","Provincia:Asturias",1022800,43,3287,0,0,0.0194706419227259,0.00472355171639786,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/26","ESO","Provincia:Asturias",1022800,43,3287,0,0,0.0194706419227259,0.00472355171639786,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/27","ESO","Provincia:Asturias",1022800,44,3337,1,50,0.019478573569074,0.00468896625055488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/28","ESO","Provincia:Asturias",1022800,44,3337,1,50,0.019478573569074,0.00468896625055488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/29","ESO","Provincia:Asturias",1022800,44,3337,1,50,0.019478573569074,0.00468896625055488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/30","ESO","Provincia:Asturias",1022800,44,3337,0,0,0.019478573569074,0.00468896625055488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/01","ESO","Provincia:Asturias",1022800,44,3337,0,0,0.019478573569074,0.00468896625055488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/02","ESO","Provincia:Asturias",1022800,44,3337,0,0,0.019478573569074,0.00468896625055488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/03","ESO","Provincia:Asturias",1022800,44,3337,0,0,0.019478573569074,0.00468896625055488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/04","ESO","Provincia:Asturias",1022800,44,3337,0,0,0.019478573569074,0.00468896625055488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/05","ESO","Provincia:Asturias",1022800,44,3337,0,0,0.019478573569074,0.00468896625055488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/06","ESO","Provincia:Asturias",1022800,44,3337,0,0,0.019478573569074,0.00468896625055488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESO","Provincia:Asturias",1022800,44,3337,0,0,0.019478573569074,0.00468896625055488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESO","Provincia:Asturias",1022800,44,3337,0,0,0.019478573569074,0.00468896625055488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/09","ESO","Provincia:Asturias",1022800,44,3337,0,0,0.019478573569074,0.00468896625055488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/10","ESO","Provincia:Asturias",1022800,44,3337,0,0,0.019478573569074,0.00468896625055488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/11","ESO","Provincia:Asturias",1022800,45,3397,1,60,0.0194289078598764,0.00464156091930934,NA,NA,0,0,0,0,0,0
"2020/05/12","ESO","Provincia:Asturias",1022800,45,3397,1,60,0.0194289078598764,0.00464156091930934,NA,NA,0,0,0,0,0,0
"2020/05/13","ESO","Provincia:Asturias",1022800,46,3497,2,160,0.0194452387760938,0.00457659879032347,NA,NA,0,0,0,0,0,0
"2020/05/14","ESO","Provincia:Asturias",1022800,50,3915,21,1645,0.0240102171136654,0.00479515761762943,NA,NA,0.000701754385964912,0.00137493063662187,0.000100250626566416,0.000519831312935899,0.0030188679245283,0.0029539672636654
"2020/05/15","ESO","Provincia:Asturias",1022800,50,4027,30,2367,0.022100819468587,0.00454055045368858,NA,NA,0.000482625482625483,0.000945700271804122,6.89464975179261e-05,0.000357515065841095,0.00253549695740365,0.00221960097666676
"2020/05/16","ESO","Provincia:Asturias",1022800,50,4027,29,2267,0.022100819468587,0.00454055045368858,NA,NA,0.00050709939148073,0.00099364450976247,7.24427702115329e-05,0.000375643976350527,0.00267094017094017,0.00233801065242641
"2020/05/17","ESO","Provincia:Asturias",1022800,50,4027,9,722,0.022100819468587,0.00454055045368858,NA,NA,0,0,0,0,0.00154559505409583,0.00302696869166311
"2020/05/18","ESO","Provincia:Asturias",1022800,50,4027,1,50,0.022100819468587,0.00454055045368858,NA,NA,0,0,0,0,0,0
"2020/05/19","ESO","Provincia:Asturias",1022800,50,3932,2,55,0.0211088504577823,0.00449304562832093,NA,NA,0,0,0,0,0,0
"2020/05/20","ESO","Provincia:Asturias",1022800,50,3932,2,55,0.0211088504577823,0.00449304562832093,NA,NA,0,0,0,0,0,0
"2020/05/21","ESO","Provincia:Asturias",1022800,50,3932,2,55,0.0211088504577823,0.00449304562832093,NA,NA,0,0,0,0,0,0
"2020/05/22","ESO","Provincia:Asturias",1022800,50,3932,1,50,0.0211088504577823,0.00449304562832093,NA,NA,0,0,0,0,0,0
"2020/05/23","ESO","Provincia:Asturias",1022800,50,3932,1,50,0.0211088504577823,0.00449304562832093,NA,NA,0,0,0,0,0,0
"2020/05/24","ESO","Provincia:Asturias",1022800,50,3932,0,0,0.0211088504577823,0.00449304562832093,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/25","ESO","Provincia:Asturias",1022800,50,3932,0,0,0.0211088504577823,0.00449304562832093,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/26","ESO","Provincia:Asturias",1022800,50,3932,0,0,0.0211088504577823,0.00449304562832093,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/27","ESO","Provincia:Asturias",1022800,50,3932,0,0,0.0211088504577823,0.00449304562832093,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/28","ESO","Provincia:Asturias",1022800,50,3932,0,0,0.0211088504577823,0.00449304562832093,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/29","ESO","Provincia:Asturias",1022800,50,3932,0,0,0.0211088504577823,0.00449304562832093,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/30","ESO","Provincia:Asturias",1022800,50,3932,0,0,0.0211088504577823,0.00449304562832093,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/31","ESO","Provincia:Asturias",1022800,50,3932,0,0,0.0211088504577823,0.00449304562832093,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/01","ESO","Provincia:Asturias",1022800,50,3932,0,0,0.0211088504577823,0.00449304562832093,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESO","Provincia:Asturias",1022800,50,3932,0,0,0.0211088504577823,0.00449304562832093,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/03","ESO","Provincia:Asturias",1022800,50,3782,1,50,0.0232681121099947,0.00480458173425815,NA,NA,0,0,0,0,0,0
"2020/06/04","ESO","Provincia:Asturias",1022800,50,3782,1,50,0.0232681121099947,0.00480458173425815,NA,NA,0,0,0,0,0,0
"2020/06/05","ESO","Provincia:Asturias",1022800,50,3782,1,50,0.0232681121099947,0.00480458173425815,NA,NA,0,0,0,0,0,0
"2020/06/06","ESO","Provincia:Asturias",1022800,50,3782,0,0,0.0232681121099947,0.00480458173425815,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESO","Provincia:Asturias",1022800,50,3782,0,0,0.0232681121099947,0.00480458173425815,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/08","ESO","Provincia:Asturias",1022800,50,3782,0,0,0.0232681121099947,0.00480458173425815,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","ESO","Provincia:Asturias",1022800,50,3707,1,25,0.0237388724035608,0.00490060658893972,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/10","ESO","Provincia:Asturias",1022800,50,3707,1,25,0.0237388724035608,0.00490060658893972,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/11","ESO","Provincia:Asturias",1022800,50,3707,1,25,0.0237388724035608,0.00490060658893972,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/12","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0237388724035608,0.00490060658893972,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/13","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0237388724035608,0.00490060658893972,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/14","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0237388724035608,0.00490060658893972,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/15","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0237388724035608,0.00490060658893972,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/16","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0237388724035608,0.00490060658893972,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/17","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0237388724035608,0.00490060658893972,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/18","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0237388724035608,0.00490060658893972,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/19","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0237388724035608,0.00490060658893972,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/20","ESO","Provincia:Asturias",1022800,50,3707,1,100,0.0231993525762072,0.0048459362886525,NA,NA,0,0,0,0,0,0
"2020/06/21","ESO","Provincia:Asturias",1022800,50,3707,1,100,0.0231993525762072,0.0048459362886525,NA,NA,0,0,0,0,0,0
"2020/06/22","ESO","Provincia:Asturias",1022800,50,3707,1,100,0.0231993525762072,0.0048459362886525,NA,NA,0,0,0,0,0,0
"2020/06/23","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0231993525762072,0.0048459362886525,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/24","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0231993525762072,0.0048459362886525,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/25","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0231993525762072,0.0048459362886525,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/26","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0231993525762072,0.0048459362886525,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/27","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0231993525762072,0.0048459362886525,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/28","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0231993525762072,0.0048459362886525,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/29","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0231993525762072,0.0048459362886525,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/30","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0231993525762072,0.0048459362886525,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/01","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0231993525762072,0.0048459362886525,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/02","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0231993525762072,0.0048459362886525,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESO","Provincia:Asturias",1022800,50,3707,0,0,0.0231993525762072,0.0048459362886525,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/04","ESO","Provincia:Asturias",1022800,50,3732,1,50,0.0230439442658092,0.00481385712382975,NA,NA,0,0,0,0,0,0
"2020/07/05","ESO","Provincia:Asturias",1022800,50,3732,1,50,0.0230439442658092,0.00481385712382975,NA,NA,0,0,0,0,0,0
"2020/07/06","ESO","Provincia:Asturias",1022800,50,3732,1,50,0.0230439442658092,0.00481385712382975,NA,NA,0,0,0,0,0,0
"2020/07/07","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/08","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/09","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/10","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/11","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/12","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/13","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/14","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/15","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/16","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/17","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/18","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/19","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/20","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/21","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/22","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/23","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/24","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/25","ESO","Provincia:Asturias",1022800,50,3732,0,0,0.0230439442658092,0.00481385712382975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/26","ESO","Provincia:Asturias",1022800,50,3697,1,15,0.0246145523397349,0.004994677740267,0,0,0,0,0,0,0.0666666666666667,0.126233673373033
"2020/07/27","ESO","Provincia:Asturias",1022800,50,3697,1,15,0.0246145523397349,0.004994677740267,0,0,0,0,0,0,0.0666666666666667,0.126233673373033
"2020/07/28","ESO","Provincia:Asturias",1022800,50,3697,1,15,0.0246145523397349,0.004994677740267,0,0,0,0,0,0,0.0666666666666667,0.126233673373033
"2020/07/29","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/07/30","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/07/31","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/01","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/02","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/03","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/04","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/05","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/06","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/07","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/08","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/09","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/10","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/11","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/12","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/13","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/14","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/15","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/16","ESO","Provincia:Asturias",1022800,50,3697,0,0,0.0246145523397349,0.004994677740267,0,0,NA,NA,NA,NA,NA,NA
"2020/08/17","ESO","Provincia:Asturias",1022800,50,3687,1,40,0.0246813127203689,0.00500805306868617,0,0,0,0,0,0,0,0
"2020/08/18","ESO","Provincia:Asturias",1022800,50,3687,1,40,0.0246813127203689,0.00500805306868617,0,0,0,0,0,0,0,0
"2020/08/19","ESO","Provincia:Asturias",1022800,50,3687,1,40,0.0246813127203689,0.00500805306868617,0,0,0,0,0,0,0,0
"2020/08/20","ESO","Provincia:Asturias",1022800,50,3687,0,0,0.0246813127203689,0.00500805306868617,0,0,NA,NA,NA,NA,NA,NA
"2020/08/21","ESO","Provincia:Asturias",1022800,50,3687,0,0,0.0246813127203689,0.00500805306868617,0,0,NA,NA,NA,NA,NA,NA
"2020/08/22","ESO","Provincia:Asturias",1022800,50,3687,0,0,0.0246813127203689,0.00500805306868617,0,0,NA,NA,NA,NA,NA,NA
"2020/08/23","ESO","Provincia:Asturias",1022800,50,3687,0,0,0.0246813127203689,0.00500805306868617,0,0,NA,NA,NA,NA,NA,NA
"2020/08/24","ESO","Provincia:Asturias",1022800,50,3687,0,0,0.0246813127203689,0.00500805306868617,0,0,NA,NA,NA,NA,NA,NA
"2020/08/25","ESO","Provincia:Asturias",1022800,50,3687,0,0,0.0246813127203689,0.00500805306868617,0,0,NA,NA,NA,NA,NA,NA
"2020/08/26","ESO","Provincia:Asturias",1022800,50,3687,0,0,0.0246813127203689,0.00500805306868617,0,0,NA,NA,NA,NA,NA,NA
"2020/08/27","ESO","Provincia:Asturias",1022800,50,3687,0,0,0.0246813127203689,0.00500805306868617,0,0,NA,NA,NA,NA,NA,NA
"2020/08/28","ESO","Provincia:Asturias",1022800,50,3662,1,25,0.0251228836701256,0.00506872352091492,0,0,0,0,0,0,0,0
"2020/08/29","ESO","Provincia:Asturias",1022800,50,3662,1,25,0.0251228836701256,0.00506872352091492,0,0,0,0,0,0,0,0
"2020/08/30","ESO","Provincia:Asturias",1022800,50,3662,1,25,0.0251228836701256,0.00506872352091492,0,0,0,0,0,0,0,0
"2020/08/31","ESO","Provincia:Asturias",1022800,50,3662,0,0,0.0251228836701256,0.00506872352091492,0,0,NA,NA,NA,NA,NA,NA
"2020/09/01","ESO","Provincia:Asturias",1022800,50,3662,0,0,0.0251228836701256,0.00506872352091492,0,0,NA,NA,NA,NA,NA,NA
"2020/09/02","ESO","Provincia:Asturias",1022800,50,3662,0,0,0.0251228836701256,0.00506872352091492,0,0,NA,NA,NA,NA,NA,NA
"2020/09/03","ESO","Provincia:Asturias",1022800,50,3662,0,0,0.0251228836701256,0.00506872352091492,0,0,NA,NA,NA,NA,NA,NA
"2020/09/04","ESO","Provincia:Asturias",1022800,50,3662,0,0,0.0251228836701256,0.00506872352091492,0,0,NA,NA,NA,NA,NA,NA
"2020/09/05","ESO","Provincia:Asturias",1022800,50,3662,0,0,0.0251228836701256,0.00506872352091492,0,0,NA,NA,NA,NA,NA,NA
"2020/09/06","ESO","Provincia:Asturias",1022800,50,3662,0,0,0.0251228836701256,0.00506872352091492,0,0,NA,NA,NA,NA,NA,NA
"2020/09/07","ESO","Provincia:Asturias",1022800,50,3662,0,0,0.0251228836701256,0.00506872352091492,0,0,NA,NA,NA,NA,NA,NA
"2020/09/08","ESO","Provincia:Asturias",1022800,50,3662,0,0,0.0251228836701256,0.00506872352091492,0,0,NA,NA,NA,NA,NA,NA
"2020/09/09","ESO","Provincia:Asturias",1022800,50,3575,1,13,0.0268531468531469,0.00529903578918624,0,0,0.461538461538462,0.270992772225779,0.0659340659340659,0.134902534959251,0.153846153846154,0.196130169188578
"2020/09/10","ESO","Provincia:Asturias",1022800,50,3575,1,13,0.0268531468531469,0.00529903578918624,0,0,0.461538461538462,0.270992772225779,0.0659340659340659,0.134902534959251,0.153846153846154,0.196130169188578
"2020/09/11","ESO","Provincia:Asturias",1022800,50,3575,1,13,0.0268531468531469,0.00529903578918624,0,0,0.461538461538462,0.270992772225779,0.0659340659340659,0.134902534959251,0.153846153846154,0.196130169188578
