"date","region","regionname","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_stillsick","p_stillsick_error"
"2020/10/10","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/11","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/12","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/13","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/14","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/15","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/16","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/17","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/18","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/19","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/20","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/21","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/22","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/23","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/24","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
"2020/10/25","ESSO","Provincia:Soria",88636,2,90,0,0,0.0777777777777778,0.0553314935340835,NA,NA,NA,NA,NA,NA
