"date","region","cases","cases_smooth","cum_cases","cum_cases_smooth","deads","deads_smooth","cum_deads","cum_deads_smooth"
2020-02-25,"ESAS",1,0.0740533886173554,2,0.188828818403895,0,7.90047440716041e-05,0,0.000213671624482174
2020-02-26,"ESAS",0,0.122022222886463,2,0.310851041290358,0,0.000125168974243261,0,0.000338840598725435
2020-02-27,"ESAS",0,0.201318224108363,2,0.512169265398721,0,0.00019830798964688,0,0.000537148588372315
2020-02-28,"ESAS",1,0.33266401710523,3,0.844833282503951,0,0.000314183681508227,0,0.000851332269880542
2020-02-29,"ESAS",2,0.550725973205926,5,1.39555925570988,0,0.000497767596341497,0,0.00134909986622204
2020-03-01,"ESAS",2,0.913200032010589,7,2.30875928772047,0,0.000788621965116981,0,0.00213772183133902
2020-03-02,"ESAS",3,1.51042116442701,10,3.81918045214748,0,0.00124942454319503,0,0.00338714637453405
2020-03-03,"ESAS",2,2.47737059124997,12,6.29655104339745,0,0.00197947389294025,0,0.0053666202674743
2020-03-04,"ESAS",2,4.00590352831894,14,10.3024545717164,0,0.00313608460966951,0,0.00850270487714381
2020-03-05,"ESAS",5,6.34866498023987,19,16.6511195519563,0,0.00496848024492282,0,0.0134711851220666
2020-03-06,"ESAS",12,9.80375774143543,31,26.4548772933917,0,0.0078711427334908,0,0.0213423278555574
2020-03-07,"ESAS",12,14.6651595247548,43,41.1200368181465,0,0.0124672528249508,0,0.0338095806805082
2020-03-08,"ESAS",14,21.1280344769765,57,62.248071295123,0,0.0197404786106512,0,0.0535500592911594
2020-03-09,"ESAS",32,29.2266442361129,89,91.4747155312359,0,0.0312416308141874,0,0.0847916901053468
2020-03-10,"ESAS",52,38.8225845441734,141,130.297300075409,0,0.0494121777272126,0,0.134203867832559
2020-03-11,"ESAS",43,49.5325599897349,184,179.829860065144,0,0.0780896989812546,0,0.212293566813814
2020-03-12,"ESAS",57,60.7173971687792,241,240.547257233923,1,0.123294848970516,1,0.33558841578433
2020-03-13,"ESAS",70,71.5264652347657,311,312.073722468689,0,0.194163046582681,1,0.529751462367011
2020-03-14,"ESAS",81,80.9966075443237,392,393.070330013013,0,0.303454162609308,1,0.833205624976319
2020-03-15,"ESAS",89,88.1919028418982,481,481.262232854911,0,0.468128759861027,1,1.30133438483735
2020-03-16,"ESAS",106,92.4574492133025,587,573.719682068214,0,0.708963824383751,1,2.0102982092211
2020-03-17,"ESAS",80,93.7797671122662,667,667.49944918048,0,1.04835937175093,1,3.05865758097202
2020-03-18,"ESAS",91,92.5410508174084,758,760.040499997888,0,1.50544352637954,1,4.56410110735156
2020-03-19,"ESAS",101,89.3350170544386,859,849.375517052327,2,2.08799577217677,3,6.65209687952834
2020-03-20,"ESAS",83,84.8349934338839,942,934.210510486211,3,2.78485418845944,6,9.43695106798777
2020-03-21,"ESAS",68,79.6889915844322,1010,1013.89950207064,5,3.56471608487107,11,13.0016671528588
2020-03-22,"ESAS",75,74.4552991790641,1085,1088.35480124971,10,4.37205364703236,21,17.3737207998912
2020-03-23,"ESAS",70,69.557384855871,1155,1157.91218610558,4,5.12946987380236,25,22.5031906736936
2020-03-24,"ESAS",58,65.1243666097838,1213,1223.03655271536,3,5.74743888954038,28,28.2506295632339
2020-03-25,"ESAS",57,61.1457598826209,1270,1284.18231259798,0,6.14015778727871,28,34.3907873505127
2020-03-26,"ESAS",77,57.6066918694246,1347,1341.78900446741,10,6.24429268285952,38,40.6350800333722
2020-03-27,"ESAS",70,54.4909612926268,1417,1396.27996576003,5,6.06353417045153,43,46.6986142038237
2020-03-28,"ESAS",53,51.7823952279644,1470,1448.062360988,3,5.70352628775203,46,52.4021404915757
2020-03-29,"ESAS",40,49.4660373800967,1510,1497.5283983681,12,5.28067736670906,58,57.6828178582848
2020-03-30,"ESAS",45,47.529093825568,1555,1545.05749219366,7,4.89010199766242,65,62.5729198559472
2020-03-31,"ESAS",42,45.9556682040483,1597,1591.01316039771,9,4.60237314018804,74,67.1752929961353
2020-04-01,"ESAS",29,44.7254165872559,1626,1635.73857698497,1,4.47337069946521,75,71.6486636956005
2020-04-02,"ESAS",54,43.8234469027885,1680,1679.56202388776,4,4.56268457620745,79,76.2113482718079
2020-04-03,"ESAS",38,43.2410842209514,1718,1722.80310810871,3,4.9192931289462,82,81.1306414007541
2020-04-04,"ESAS",45,42.9759602907824,1763,1765.77906839949,4,5.52625905369645,86,86.6569004544506
2020-04-05,"ESAS",43,43.0323090253,1806,1808.81137742479,6,6.35497813436554,92,93.0118785888161
2020-04-06,"ESAS",41,43.4215005597608,1847,1852.23287798455,8,7.34952323129473,100,100.361401820111
2020-04-07,"ESAS",45,44.1052100754335,1892,1896.33808805998,6,8.39797466568041,106,108.759376485791
2020-04-08,"ESAS",48,44.7977310081645,1940,1941.13581906815,6,9.31468647770942,112,118.074062963501
2020-04-09,"ESAS",43,45.1294594743316,1983,1986.26527854248,16,9.85270913311541,128,127.926772096616
2020-04-10,"ESAS",57,44.7259080839507,2040,2030.99118662643,5,9.84376322492792,133,137.770535321544
2020-04-11,"ESAS",53,43.2523841946551,2093,2074.24357082109,16,9.39523308626874,149,147.165768407813
2020-04-12,"ESAS",23,40.482722950045,2116,2114.72629377113,7,8.693069319117,156,155.85883772693
2020-04-13,"ESAS",32,36.3743372557996,2148,2151.10063102693,8,7.91290935660528,164,163.771747083535
2020-04-14,"ESAS",30,31.1477914298872,2178,2182.24842245682,8,7.19076314757058,172,170.962510231106
2020-04-15,"ESAS",40,25.5565635822484,2218,2207.80498603907,4,6.62014958870547,176,177.582659819811
2020-04-16,"ESAS",12,20.3920704028623,2230,2228.19705644193,10,6.26597511704531,186,183.848634936856
2020-04-17,"ESAS",12,16.0636063457224,2242,2244.26066278765,4,6.15026391729168,190,189.998898854148
2020-04-18,"ESAS",9,12.6819737299591,2251,2256.94263651761,7,6.21258242389978,197,196.211481278048
2020-04-19,"ESAS",6,10.1866623425214,2257,2267.12929886013,2,6.39193467386688,199,202.603415951915
2020-04-20,"ESAS",7,8.4511816630414,2264,2275.58048052317,4,6.62952897270162,203,209.232944924616
2020-04-21,"ESAS",16,7.35111746997461,2280,2282.93159799315,8,6.86011865018921,211,216.093063574806
2020-04-22,"ESAS",8,6.74748109039364,2288,2289.67907908354,11,7.00950933852009,222,223.102572913326
2020-04-23,"ESAS",9,6.46831932791591,2297,2296.14739841146,6,6.99940074110444,228,230.10197365443
2020-04-24,"ESAS",17,6.39677298863982,2314,2302.5441714001,7,6.78324421947793,235,236.885217873908
2020-04-25,"ESAS",3,6.44626839877419,2317,2308.99043979887,8,6.39665040355889,243,243.281868277467
2020-04-26,"ESAS",5,6.5387093991656,2322,2315.52914919804,5,5.89474886864412,248,249.176617146111
2020-04-27,"ESAS",5,6.59432191009497,2327,2322.12347110813,4,5.33131680355123,252,254.507933949662
2020-04-28,"ESAS",10,6.53131988655029,2337,2328.65479099468,7,4.75246716613122,259,259.260401115793
2020-04-29,"ESAS",3,6.28821639535913,2340,2334.94300739004,4,4.19351473168152,263,263.453915847475
2020-04-30,"ESAS",10,5.89373597108314,2350,2340.83674336112,1,3.67849961248799,264,267.132415459963
2020-05-01,"ESAS",2,5.40821087549666,2352,2346.24495423662,6,3.2225096652417,270,270.354925125205
2020-05-02,"ESAS",3,4.88631718966822,2355,2351.13127142629,0,2.83498951806989,270,273.189914643275
2020-05-03,"ESAS",3,4.37159725808226,2358,2355.50286868437,4,2.5189464518463,274,275.708861095121
2020-05-04,"ESAS",4,3.89488321476249,2362,2359.39775189913,1,2.2733860775052,275,277.982247172626
2020-05-05,"ESAS",4,3.4754408013951,2366,2362.87319270053,3,2.09599756404043,278,280.078244736666
2020-05-06,"ESAS",4,3.12314394866886,2370,2365.9963366492,1,1.98540084340614,279,282.063645580073
2020-05-07,"ESAS",3,2.83368588937451,2373,2368.83002253857,1,1.94321591881335,280,284.006861498886
2020-05-08,"ESAS",3,2.59507286434088,2376,2371.42509540291,0,1.96898157192236,280,285.975843070808
2020-05-09,"ESAS",3,2.39770119658216,2379,2373.8227965995,3,2.04563888785067,283,288.021481958659
2020-05-10,"ESAS",1,2.23407490298058,2380,2376.05687150248,5,2.15352220926018,288,290.175004167919
2020-05-11,"ESAS",4,2.09829756929114,2384,2378.15516907177,3,2.27022624455401,291,292.445230412473
2020-05-12,"ESAS",0,1.98569533129145,2384,2380.14086440306,2,2.36839787457918,293,294.813628287052
2020-05-13,"ESAS",2,1.89253596615973,2386,2382.03340036922,1,2.41641910010448,294,297.230047387157
2020-05-14,"ESAS",2,1.81638064816645,2388,2383.84978101738,5,2.38280778139957,299,299.612855168556
2020-05-15,"ESAS",4,1.75669700482005,2392,2385.6064780222,1,2.25474712805657,300,301.867602296613
2020-05-16,"ESAS",1,1.71342966590287,2393,2387.31990768811,0,2.06315704729945,300,303.930759343912
2020-05-17,"ESAS",4,1.68681434620898,2397,2389.00672203432,3,1.8450277601712,303,305.775787104084
2020-05-18,"ESAS",0,1.67745944636564,2397,2390.68418148068,2,1.62974723751758,305,307.405534341601
2020-05-19,"ESAS",0,1.68644689184051,2397,2392.37062837252,2,1.43712615400542,307,308.842660495607
2020-05-20,"ESAS",1,1.71546302427006,2398,2394.08609139679,2,1.27860789866166,309,310.121268394268
2020-05-21,"ESAS",1,1.7662802150246,2399,2395.85237161182,1,1.16000012343768,310,311.281268517706
2020-05-22,"ESAS",1,1.83589803999921,2400,2397.68826965182,0,1.08163473726533,310,312.362903254971
2020-05-23,"ESAS",1,1.91847544959822,2401,2399.60674510141,1,1.03537370178709,311,313.398276956758
2020-05-24,"ESAS",2,2.0071828603477,2403,2401.61392796176,0,1.01434618218179,311,314.41262313894
2020-05-25,"ESAS",1,2.09384684498482,2404,2403.70777480675,0,1.01397322468733,311,315.426596363628
2020-05-26,"ESAS",2,2.16887455903982,2406,2405.87664936579,1,1.03109017208327,312,316.457686535711
2020-05-27,"ESAS",0,2.22156886288487,2406,2408.09821822867,1,1.06334779105588,313,317.521034326767
2020-05-28,"ESAS",0,2.24105209867011,2406,2410.33927032734,0,1.10876926196799,313,318.629803588735
2020-05-29,"ESAS",13,2.22225537858699,2419,2412.56152570593,0,1.16486130307501,313,319.79466489181
2020-05-30,"ESAS",4,2.16799011697571,2423,2414.7295158229,7,1.22678497732407,320,321.021449869134
2020-05-31,"ESAS",3,2.08299478965969,2426,2416.81251061256,1,1.28816006443916,321,322.309609933573
2020-06-01,"ESAS",0,1.9730262215945,2426,2418.78553683416,0,1.34129505700908,321,323.650904990582
2020-06-02,"ESAS",0,1.84432542371254,2426,2420.62986225787,0,1.37745648748282,321,325.028361478065
2020-06-03,"ESAS",1,1.70313277193146,2427,2422.3329950298,1,1.38763896209365,322,326.416000440158
2020-06-04,"ESAS",0,1.55529207403526,2427,2423.88828710384,2,1.36384840727168,324,327.77984884743
2020-06-05,"ESAS",2,1.4062412196313,2429,2425.29452832347,2,1.30279405403287,326,329.082642901463
2020-06-06,"ESAS",2,1.26130431385431,2431,2426.55583263732,2,1.21169892869055,328,330.294341830154
2020-06-07,"ESAS",1,1.12456286353468,2432,2427.68039550086,1,1.10069225718006,329,331.395034087334
2020-06-08,"ESAS",0,0.998718283650131,2432,2428.67911378451,0,0.979562774222993,329,332.374596861557
2020-06-09,"ESAS",0,0.885297579699867,2432,2429.56441136421,1,0.856715746409415,330,333.231312607966
2020-06-10,"ESAS",0,0.784899718926228,2432,2430.34931108313,1,0.738622076330566,331,333.969934684297
2020-06-11,"ESAS",3,0.697443927961489,2435,2431.0467550111,1,0.629697280671465,332,334.599631964968
2020-06-12,"ESAS",0,0.622348987491688,2435,2431.66910399859,0,0.532376673367656,332,335.132008638336
2020-06-13,"ESAS",0,0.55833375509792,2435,2432.22743775369,0,0.447303449850011,332,335.579312088186
2020-06-14,"ESAS",0,0.50393696913517,2435,2432.73137472282,0,0.374214974795637,332,335.953527062981
2020-06-15,"ESAS",0,0.457894046518545,2435,2433.18926876934,0,0.312331235050278,332,336.265858298032
2020-06-16,"ESAS",1,0.419125632067056,2436,2433.60839440141,1,0.260570155339209,333,336.526428453371
2020-06-17,"ESAS",0,0.386721126231227,2436,2433.99511552764,0,0.217715113655477,333,336.744143567026
2020-06-18,"ESAS",0,0.359923357247582,2436,2434.35503888489,0,0.182535270839557,333,336.926678837866
2020-06-19,"ESAS",0,0.338113935961633,2436,2434.69315282085,0,0.153813482968313,333,337.080492320834
2020-06-20,"ESAS",0,0.3207260060846,2436,2435.01387882693,0,0.130304747793648,333,337.210797068628
2020-06-21,"ESAS",0,0.307206211626263,2436,2435.32108503856,1,0.110977387623806,334,337.321774456252
2020-06-22,"ESAS",0,0.297126653983016,2436,2435.61821169254,0,0.0950183273702982,334,337.416792783622
2020-06-23,"ESAS",0,0.290175088644071,2436,2435.90838678119,0,0.0817841404376497,334,337.49857692406
2020-06-24,"ESAS",0,0.286138716229571,2436,2436.19452549741,0,0.0707635866399454,334,337.5693405107
2020-06-25,"ESAS",0,0.284893275890093,2436,2436.4794187733,0,0.0615488316968178,334,337.630889342396
2020-06-26,"ESAS",0,0.286396654806778,2436,2436.76581542811,0,0.0538140991648399,334,337.684703441561
2020-06-27,"ESAS",0,0.290668697678366,2436,2437.05648412579,0,0.0473002728898356,334,337.732003714451
2020-06-28,"ESAS",0,0.297724055913491,2436,2437.3542081817,0,0.0417979225852552,334,337.773801637036
2020-06-29,"ESAS",1,0.307623761315883,2437,2437.66183194302,0,0.0371365364093029,334,337.810938173446
2020-06-30,"ESAS",0,0.320494857746691,2437,2437.98232680077,0,0.0331769082556433,334,337.844115081701
2020-07-01,"ESAS",1,0.336528955491964,2438,2438.31885575626,0,0.0298050882989092,334,337.87392017
2020-07-02,"ESAS",0,0.355982739370143,2438,2438.67483849563,0,0.026927564061979,334,337.900847734062
2020-07-03,"ESAS",0,0.3791800876867,2438,2439.05401858331,0,0.0244670356240215,334,337.925314769686
2020-07-04,"ESAS",0,0.406515621883121,2438,2439.4605342052,0,0.0223583754347053,334,337.947673145121
2020-07-05,"ESAS",0,0.438460908050582,2438,2439.89899511325,0,0.0205476954694034,334,337.96822084059
2020-07-06,"ESAS",0,0.475570179510491,2438,2440.37456529276,0,0.0189906296856184,334,337.987211470276
2020-07-07,"ESAS",0,0.518485552216945,2438,2440.89305084498,0,0.0176505547921007,334,338.004862025068
2020-07-08,"ESAS",2,0.56794362056809,2440,2441.46099446554,0,0.0164971715091847,334,338.021359196577
2020-07-09,"ESAS",0,0.624782025941841,2440,2442.08577649149,0,0.015505369994216,334,338.036864566571
2020-07-10,"ESAS",2,0.689945483471313,2442,2442.77572197496,0,0.0146542507894446,334,338.051518817361
2020-07-11,"ESAS",3,0.764491557190979,2445,2443.54021353215,0,0.013926184122623,334,338.065445001483
2020-07-12,"ESAS",0,0.8497609728287,2445,2444.38997450498,0,0.013306484188162,334,338.078751485672
2020-07-13,"ESAS",0,0.947683100102166,2445,2445.33765760508,0,0.0127830014047789,334,338.091534487076
2020-07-14,"ESAS",2,1.06064726448348,2447,2446.39830486956,0,0.0123457172086394,334,338.103880204285
2020-07-15,"ESAS",2,1.1915698901307,2449,2447.58987475969,0,0.0119864184605511,334,338.115866622746
2020-07-16,"ESAS",1,1.34402698125173,2450,2448.93390174094,0,0.0116984363691152,334,338.127565059115
2020-07-17,"ESAS",1,1.52242390657994,2451,2450.45632564752,0,0.0114764118788235,334,338.139041470994
2020-07-18,"ESAS",1,1.7322140721337,2452,2452.18853971966,0,0.0113160385745305,334,338.150357509568
2020-07-19,"ESAS",2,1.98022415595652,2454,2454.16876387561,0,0.0112140224371579,334,338.161571532005
2020-07-20,"ESAS",1,2.27530844735797,2455,2456.44407232297,0,0.0111680115760747,334,338.172739543581
2020-07-21,"ESAS",2,2.62886310346466,2457,2459.07293542644,0,0.0111765161015656,334,338.183916059683
2020-07-22,"ESAS",2,3.05552689134619,2459,2462.12846231778,0,0.0112388512557059,334,338.195154910939
2020-07-23,"ESAS",4,3.57423725644314,2463,2465.70269957423,0,0.0113551011199821,334,338.206510012059
2020-07-24,"ESAS",3,4.20967388517479,2466,2469.9123734594,0,0.0115260776946817,334,338.218036089753
2020-07-25,"ESAS",8,4.99424701079342,2474,2474.9066204702,0,0.0117532273152054,334,338.229789317068
2020-07-26,"ESAS",7,5.97032531217481,2481,2480.87694578237,0,0.0120387142634659,334,338.241828031332
2020-07-27,"ESAS",6,7.17848259430738,2487,2488.05542837668,0,0.012385478126697,334,338.254213509459
2020-07-28,"ESAS",13,8.64551909227598,2500,2496.70094746895,0,0.0127972739503636,334,338.267010783409
2020-07-29,"ESAS",15,10.3859179300817,2515,2507.08686539904,0,0.0132787287283245,334,338.280289512137
2020-07-30,"ESAS",12,12.392693584322,2527,2519.47955898336,0,0.0138354150887141,334,338.294124927226
2020-07-31,"ESAS",12,14.625986662845,2539,2534.1055456462,0,0.0144738996150384,334,338.308598826841
2020-08-01,"ESAS",17,17.0017996388198,2556,2551.10734528502,0,0.0152016579983263,334,338.323800484839
2020-08-02,"ESAS",11,19.3841715261634,2567,2570.49151681119,0,0.0160273116177152,334,338.339827796457
2020-08-03,"ESAS",12,21.6147472226357,2579,2592.10626403382,0,0.0169608263766859,334,338.356788622834
2020-08-04,"ESAS",19,23.5959722994585,2598,2615.70223633328,0,0.0180136708309007,334,338.374802293665
2020-08-05,"ESAS",38,25.2600273838556,2636,2640.96226371714,0,0.019198999866129,334,338.394001293531
2020-08-06,"ESAS",39,26.5620385051123,2675,2667.52430222225,0,0.0205318668941062,334,338.414533160425
2020-08-07,"ESAS",28,27.4817291595231,2703,2695.00603138177,0,0.022029314543498,334,338.436562474968
2020-08-08,"ESAS",23,28.0223917189008,2726,2723.02842310067,0,0.0237098921730769,334,338.460272367141
2020-08-09,"ESAS",35,28.207737810595,2761,2751.23616091127,0,0.0255942465641073,334,338.485866613706
2020-08-10,"ESAS",26,28.0812008494311,2787,2779.3173617607,0,0.0277055908996228,334,338.513572204605
2020-08-11,"ESAS",27,27.7291022457726,2814,2807.04646400647,0,0.0300699636835809,334,338.543642168289
2020-08-12,"ESAS",26,27.256760394163,2840,2834.30322440063,0,0.0327165070457102,334,338.576358675334
2020-08-13,"ESAS",17,26.7656975402451,2857,2861.06892194088,0,0.0356777632223722,334,338.612036438557
2020-08-14,"ESAS",22,26.3509578397761,2879,2887.41987978065,0,0.0389893610858351,334,338.651025799643
2020-08-15,"ESAS",29,26.1020949524838,2908,2913.52197473314,0,0.0426869657036073,334,338.693712765346
2020-08-16,"ESAS",24,26.1073656284271,2932,2939.62934036157,0,0.0468074409323152,334,338.740520206279
2020-08-17,"ESAS",22,26.4594638927024,2954,2966.08880425427,0,0.0513895393300059,334,338.791909745609
2020-08-18,"ESAS",30,27.1998713854936,2984,2993.28867563976,0,0.0564734776947211,334,338.848383223303
2020-08-19,"ESAS",29,28.2947992696658,3013,3021.58347490943,0,0.0621003561040013,334,338.910483579407
2020-08-20,"ESAS",32,29.7087933392341,3045,3051.29226824866,0,0.0683113967672402,334,338.978794976175
2020-08-21,"ESAS",33,31.4041258150701,3078,3082.69639406373,0,0.075147488965552,334,339.05394246514
2020-08-22,"ESAS",36,33.3346866248158,3114,3116.03108068855,0,0.082650908221867,334,339.136593373362
2020-08-23,"ESAS",43,35.440406035414,3157,3151.47148672396,1,0.0908632494554854,335,339.227456622817
2020-08-24,"ESAS",51,37.6424877997024,3208,3189.11397452366,0,0.0998233199590182,335,339.327279942776
2020-08-25,"ESAS",39,39.8523644110429,3247,3228.96633893471,0,0.109565670884809,335,339.436845613661
2020-08-26,"ESAS",36,42.0093994234385,3283,3270.97573835814,0,0.12011890843544,335,339.556964522097
2020-08-27,"ESAS",37,44.0547907976989,3320,3315.03052915584,0,0.131503789718227,335,339.688468311815
2020-08-28,"ESAS",45,45.9231626293943,3365,3360.95369178524,0,0.143721783425027,335,339.83219009524
2020-08-29,"ESAS",31,47.5444793838477,3396,3408.49817116909,0,0.156697800676154,335,339.988887895916
2020-08-30,"ESAS",47,48.8467584961062,3443,3457.34492966519,0,0.170292357006279,335,340.159180252922
2020-08-31,"ESAS",37,49.759548684684,3480,3507.10447834988,0,0.184312691231884,335,340.343492944154
2020-09-01,"ESAS",64,50.2286898868982,3544,3557.33316823677,0,0.198508463972373,335,340.542001408127
2020-09-02,"ESAS",56,50.3387171090166,3600,3607.67188534579,0,0.212570208150803,335,340.754571616277
2020-09-03,"ESAS",88,50.2693984057853,3688,3657.94128375158,1,0.226131583225966,336,340.980703199503
2020-09-04,"ESAS",36,50.2048940039399,3724,3708.14617775552,1,0.23881447432235,337,341.219517673826
2020-09-05,"ESAS",53,50.3290593174093,3777,3758.47523707293,0,0.250460239934996,337,341.469977913761
2020-09-06,"ESAS",30,50.828996323619,3807,3809.30423339654,0,0.261036223020476,337,341.731014136781
2020-09-07,"ESAS",50,51.9055488150115,3857,3861.20978221156,1,0.270552821179625,338,342.001566957961
2020-09-08,"ESAS",49,53.7898788173044,3906,3914.99966102886,0,0.279060346793469,338,342.280627304754
2020-09-09,"ESAS",68,56.6142817955695,3974,3971.61394282443,0,0.286645040847531,338,342.567272345602
2020-09-10,"ESAS",51,60.2726485202445,4025,4031.88659134467,0,0.293424547376648,338,342.860696892979
2020-09-11,"ESAS",72,64.6101607929035,4097,4096.49675213758,1,0.299567355546494,339,343.160264248525
2020-09-12,"ESAS",64,69.4200745640451,4161,4165.91682670162,0,0.305426363611066,339,343.465690612136
2020-09-13,"ESAS",74,74.4201383479113,4235,4240.33696504953,0,0.311452548867499,339,343.777143161004
2020-09-14,"ESAS",90,79.2381721806366,4325,4319.57513723017,1,0.318134064591608,340,344.095277225595
2020-09-15,"ESAS",89,83.4131340061344,4414,4402.98827123631,0,0.326002522689939,340,344.421279748285
2020-09-16,"ESAS",75,86.5021949055773,4489,4489.49046614188,1,0.335647822390102,341,344.756927570675
2020-09-17,"ESAS",97,88.4820510281679,4586,4577.97251717005,0,0.347742985629308,341,345.104670556305
2020-09-18,"ESAS",81,89.520212682497,4667,4667.49272985255,0,0.362977737293059,341,345.467648293598
2020-09-19,"ESAS",68,89.8312898315377,4735,4757.32401968409,0,0.381448985088033,341,345.849097278686
2020-09-20,"ESAS",77,89.6556176931467,4812,4846.97963737723,0,0.402959642529146,341,346.252056921215
2020-09-21,"ESAS",119,89.2428549670967,4931,4936.22249234433,1,0.427255655701985,342,346.679312576917
2020-09-22,"ESAS",145,88.8419773139259,5076,5025.06446965825,0,0.453991614834544,342,347.133304191751
2020-09-23,"ESAS",72,88.6933153767508,5148,5113.75778503501,0,0.482696501389309,342,347.616000693141
2020-09-24,"ESAS",67,88.9510613955344,5215,5202.70884643054,1,0.512742531676675,343,348.128743224817
2020-09-25,"ESAS",63,89.7012247884326,5278,5292.41007121897,0,0.543386600899841,343,348.672129825717
2020-09-26,"ESAS",58,91.0374987877417,5336,5383.44757000671,1,0.574204018933203,344,349.24633384465
2020-09-27,"ESAS",134,93.0689212379592,5470,5476.51649124467,0,0.604921146767122,344,349.851254991417
2020-09-28,"ESAS",82,95.9266270934957,5552,5572.44311833817,0,0.635235451614229,344,350.486490443032
2020-09-29,"ESAS",141,99.7726512921372,5693,5672.21576963031,2,0.664817274268662,346,351.1513077173
2020-09-30,"ESAS",114,104.811175661481,5807,5777.02694529179,3,0.693313498990056,349,351.84462121629
2020-10-01,"ESAS",105,111.195489027294,5912,5888.22243431908,1,0.720352379475743,350,352.564973595766
2020-10-02,"ESAS",89,118.860681366982,6001,6007.08311568606,0,0.745691339499815,350,353.310664935266
2020-10-03,"ESAS",115,127.677360612465,6116,6134.76047629853,0,0.770192253262657,350,354.080857188529
2020-10-04,"ESAS",116,137.457162940095,6232,6272.21763923862,0,0.795373126349274,350,354.876230314878
2020-10-05,"ESAS",125,147.92848843768,6357,6420.1461276763,0,0.822965336090354,350,355.699195650968
2020-10-06,"ESAS",225,158.715883738475,6582,6578.86201141478,1,0.854945000957648,351,356.554140651926
2020-10-07,"ESAS",234,169.327016735466,6816,6748.18902815024,0,0.893609873925321,351,357.447750525851
2020-10-08,"ESAS",164,179.221603940291,6980,6927.41063209053,3,0.941711838263092,354,358.389462364114
2020-10-09,"ESAS",145,188.267146091811,7125,7115.67777818235,2,1.00258405841396,356,359.392046422528
2020-10-10,"ESAS",186,196.569271915307,7311,7312.24705009765,0,1.07983507517778,356,360.471881497706
2020-10-11,"ESAS",189,204.29231306854,7500,7516.53936316619,0,1.17788159517365,356,361.64976309288
2020-10-12,"ESAS",198,211.65187770736,7698,7728.19124087355,1,1.30264588707849,357,362.952408979958
2020-10-13,"ESAS",213,218.90935725133,7911,7947.10059812488,4,1.46219266510849,361,364.414601645067
2020-10-14,"ESAS",277,226.369036580911,8188,8173.46963470579,2,1.66766679521027,363,366.082268440277
2020-10-15,"ESAS",259,234.374289333256,8447,8407.84392403905,1,1.93469885718701,364,368.016967297464
2020-10-16,"ESAS",209,243.18189817202,8656,8651.02582221107,3,2.28375727203485,367,370.300724569499
2020-10-17,"ESAS",181,252.930231839997,8837,8903.95605405107,1,2.72630217351942,368,373.027026743018
2020-10-18,"ESAS",271,263.769386171333,9108,9167.7254402224,2,3.26124260867061,370,376.288269351689
2020-10-19,"ESAS",325,275.872309144824,9433,9443.59774936722,2,3.87316213345346,372,380.161431485142
2020-10-20,"ESAS",385,289.439522236439,9818,9733.03727160366,5,4.52491138073472,377,384.686342865877
2020-10-21,"ESAS",303,304.704931183492,10121,10037.7422027872,8,5.15234208895591,385,389.838684954833
2020-10-22,"ESAS",248,321.938365395532,10369,10359.6805681827,7,5.66549543120244,392,395.504180386035
2020-10-23,"ESAS",243,333.827697145257,10612,10693.5082653279,6,5.97332741332515,398,401.477507799361
2020-10-24,"ESAS",339,310.268005893213,10951,11003.7762712212,8,6.10529791383894,406,407.582805713199
2020-10-25,"ESAS",396,233.044146901144,11347,11236.8204181223,3,6.17260309032974,409,413.755408803529
2020-10-26,"ESAS",1,127.540338029454,11348,11364.3607561518,5,6.29928138910585,414,420.054690192635
2020-10-27,"ESAS",0,45.8549968222041,11348,11410.215752974,6,6.62163206993638,420,426.676322262571
2020-10-28,"ESAS",0,9.76510894865779,11348,11419.9808619226,7,7.31611758788989,427,433.992439850461
2020-10-29,"ESAS",0,1.11055589335712,11348,11421.091417816,10,8.67018007601617,437,442.662619926478
2020-01-31,"ESCB",0,0.0132836418979943,0,0.0132836418979943,0,0,0,0
2020-02-01,"ESCB",0,0.0158993173199324,0,0.0291829592179266,0,0,0,0
2020-02-02,"ESCB",0,0.0190298956980949,0,0.0482128549160215,0,0,0,0
2020-02-03,"ESCB",0,0.0227765881284525,0,0.0709894430444741,0,0,0,0
2020-02-04,"ESCB",0,0.0272604471566369,0,0.098249890201111,0,0,0,0
2020-02-05,"ESCB",0,0.0326262414028968,0,0.130876131604008,0,0,0,0
2020-02-06,"ESCB",0,0.0390470829256976,0,0.169923214529705,0,0,0,0
2020-02-07,"ESCB",0,0.0467299526132837,0,0.216653167142989,0,0,0,0
2020-02-08,"ESCB",0,0.0559217739535019,0,0.272574941096491,0,0,0,0
2020-02-09,"ESCB",0,0.066914075914987,0,0.339489017011478,0,0,0,0
2020-02-10,"ESCB",0,0.0800515852596867,0,0.419540602271165,0,0,0,0
2020-02-11,"ESCB",0,0.0957421667539387,0,0.515282769025103,0,0,0,0
2020-02-12,"ESCB",0,0.114467549749492,0,0.629750318774596,0,0,0,0
2020-02-13,"ESCB",0,0.136795653101364,0,0.76654597187596,0,0.00014562972050413,0,0.00014562972050413
2020-02-14,"ESCB",0,0.163394690512048,0,0.929940662388008,0,0.000189234676991877,0,0.000334864397496007
2020-02-15,"ESCB",0,0.195046918179949,0,1.12498758056796,0,0.000245895980557677,0,0.000580760378053684
