"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","US","USAK",731545,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
"2","US","USAL",4903185,0.25,0.25,0,0,12,1,0.25,0.25,0,0,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
"3","US","USAR",3017825,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
"4","US","USAZ",7278717,0.103448275862069,0.0769230769230769,0,0,29,3,0.103448275862069,0.0769230769230769,0,0,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
"5","US","USCA",39512223,0.00531914893617021,0.00222222222222222,0.00657894736842105,0.004,188,9,0.00531914893617021,0.00222222222222222,0.00657894736842105,0.004,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
"6","US","USCO",5758736,0,0,0,0,13,1,0,0,0,0,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
"7","US","USCT",3565287,0,0,NA,NA,10,1,0,0,NA,NA,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
"8","US","USDC",705749,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
"9","US","USDE",973764,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
"10","US","USFL",21477737,0.0307692307692308,0.0666666666666667,0.0333333333333333,0.0333333333333333,130,2,0.0307692307692308,0.0666666666666667,0.0333333333333333,0.0333333333333333,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
"11","US","USGA",10617423,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
"12","US","USHI",1415872,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
"13","US","USIA",3155070,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
"14","US","USID",1787065,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
"15","US","USIL",12671821,0,0,0,0,70,1,0,0,0,0,328300544,NA,NA,0,0,0.0406826255648078,1641,0.0127828196819594,1592,0.0406826255648078,0.0127828196819594
