"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","US","USAK",731545,0,0,0,0,0,0,0,0,0,0,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"2","US","USAL",4903185,0,0,NA,NA,4,1,0,0,NA,NA,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"3","US","USAR",3017825,0,0,NA,NA,10,1,0,0,NA,NA,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"4","US","USAZ",7278717,0.0425531914893617,0.0413461538461539,0.0256410256410256,0.025,94,8,0.0425531914893617,0.0413461538461539,0.0256410256410256,0.025,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"5","US","USCA",39512223,0.012108980827447,0.0125555555555556,0.00239808153477218,0.00166666666666667,991,30,0.012108980827447,0.0125555555555556,0.00239808153477218,0.00166666666666667,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"6","US","USCO",5758736,0.072,0.0911111111111111,0,0,125,6,0.072,0.0911111111111111,0,0,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"7","US","USCT",3565287,0.02,0.0154166666666667,NA,NA,300,4,0.02,0.0154166666666667,NA,NA,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"8","US","USDC",705749,0.0328947368421053,0.0111111111111111,NA,NA,152,3,0.0328947368421053,0.0111111111111111,NA,NA,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"9","US","USDE",973764,0,0,0,0,0,0,0,0,0,0,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"10","US","USFL",21477737,0.0206422018348624,0.0294444444444444,0.0333333333333333,0.0333333333333333,436,12,0.0206422018348624,0.0294444444444444,0.0333333333333333,0.0333333333333333,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"11","US","USGA",10617423,0.015527950310559,0.01,NA,NA,322,5,0.015527950310559,0.01,NA,NA,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"12","US","USHI",1415872,0,0,0,0,16,2,0,0,0,0,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"13","US","USIA",3155070,0,0,0,0,0,0,0,0,0,0,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"14","US","USID",1787065,0,0,NA,NA,20,1,0,0,NA,NA,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"15","US","USIL",12671821,0.0361581920903955,0.0310144927536232,0,0,885,23,0.0361581920903955,0.0310144927536232,0,0,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
"16","US","USIN",6732219,0.0806451612903226,0.0416666666666667,0,0,62,4,0.0806451612903226,0.0416666666666667,0,0,328300544,0.061624649859944,NA,714,14,0.0255049756490936,12670,0.0101729780313453,10336,0.0274318620348189,0.00951564714316606
