"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"US","2020/11/06",328300544,0.125,0.125,0.125,8,2,0.040816784955016,0,0.00887931672735568,0.0149307619316773,0,0.125,0.125,0.125,"USAK",731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US","2020/11/06",328300544,0.125,0.125,0.125,8,2,0.040816784955016,0,0.00887931672735568,0.0149307619316773,0,0.125,0.125,0.125,"USAL",4903185,0.25,0.25,0,0,0,0,12,1,0.25,0.25,0,0,0,0
"US","2020/11/06",328300544,0.125,0.125,0.125,8,2,0.040816784955016,0,0.00887931672735568,0.0149307619316773,0,0.125,0.125,0.125,"USAR",3017825,0.02,0.02,0,0,0,0,100,1,0.02,0.02,0,0,0,0
"US","2020/11/06",328300544,0.125,0.125,0.125,8,2,0.040816784955016,0,0.00887931672735568,0.0149307619316773,0,0.125,0.125,0.125,"USAZ",7278717,0.0930232558139535,0.0661538461538462,0.0256410256410256,0.025,0.102564102564103,0.0826923076923077,43,5,0.0930232558139535,0.0661538461538462,0.0256410256410256,0.025,0.102564102564103,0.0826923076923077
"US","2020/11/06",328300544,0.125,0.125,0.125,8,2,0.040816784955016,0,0.00887931672735568,0.0149307619316773,0,0.125,0.125,0.125,"USCA",39512223,0.0117531831537708,0.0132291666666667,0,0,0,0,1021,32,0.0117531831537708,0.0132291666666667,0,0,0,0
"US","2020/11/06",328300544,0.125,0.125,0.125,8,2,0.040816784955016,0,0.00887931672735568,0.0149307619316773,0,0.125,0.125,0.125,"USCO",5758736,0.115384615384615,0.144444444444444,0,0,0,0,52,3,0.115384615384615,0.144444444444444,0,0,0,0
"US","2020/11/06",328300544,0.125,0.125,0.125,8,2,0.040816784955016,0,0.00887931672735568,0.0149307619316773,0,0.125,0.125,0.125,"USCT",3565287,0.02,0.0125,NA,NA,NA,NA,50,2,0.02,0.0125,NA,NA,NA,NA
"US","2020/11/06",328300544,0.125,0.125,0.125,8,2,0.040816784955016,0,0.00887931672735568,0.0149307619316773,0,0.125,0.125,0.125,"USDC",705749,0.033112582781457,0.0166666666666667,NA,NA,NA,NA,151,2,0.033112582781457,0.0166666666666667,NA,NA,NA,NA
"US","2020/11/06",328300544,0.125,0.125,0.125,8,2,0.040816784955016,0,0.00887931672735568,0.0149307619316773,0,0.125,0.125,0.125,"USDE",973764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US","2020/11/06",328300544,0.125,0.125,0.125,8,2,0.040816784955016,0,0.00887931672735568,0.0149307619316773,0,0.125,0.125,0.125,"USFL",21477737,0.0463917525773196,0.075297619047619,0.0121951219512195,0.0138888888888889,0.0182926829268293,0.025,194,4,0.0463917525773196,0.075297619047619,0.0121951219512195,0.0138888888888889,0.0182926829268293,0.025
"US","2020/11/06",328300544,0.125,0.125,0.125,8,2,0.040816784955016,0,0.00887931672735568,0.0149307619316773,0,0.125,0.125,0.125,"USGA",10617423,0,0,NA,NA,NA,NA,2,1,0,0,NA,NA,NA,NA
