"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"US",2020-12-18,328300544,0.125,0.125,0.125,8,2,0.0210580116350167,1242,0.00296220733765246,0.00317781766918166,1242,0.0217232403605526,0.00374324921069149,0.00374324921069149,"USAK",731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-18,328300544,0.125,0.125,0.125,8,2,0.0210580116350167,1242,0.00296220733765246,0.00317781766918166,1242,0.0217232403605526,0.00374324921069149,0.00374324921069149,"USAL",4903185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-18,328300544,0.125,0.125,0.125,8,2,0.0210580116350167,1242,0.00296220733765246,0.00317781766918166,1242,0.0217232403605526,0.00374324921069149,0.00374324921069149,"USAR",3017825,0.02,0.02,0,0,0,0,100,1,0.02,0.02,0,0,0,0
"US",2020-12-18,328300544,0.125,0.125,0.125,8,2,0.0210580116350167,1242,0.00296220733765246,0.00317781766918166,1242,0.0217232403605526,0.00374324921069149,0.00374324921069149,"USAZ",7278717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-18,328300544,0.125,0.125,0.125,8,2,0.0210580116350167,1242,0.00296220733765246,0.00317781766918166,1242,0.0217232403605526,0.00374324921069149,0.00374324921069149,"USCA",39512223,0.0263157894736842,0.0233333333333333,0,0,0,0,152,5,0.0263157894736842,0.0233333333333333,0,0,0,0
"US",2020-12-18,328300544,0.125,0.125,0.125,8,2,0.0210580116350167,1242,0.00296220733765246,0.00317781766918166,1242,0.0217232403605526,0.00374324921069149,0.00374324921069149,"USCO",5758736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-18,328300544,0.125,0.125,0.125,8,2,0.0210580116350167,1242,0.00296220733765246,0.00317781766918166,1242,0.0217232403605526,0.00374324921069149,0.00374324921069149,"USCT",3565287,0,0,0,0,0,0,5,1,0,0,0,0,0,0
"US",2020-12-18,328300544,0.125,0.125,0.125,8,2,0.0210580116350167,1242,0.00296220733765246,0.00317781766918166,1242,0.0217232403605526,0.00374324921069149,0.00374324921069149,"USDC",705749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-18,328300544,0.125,0.125,0.125,8,2,0.0210580116350167,1242,0.00296220733765246,0.00317781766918166,1242,0.0217232403605526,0.00374324921069149,0.00374324921069149,"USDE",973764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-18,328300544,0.125,0.125,0.125,8,2,0.0210580116350167,1242,0.00296220733765246,0.00317781766918166,1242,0.0217232403605526,0.00374324921069149,0.00374324921069149,"USFL",21477737,0.0493421052631579,0.0911309523809524,0.0131578947368421,0.0395833333333333,0.0164473684210526,0.0304166666666667,304,4,0.0493421052631579,0.0911309523809524,0.0131578947368421,0.0395833333333333,0.0164473684210526,0.0304166666666667
