"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USAK",731545,0,0,0,0,0,0,0,0,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USAL",4903185,0.1875,0.125,0,0,16,2,0.1875,0.125,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USAR",3017825,0,0,NA,NA,10,1,0,0,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USAZ",7278717,0.0425531914893617,0.0413461538461539,0.0256410256410256,0.025,94,8,0.0425531914893617,0.0413461538461539,0.0256410256410256,0.025
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USCA",39512223,0.0121334681496461,0.0125555555555556,0.00239808153477218,0.00166666666666667,989,30,0.0121334681496461,0.0125555555555556,0.00239808153477218,0.00166666666666667
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USCO",5758736,0.072,0.0911111111111111,0,0,125,6,0.072,0.0911111111111111,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USCT",3565287,0.02,0.0154166666666667,NA,NA,300,4,0.02,0.0154166666666667,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USDC",705749,0.0328947368421053,0.0111111111111111,NA,NA,152,3,0.0328947368421053,0.0111111111111111,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USDE",973764,0,0,0,0,0,0,0,0,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USFL",21477737,0.0206422018348624,0.0294444444444444,0.0333333333333333,0.0333333333333333,436,12,0.0206422018348624,0.0294444444444444,0.0333333333333333,0.0333333333333333
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USGA",10617423,0.015527950310559,0.01,NA,NA,322,5,0.015527950310559,0.01,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USHI",1415872,0,0,0,0,16,2,0,0,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USIA",3155070,0,0,0,0,0,0,0,0,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USID",1787065,0,0,NA,NA,20,1,0,0,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USIL",12671821,0.0361581920903955,0.0310144927536232,0,0,885,23,0.0361581920903955,0.0310144927536232,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USIN",6732219,0.0806451612903226,0.0416666666666667,0,0,62,4,0.0806451612903226,0.0416666666666667,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USKS",2913314,0,0,NA,NA,225,3,0,0,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USKY",4467673,0,0,NA,NA,40,1,0,0,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USLA",4648794,0.032258064516129,0.12,0.25,0.25,124,3,0.032258064516129,0.12,0.25,0.25
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USMA",6949503,0.0833333333333333,0.0765498848130427,0,0,1020,30,0.0833333333333333,0.0765498848130427,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USMD",6045680,0.0344168260038241,0.042962962962963,NA,NA,523,9,0.0344168260038241,0.042962962962963,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USME",1344212,0,0,0,0,0,0,0,0,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USMI",9986857,0.018450184501845,0.0215873015873016,0.04,0.04,271,7,0.018450184501845,0.0215873015873016,0.04,0.04
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USMN",5639632,0.0229007633587786,0.0256666666666667,0.0117647058823529,0.0166666666666667,262,10,0.0229007633587786,0.0256666666666667,0.0117647058823529,0.0166666666666667
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USMO",6137428,0,0,0,0,44,5,0,0,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USMS",2976149,0.0246913580246914,0.0166666666666667,0,0,81,4,0.0246913580246914,0.0166666666666667,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USMT",1068778,0,0,0,0,0,0,0,0,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USNC",10488084,0.0177215189873418,0.0597222222222222,0,0,395,8,0.0177215189873418,0.0597222222222222,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USND",762062,0,0,0,0,0,0,0,0,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USNE",1934408,0.0117647058823529,0.0142857142857143,0,0,85,5,0.0117647058823529,0.0142857142857143,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USNH",1359711,0,0,NA,NA,103,2,0,0,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USNJ",8882190,0.00869565217391304,0.0166666666666667,0,0,805,15,0.00869565217391304,0.0166666666666667,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USNM",2096829,0,0,NA,NA,25,1,0,0,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USNV",3080156,0,0,0,0,0,0,0,0,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USNY",19453561,0.0745526838966203,0.0786961451247166,0.00294117647058824,0.0285714285714286,1006,21,0.0745526838966203,0.0786961451247166,0.00294117647058824,0.0285714285714286
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USOH",11689100,0.0588235294117647,0.0841978021978022,0.0330578512396694,0.0375457875457875,272,10,0.0588235294117647,0.0841978021978022,0.0330578512396694,0.0375457875457875
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USOK",3956971,0,0,0,0,0,0,0,0,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USOR",4217737,0.112033195020747,0.0657509157509158,NA,NA,241,7,0.112033195020747,0.0657509157509158,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USPA",12801989,0.0262008733624454,0.0404329004329004,0,0,458,11,0.0262008733624454,0.0404329004329004,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USRI",1059361,0.008,0.0133333333333333,0,0,250,3,0.008,0.0133333333333333,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USSC",5148714,0,0,NA,NA,300,3,0,0,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USSD",884659,0,0,0,0,0,0,0,0,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USTN",6833174,0.00476190476190476,0.00476190476190476,0,0,420,7,0.00476190476190476,0.00476190476190476,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USTX",28995881,0.0313807531380753,0.0413636363636364,0.00485436893203883,0.005,478,11,0.0313807531380753,0.0413636363636364,0.00485436893203883,0.005
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USUT",3205958,0.0207253886010363,0.038,NA,NA,193,5,0.0207253886010363,0.038,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USVA",8535519,0.0346620450606586,0.041875,0,0,577,16,0.0346620450606586,0.041875,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USVT",623989,0,0,NA,NA,82,8,0,0,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USWA",7614893,0.0263636363636364,0.0223412698412698,0,0,1100,21,0.0263636363636364,0.0223412698412698,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USWI",5822434,0,0,NA,NA,5,1,0,0,NA,NA
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USWV",1792147,0,0,0,0,0,0,0,0,0,0
"US","2020/09/13",328300544,0.061624649859944,NA,714,14,0.0301453530376369,12812,0.011769938257888,10271,0.0318070577493867,0.0110049190575118,"USWY",578759,0,0,0,0,0,0,0,0,0,0
