"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","US","USAK",731545,0,0,0,0,0,0,0,0,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"2","US","USAL",4903185,0,0,NA,NA,4,1,0,0,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"3","US","USAR",3017825,0,0,NA,NA,10,1,0,0,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"4","US","USAZ",7278717,0.0425531914893617,0.0413461538461539,0.0256410256410256,0.025,94,8,0.0425531914893617,0.0413461538461539,0.0256410256410256,0.025,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"5","US","USCA",39512223,0.0112044817927171,0.0125555555555556,0.00251889168765743,0.00181818181818182,1071,30,0.0112044817927171,0.0125555555555556,0.00251889168765743,0.00181818181818182,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"6","US","USCO",5758736,0.072,0.0911111111111111,0,0,125,6,0.072,0.0911111111111111,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"7","US","USCT",3565287,0.02,0.0154166666666667,NA,NA,300,4,0.02,0.0154166666666667,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"8","US","USDC",705749,0.0328947368421053,0.0111111111111111,NA,NA,152,3,0.0328947368421053,0.0111111111111111,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"9","US","USDE",973764,0,0,0,0,0,0,0,0,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"10","US","USFL",21477737,0.0123152709359606,0.02,NA,NA,406,11,0.0123152709359606,0.02,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"11","US","USGA",10617423,0.015527950310559,0.01,NA,NA,322,5,0.015527950310559,0.01,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"12","US","USHI",1415872,0,0,0,0,16,2,0,0,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"13","US","USIA",3155070,0,0,0,0,0,0,0,0,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"14","US","USID",1787065,0,0,NA,NA,20,1,0,0,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"15","US","USIL",12671821,0.0392638036809816,0.0324242424242424,0,0,815,22,0.0392638036809816,0.0324242424242424,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"16","US","USIN",6732219,0.0806451612903226,0.0416666666666667,0,0,62,4,0.0806451612903226,0.0416666666666667,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"17","US","USKS",2913314,0,0,NA,NA,225,3,0,0,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"18","US","USKY",4467673,0,0,NA,NA,40,1,0,0,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"19","US","USLA",4648794,0.025,0.055,NA,NA,120,2,0.025,0.055,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"20","US","USMA",6949503,0.0784490532010821,0.0745195817827397,0,0,1109,30,0.0784490532010821,0.0745195817827397,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"21","US","USMD",6045680,0.0344168260038241,0.042962962962963,NA,NA,523,9,0.0344168260038241,0.042962962962963,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"22","US","USME",1344212,0,0,0,0,0,0,0,0,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"23","US","USMI",9986857,0.0135746606334842,0.0185185185185185,NA,NA,221,6,0.0135746606334842,0.0185185185185185,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"24","US","USMN",5639632,0.0202429149797571,0.0211111111111111,0,0,247,9,0.0202429149797571,0.0211111111111111,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"25","US","USMO",6137428,0,0,NA,NA,35,3,0,0,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"26","US","USMS",2976149,0.0625,0.05,0,0,16,2,0.0625,0.05,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"27","US","USMT",1068778,0,0,0,0,0,0,0,0,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"28","US","USNC",10488084,0.0177215189873418,0.0597222222222222,0,0,395,8,0.0177215189873418,0.0597222222222222,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"29","US","USND",762062,0,0,0,0,0,0,0,0,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"30","US","USNE",1934408,0.0181818181818182,0.0178571428571429,0,0,55,4,0.0181818181818182,0.0178571428571429,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"31","US","USNH",1359711,0,0,NA,NA,103,2,0,0,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"32","US","USNJ",8882190,0.00875,0.0178571428571429,0,0,800,14,0.00875,0.0178571428571429,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"33","US","USNM",2096829,0,0,NA,NA,25,1,0,0,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"34","US","USNV",3080156,0,0,0,0,0,0,0,0,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"35","US","USNY",19453561,0.0745526838966203,0.0786961451247166,0.00294117647058824,0.0285714285714286,1006,21,0.0745526838966203,0.0786961451247166,0.00294117647058824,0.0285714285714286,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"36","US","USOH",11689100,0.012987012987013,0.004,0,0,154,5,0.012987012987013,0.004,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"37","US","USOK",3956971,0,0,0,0,0,0,0,0,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"38","US","USOR",4217737,0.112033195020747,0.0657509157509158,NA,NA,241,7,0.112033195020747,0.0657509157509158,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"39","US","USPA",12801989,0.0262008733624454,0.0404329004329004,0,0,458,11,0.0262008733624454,0.0404329004329004,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"40","US","USRI",1059361,0.008,0.0133333333333333,0,0,250,3,0.008,0.0133333333333333,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"41","US","USSC",5148714,0,0,NA,NA,300,3,0,0,NA,NA,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
"42","US","USSD",884659,0,0,0,0,0,0,0,0,0,0,328300544,0.061624649859944,NA,714,14,0.0258321069583556,12313,0.00379532125341488,9261,0.0277938691163148,0.00352365615317044
