"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USAK",731545,0,0,0,0,0,0,0,0,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USAL",4903185,0,0,NA,NA,4,1,0,0,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USAR",3017825,0,0,NA,NA,10,1,0,0,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USAZ",7278717,0.0140845070422535,0.0166666666666667,0.0625,0.05,71,6,0.0140845070422535,0.0166666666666667,0.0625,0.05
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USCA",39512223,0.010406811731315,0.0118888888888889,0,0,1057,30,0.010406811731315,0.0118888888888889,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USCO",5758736,0.0803571428571429,0.109333333333333,NA,NA,112,5,0.0803571428571429,0.109333333333333,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USCT",3565287,0.02,0.0154166666666667,NA,NA,300,4,0.02,0.0154166666666667,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USDC",705749,0.0328947368421053,0.0111111111111111,NA,NA,152,3,0.0328947368421053,0.0111111111111111,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USDE",973764,0,0,0,0,0,0,0,0,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USFL",21477737,0.0123152709359606,0.02,NA,NA,406,11,0.0123152709359606,0.02,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USGA",10617423,0.015527950310559,0.01,NA,NA,322,5,0.015527950310559,0.01,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USHI",1415872,0,0,0,0,16,2,0,0,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USIA",3155070,0,0,0,0,0,0,0,0,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USID",1787065,0,0,NA,NA,20,1,0,0,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USIL",12671821,0.0392638036809816,0.0324242424242424,0,0,815,22,0.0392638036809816,0.0324242424242424,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USIN",6732219,0.0806451612903226,0.0416666666666667,0,0,62,4,0.0806451612903226,0.0416666666666667,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USKS",2913314,0,0,NA,NA,225,3,0,0,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USKY",4467673,0,0,NA,NA,40,1,0,0,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USLA",4648794,0.025,0.055,NA,NA,120,2,0.025,0.055,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USMA",6949503,0.0837789661319073,0.0802037923090555,0,0,1122,30,0.0837789661319073,0.0802037923090555,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USMD",6045680,0.0344168260038241,0.042962962962963,NA,NA,523,9,0.0344168260038241,0.042962962962963,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USME",1344212,0,0,0,0,0,0,0,0,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USMI",9986857,0.0135746606334842,0.0185185185185185,NA,NA,221,6,0.0135746606334842,0.0185185185185185,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USMN",5639632,0.0202429149797571,0.0211111111111111,0,0,247,9,0.0202429149797571,0.0211111111111111,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USMO",6137428,0,0,NA,NA,35,3,0,0,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USMS",2976149,0.0625,0.05,0,0,16,2,0.0625,0.05,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USMT",1068778,0,0,0,0,0,0,0,0,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USNC",10488084,0.0177215189873418,0.0597222222222222,0,0,395,8,0.0177215189873418,0.0597222222222222,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USND",762062,0,0,0,0,0,0,0,0,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USNE",1934408,0.0227272727272727,0.0238095238095238,0,0,44,3,0.0227272727272727,0.0238095238095238,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USNH",1359711,0,0,NA,NA,103,2,0,0,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USNJ",8882190,0.00875,0.0178571428571429,0,0,800,14,0.00875,0.0178571428571429,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USNM",2096829,0,0,NA,NA,25,1,0,0,NA,NA
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USNV",3080156,0,0,0,0,0,0,0,0,0,0
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USNY",19453561,0.074910820451843,0.0797222222222222,0.00571428571428571,0.05,841,18,0.074910820451843,0.0797222222222222,0.00571428571428571,0.05
"US","2020/07/24",328300544,0.061624649859944,NA,714,14,0.0254005646788605,12080,0.00513375624795215,8307,0.0274221370424132,0.00472742635536398,"USOH",11689100,0.012987012987013,0.004,0,0,154,5,0.012987012987013,0.004,0,0
