"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","CL","CLAI",103158,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"2","CL","CLAN",607534,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"3","CL","CLAP",226068,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"4","CL","CLAR",957224,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"5","CL","CLAT",286168,0,0,0,0,25,1,0,0,0,0,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"6","CL","CLBI",1556805,0,0,0,0,5,1,0,0,0,0,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"7","CL","CLCO",757586,0,0,0,0,10,1,0,0,0,0,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"8","CL","CLLI",914555,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"9","CL","CLLL",828708,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"10","CL","CLLR",384837,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"11","CL","CLMA",166533,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"12","CL","CLML",1044950,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"13","CL","CLNB",480609,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"14","CL","CLRM",7112808,0.0709677419354839,0.0897959183673469,0.0114285714285714,0.0114285714285714,620,7,0.0709677419354839,0.0897959183673469,0.0114285714285714,0.0114285714285714,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"15","CL","CLTA",330558,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
"16","CL","CLVS",1815902,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17574003,NA,NA,0,0,0.051967553844166,660,0.00836880087880076,660,0.051967553844166,0.00836880087880076
