Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Recovered,Fatalities,RecentCases,StillSick,Tested,Positive,Hospital,Severe,ICU,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/03/30,"United States",US,California,USCA,,80,0,,,,,,,,,,,,,US-raw-csv,,
2020/03/30,"United States",US,California,USCA,,100,3,,,,,,,,,,,,,US-raw-csv,,
2020/03/30,"United States",US,Hawaii,USHI,,10,0,,,,,,,,,,,,,US-raw-csv,,
2020/03/30,"United States",US,"New York",USNY,,20,3,,,,,,,,,,,,,US-raw-csv,,
2020/03/30,"United States",US,California,USCA,,30,0,,,,,,,,,,,,,US-raw-csv,,
2020/03/30,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-raw-csv,,
2020/03/30,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-raw-csv,,
2020/03/30,"United States",US,Arizona,USAZ,,6,0,,,,,,,,,,,,,US-raw-csv,,
2020/03/30,"United States",US,Georgia,USGA,,20,0,,,,,,,,,,,,,US-raw-csv,,
2020/03/30,"United States",US,California,USCA,,25,0,,,,,,,,,,,,,US-raw-csv,,
2020/03/30,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-raw-csv,,
2020/03/31,"United States",US,Kansas,USKS,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/03/31,"United States",US,,,,1,0,,,,,,,,,,,,,US-g-sheet,,
2020/03/31,"United States",US,Massachusetts,USMA,,10,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/01,"United States",US,Massachusetts,USMA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/01,"United States",US,Massachusetts,USMA,,6000000,6600,,,,,,,,,,,,,US-g-sheet,,
2020/04/01,"United States",US,California,USCA,,30,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/01,"United States",US,Massachusetts,USMA,,100,7,,,,,,,,,,,,,US-g-sheet,,
2020/04/01,"United States",US,California,USCA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/01,"United States",US,Massachusetts,USMA,,20,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/01,"United States",US,Massachusetts,USMA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/01,"United States",US,Massachusetts,USMA,,50,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/01,"United States",US,Massachusetts,USMA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/01,"United States",US,Massachusetts,USMA,,2,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/01,"United States",US,Louisiana,USLA,,20,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/01,"United States",US,Massachusetts,USMA,,2,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/01,"United States",US,Massachusetts,USMA,,14,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/02,"United States",US,Massachusetts,USMA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/02,"United States",US,Virginia,USVA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/02,"United States",US,California,USCA,,30,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/02,"United States",US,California,USCA,,10,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/02,"United States",US,Texas,USTX,,7,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/02,"United States",US,California,USCA,,30,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/02,"United States",US,"New Jersey",USNJ,,100,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/02,"United States",US,Maryland,USMD,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/02,"United States",US,California,USCA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/02,"United States",US,"New Jersey",USNJ,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/02,"United States",US,Massachusetts,USMA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/02,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/02,"United States",US,Illinois,USIL,,100,3,,,,,,,,,,,,,US-g-sheet,,
2020/04/03,"United States",US,California,USCA,,100,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/03,"United States",US,"South Carolina",USSC,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/03,"United States",US,Michigan,USMI,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/03,"United States",US,Massachusetts,USMA,,20,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/03,"United States",US,California,USCA,,50,3,,,,,,,,,,,,,US-g-sheet,,
2020/04/03,"United States",US,Massachusetts,USMA,,20,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/03,"United States",US,Virginia,USVA,,30,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/03,"United States",US,"New Jersey",USNJ,,10,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/03,"United States",US,Washington,USWA,,30,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/04,"United States",US,California,USCA,,30,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/04,"United States",US,California,USCA,,60,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/04,"United States",US,Florida,UYFD,,20,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/05,"United States",US,California,USCA,,8,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/05,"United States",US,California,USCA,,6,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/05,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/05,"United States",US,California,USCA,,20,3,,,,,,,,,,,,,US-g-sheet,,
2020/04/05,"United States",US,Pennsylvania,USPA,,1200,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/05,"United States",US,California,USCA,,5,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/05,"United States",US,California,USCA,,20,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/06,"United States",US,California,USCA,,5,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/06,"United States",US,California,USCA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/06,"United States",US,California,USCA,,25,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,California,USCA,,5,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,Idaho,USID,,20,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,California,USCA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,California,USCA,,10,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,Massachusetts,USMA,,30,4,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,California,USCA,,20,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,Washington,USWA,,100,3,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,California,USCA,,20,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,Washington,USWA,,50,3,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,California,USCA,,50,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,California,USCA,,35,3,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,Massachusetts,USMA,,3,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,Massachusetts,USMA,,20,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,California,USCA,,30,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,California,USCA,,10,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,Massachusetts,USMA,,20,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,California,USCA,,10000,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/07,"United States",US,Texas,USTX,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/08,"United States",US,,,,100,5,,,,,,,,,,,,,US-g-sheet,,
2020/04/08,"United States",US,California,USCA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/08,"United States",US,California,USCA,,10,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/08,"United States",US,Massachusetts,USMA,,40,4,,,,,,,,,,,,,US-g-sheet,,
2020/04/08,"United States",US,California,USCA,,30,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/08,"United States",US,Massachusetts,USMA,,20,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,California,USCA,,10,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,California,USCA,,75,9,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,"Rhode Island",USRI,,50,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,Washington,USWA,,100,4,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,California,USCA,,200,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,"New York",USNY,,100,7,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,Massachusetts,USMA,,100,4,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,Virginia,USVA,,20,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,California,USCA,,25,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,Massachusetts,USMA,,5,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,California,USCA,,30,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,Washington,USWA,,30,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,Texas,USTX,,100,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,California,USCA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,"North Carolina",USNC,,10,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,,,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,Maryland,USMD,,10,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,Oregon,USOR,,60,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,California,USCA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,California,USCA,,50,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,Massachusetts,USMA,,85,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,Massachusetts,USMA,,50,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,Virginia,USVA,,3,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,Massachusetts,USMA,,15,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,California,USCA,,20,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,Massachusetts,USMA,,200,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/09,"United States",US,Massachusetts,USMA,,30,4,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,,,,200,8,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,Connecticut,USCT,,300,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,"New Mexico",USNM,,25,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,California,USCA,,100,5,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,Oregon,USOR,,3,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,California,USCA,,6,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,California,USCA,,300,5,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,California,USCA,,100,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,,,,38,6,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,Georgia,USGA,,100,5,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,,,,20,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,Georgia,USGA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,California,USCA,,9,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,California,USCA,,24,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,Texas,USTX,,250,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,California,USCA,,20,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,California,USCA,,75,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,Massachusetts,USMA,,38,7,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,California,USCA,,15,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,California,USCA,,8,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/10,"United States",US,California,USCA,,1000,3,,,,,,,,,,,,,US-g-sheet,,
2020/04/11,"United States",US,California,USCA,,200,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/11,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/11,"United States",US,Kansas,USKS,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/11,"United States",US,California,USCA,,25,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/11,"United States",US,California,USCA,,100,10,,,,,,,,,,,,,US-g-sheet,,
2020/04/11,"United States",US,California,USCA,,150,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/11,"United States",US,Pennsylvania,USPA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/12,"United States",US,Texas,USTX,,20,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/12,"United States",US,California,USCA,,50,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/12,"United States",US,,,,19,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/12,"United States",US,California,USCA,,70,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/12,"United States",US,Massachusetts,USMA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/13,"United States",US,Massachusetts,USMA,,38,7,,,,,,,,,,,,,US-g-sheet,,
2020/04/13,"United States",US,Massachusetts,USMA,,38,7,,,,,,,,,,,,,US-g-sheet,,
2020/04/13,"United States",US,Massachusetts,USMA,,38,7,,,,,,,,,,,,,US-g-sheet,,
2020/04/13,"United States",US,Massachusetts,USMA,,38,7,,,,,,,,,,,,,US-g-sheet,,
2020/04/13,"United States",US,California,USCA,,25,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/14,"United States",US,Massachusetts,USMA,,38,8,,,,,,,,,,,,,US-g-sheet,,
2020/04/14,"United States",US,Connecticut,USCT,,300,3,,,,,,,,,,,,,US-g-sheet,,
2020/04/14,"United States",US,Washington,USWA,,50,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/14,"United States",US,"New York",USNY,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/15,"United States",US,Wisconsin,USWI,,48376,74,,,,,,,,,,,,,US-g-sheet,,
2020/04/15,"United States",US,Pennsylvania,USPA,,70,5,,,,,,,,,,,,,US-g-sheet,,
2020/04/16,"United States",US,Illinois,USIL,,30,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/16,"United States",US,Florida,UYFD,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/16,"United States",US,Illinois,USIL,,30,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/16,"United States",US,"New York",USNY,,50,9,,,,,,,,,,,,,US-g-sheet,,
2020/04/16,"United States",US,California,USCA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/16,"United States",US,Maryland,USMD,,500,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/16,"United States",US,Massachusetts,USMA,,38,8,,,,,,,,,,,,,US-g-sheet,,
2020/04/16,"United States",US,"New York",USNY,,350,8,,,,,,,,,,,,,US-g-sheet,,
2020/04/17,"United States",US,Florida,UYFD,,200,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/17,"United States",US,Michigan,USMI,,25,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/17,"United States",US,Massachusetts,USMA,,100,3,,,,,,,,,,,,,US-g-sheet,,
2020/04/17,"United States",US,Oregon,USOR,,30,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/17,"United States",US,Massachusetts,USMA,,38,8,,,,,,,,,,,,,US-g-sheet,,
2020/04/17,"United States",US,Illinois,USIL,,30,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/18,"United States",US,Maryland,USMD,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/18,"United States",US,California,USCA,,9,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/18,"United States",US,Georgia,USGA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/18,"United States",US,"New York",USNY,,100,10,,,,,,,,,,,,,US-g-sheet,,
2020/04/18,"United States",US,Massachusetts,USMA,,100,5,,,,,,,,,,,,,US-g-sheet,,
2020/04/19,"United States",US,Washington,USWA,,10,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/19,"United States",US,,,,38,10,,,,,,,,,,,,,US-g-sheet,,
2020/04/19,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/19,"United States",US,,,,38,11,,,,,,,,,,,,,US-g-sheet,,
2020/04/19,"United States",US,Kansas,USKS,,25,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/20,"United States",US,Florida,UYFD,,25,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/20,"United States",US,California,USCA,,74,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/20,"United States",US,Pennsylvania,USPA,,200,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/21,"United States",US,Massachusetts,USMA,,38,9,,,,,,,,,,,,,US-g-sheet,,
2020/04/21,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/22,"United States",US,"North Carolina",USNC,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/23,"United States",US,Massachusetts,USMA,,38,9,,,,,,,,,,,,,US-g-sheet,,
2020/04/23,"United States",US,California,USCA,,30,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/23,"United States",US,California,USCA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/23,"United States",US,California,USCA,,200,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/23,"United States",US,California,USCA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/23,"United States",US,California,USCA,,200,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/23,"United States",US,Illinois,USIL,,50,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/23,"United States",US,California,USCA,,40,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/23,"United States",US,California,USCA,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/23,"United States",US,Illinois,USIL,,100,8,,,,,,,,,,,,,US-g-sheet,,
2020/04/23,"United States",US,Illinois,USIL,,50,1,,,,,,,,,,,,,US-g-sheet,,
2020/04/24,"United States",US,Massachusetts,USMA,,50,2,,,,,,,,,,,,,US-g-sheet,,
2020/04/24,"United States",US,California,USCA,,40,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/24,"United States",US,,,,100,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/24,"United States",US,Massachusetts,USMA,,38,8,,,,,,,,,,,,,US-g-sheet,,
2020/04/25,"United States",US,Massachusetts,USMA,,15,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/25,"United States",US,Massachusetts,USMA,,20,0,,,,,,,,,,,,,US-g-sheet,,
