"CountryName","RegionName","Date","PredictedDailyNewCases","PredictedDailyNewDeaths","PredictedDailyNewHospital","PredictedDailyNewICU"
"Argentina","",2021-02-27,47160.2321267102,383.233705132666,10564.8275857507,3169.44827572521
"Argentina","",2021-02-28,43486.6053347078,420.361115331361,11414.7347380226,3424.42042140678
"Aruba","",2021-02-08,181.267501774664,NA,NA,NA
"Aruba","",2021-02-09,243.813116570603,NA,NA,NA
"Aruba","",2021-02-10,221.163425494236,NA,NA,NA
"Aruba","",2021-02-11,191.438026646436,NA,NA,NA
"Aruba","",2021-02-12,207.25871090603,NA,NA,NA
"Aruba","",2021-02-13,141.439411603347,NA,NA,NA
"Aruba","",2021-02-14,128.52251386164,NA,45.3168754436661,13.5950626330998
"Aruba","",2021-02-15,150.407344032061,NA,60.9532791426508,18.2859837427952
"Aruba","",2021-02-16,210.829822913039,NA,55.290856373559,16.5872569120677
"Aruba","",2021-02-17,185.48206833797,NA,47.8595066616089,14.3578519984827
"Aruba","",2021-02-18,153.654444463869,NA,51.8146777265076,15.5444033179523
"Aruba","",2021-02-19,168.014625009657,NA,35.3598529008366,10.607955870251
"Aruba","",2021-02-20,100.786619059566,NA,32.1306284654099,9.63918853962297
"Aruba","",2021-02-21,87.4583781455059,1.81267501774664,37.6018360080153,11.2805508024046
"Aruba","",2021-02-22,109.231339140081,2.43813116570603,52.7074557282598,15.8122367184779
"Aruba","",2021-02-23,169.457769364663,2.21163425494236,46.3705170844925,13.9111551253477
"Aruba","",2021-02-24,143.493293040384,1.91438026646436,38.4136111159673,11.5240833347902
"Aruba","",2021-02-25,111.560036213685,2.0725871090603,42.0036562524142,12.6010968757243
"Aruba","",2021-02-26,126.332826793214,1.41439411603347,25.1966547648916,7.55899642946748
"Aruba","",2021-02-27,59.5658150261519,1.2852251386164,21.8645945363765,6.55937836091294
"Aruba","",2021-02-28,47.4283633349728,1.50407344032061,27.3078347850202,8.19235043550607
"Australia","",2021-02-08,97.5151910602645,NA,NA,NA
"Australia","",2021-02-09,111.032777846673,NA,NA,NA
"Australia","",2021-02-10,110.245240259331,NA,NA,NA
"Australia","",2021-02-11,134.080095183006,NA,NA,NA
"Australia","",2021-02-12,132.641812776873,NA,NA,NA
"Australia","",2021-02-13,145.511255769559,NA,NA,NA
"Australia","",2021-02-14,161.2268070613,NA,24.3787977650661,7.31363932951984
"Australia","",2021-02-15,166.643528654532,NA,27.7581944616682,8.32745833850047
"Australia","",2021-02-16,185.695227880784,NA,27.5613100648327,8.26839301944982
"Australia","",2021-02-17,190.887431193691,NA,33.5200237957516,10.0560071387255
"Australia","",2021-02-18,221.201716433088,NA,33.1604531942181,9.94813595826544
"Australia","",2021-02-19,226.793735103075,NA,36.3778139423897,10.9133441827169
"Australia","",2021-02-20,247.299623082564,NA,40.306701765325,12.0920105295975
"Australia","",2021-02-21,271.286589603399,0.975151910602645,41.6608821636331,12.4982646490899
"Australia","",2021-02-22,285.579030260146,1.11032777846673,46.4238069701959,13.9271420910588
"Australia","",2021-02-23,314.16868597583,1.10245240259331,47.7218577984227,14.3165573395268
"Australia","",2021-02-24,329.609840188957,1.34080095183006,55.300429108272,16.5901287324816
"Australia","",2021-02-25,370.946516766962,1.32641812776873,56.6984337757688,17.0095301327306
"Australia","",2021-02-26,388.404621961133,1.45511255769559,61.824905770641,18.5474717311923
"Australia","",2021-02-27,421.800048038544,1.612268070613,67.8216474008498,20.3464942202549
"Australia","",2021-02-28,459.766064839177,1.66643528654532,71.3947575650364,21.4184272695109
"Austria","",2021-02-08,4270.72156624808,NA,NA,NA
"Austria","",2021-02-09,5013.91704286804,NA,NA,NA
"Austria","",2021-02-10,5241.51009534005,NA,NA,NA
"Austria","",2021-02-11,5372.64180309498,NA,NA,NA
"Austria","",2021-02-12,4959.22846521459,NA,NA,NA
"Austria","",2021-02-13,5237.80591741557,NA,NA,NA
"Austria","",2021-02-14,4668.98258029542,NA,1067.68039156202,320.304117468606
"Austria","",2021-02-15,4978.71659279955,NA,1253.47926071701,376.043778215103
"Austria","",2021-02-16,5717.3312153864,NA,1310.37752383501,393.113257150504
"Austria","",2021-02-17,5936.01717400242,NA,1343.16045077375,402.948135232124
"Austria","",2021-02-18,6056.02621602874,NA,1239.80711630365,371.942134891094
"Austria","",2021-02-19,5629.57772576821,NA,1309.45147935389,392.835443806168
"Austria","",2021-02-20,5895.57334457376,NA,1167.24564507386,350.173693522156
"Austria","",2021-02-21,5311.48461841993,42.7072156624808,1244.67914819989,373.403744459966
"Austria","",2021-02-22,5607.31331963811,50.1391704286804,1429.3328038466,428.79984115398
"Austria","",2021-02-23,6329.34724356083,52.4151009534005,1484.0042935006,445.201288050181
"Austria","",2021-02-24,6526.760875156,53.7264180309498,1514.00655400719,454.201966202156
"Austria","",2021-02-25,6623.30995216502,49.5922846521459,1407.39443144205,422.218329432616
"Austria","",2021-02-26,6171.80394901927,52.3780591741557,1473.89333614344,442.168000843032
"Austria","",2021-02-27,6414.04512269096,46.6898258029542,1327.87115460498,398.361346381494
"Austria","",2021-02-28,5804.13609308282,49.7871659279955,1401.82832990953,420.548498972858
"Azerbaijan","",2021-02-08,1293.53328359635,NA,NA,NA
"Azerbaijan","",2021-02-09,1860.32257768703,NA,NA,NA
"Azerbaijan","",2021-02-10,1952.35069181206,NA,NA,NA
"Azerbaijan","",2021-02-11,1935.18785676598,NA,NA,NA
"Azerbaijan","",2021-02-12,1881.07292324825,NA,NA,NA
"Azerbaijan","",2021-02-13,2083.36482924299,NA,NA,NA
"Azerbaijan","",2021-02-14,2158.40836754076,NA,323.383320899087,97.0149962697262
"Azerbaijan","",2021-02-15,1941.40223159733,NA,465.080644421758,139.524193326527
"Azerbaijan","",2021-02-16,2542.36244141233,NA,488.087672953015,146.426301885904
"Azerbaijan","",2021-02-17,2669.12927928026,NA,483.796964191495,145.139089257449
"Azerbaijan","",2021-02-18,2687.8179344533,NA,470.268230812062,141.080469243619
"Azerbaijan","",2021-02-19,2670.71830829398,NA,520.841207310747,156.252362193224
"Azerbaijan","",2021-02-20,2911.09937634203,NA,539.602091885189,161.880627565557
"Azerbaijan","",2021-02-21,3024.80964258693,12.9353328359635,485.350557899331,145.605167369799
"Azerbaijan","",2021-02-22,2847.24914775692,18.6032257768703,635.590610353082,190.677183105925
"Azerbaijan","",2021-02-23,3489.37726693079,19.5235069181206,667.282319820065,200.18469594602
"Azerbaijan","",2021-02-24,3657.35509426077,19.3518785676598,671.954483613324,201.586345083997
"Azerbaijan","",2021-02-25,3718.29281857026,18.8107292324825,667.679577073495,200.303873122048
"Azerbaijan","",2021-02-26,3744.85725062235,20.8336482924299,727.774844085508,218.332453225652
"Azerbaijan","",2021-02-27,4030.54139184279,21.5840836754076,756.202410646733,226.86072319402
"Azerbaijan","",2021-02-28,4190.64349341775,19.4140223159733,711.812286939229,213.543686081769
"Bahamas","",2021-02-08,28.5970759567502,NA,NA,NA
"Bahamas","",2021-02-09,23.9455410217738,NA,NA,NA
"Bahamas","",2021-02-10,38.309160164164,NA,NA,NA
"Bahamas","",2021-02-11,36.7716720159524,NA,NA,NA
"Bahamas","",2021-02-12,34.3156213805774,NA,NA,NA
"Bahamas","",2021-02-13,25.9226942485086,NA,NA,NA
"Bahamas","",2021-02-14,27.6310959216459,NA,7.14926898918754,2.14478069675626
"Bahamas","",2021-02-15,40.084178406756,NA,5.98638525544344,1.79591557663303
"Bahamas","",2021-02-16,36.0931779022391,NA,9.57729004104099,2.8731870123123
"Bahamas","",2021-02-17,51.1498750615972,NA,9.1929180039881,2.75787540119643
"Bahamas","",2021-02-18,50.3261865044763,NA,8.57890534514436,2.57367160354331
"Bahamas","",2021-02-19,48.6191920283798,NA,6.48067356212714,1.94420206863814
"Bahamas","",2021-02-20,41.0146468370811,NA,6.90777398041149,2.07233219412345
"Bahamas","",2021-02-21,43.558615631037,0.285970759567502,10.021044601689,3.0063133805067
"Bahamas","",2021-02-22,56.8906650559227,0.239455410217738,9.02329447555978,2.70698834266793
"Bahamas","",2021-02-23,53.8099422627848,0.38309160164164,12.7874687653993,3.83624062961979
"Bahamas","",2021-02-24,69.8255276329262,0.367716720159524,12.5815466261191,3.77446398783572
"Bahamas","",2021-02-25,69.9940926456736,0.343156213805774,12.1547980070949,3.64643940212848
"Bahamas","",2021-02-26,69.3296508011952,0.259226942485086,10.2536617092703,3.07609851278108
"Bahamas","",2021-02-27,62.8223168652709,0.276310959216459,10.8896539077592,3.26689617232777
"Bahamas","",2021-02-28,66.5285862310065,0.40084178406756,14.2226662639807,4.2667998791942
"Bahrain","",2021-02-08,688.986095574134,NA,NA,NA
"Bahrain","",2021-02-09,634.338742585183,NA,NA,NA
"Bahrain","",2021-02-10,699.391867507362,NA,NA,NA
"Bahrain","",2021-02-11,764.005486037613,NA,NA,NA
"Bahrain","",2021-02-12,816.843422240379,NA,NA,NA
"Bahrain","",2021-02-13,712.058114061776,NA,NA,NA
"Bahrain","",2021-02-14,671.16120534738,NA,172.246523893534,51.6739571680601
"Bahrain","",2021-02-15,759.92507975206,NA,158.584685646296,47.5754056938887
"Bahrain","",2021-02-16,702.810639194383,NA,174.84796687684,52.4543900630521
"Bahrain","",2021-02-17,765.43666182416,NA,191.001371509403,57.3004114528209
"Bahrain","",2021-02-18,827.269511216331,NA,204.210855560095,61.2632566680284
"Bahrain","",2021-02-19,876.962698052401,NA,178.014528515444,53.4043585546332
"Bahrain","",2021-02-20,768.700185280681,NA,167.790301336845,50.3370904010535
"Bahrain","",2021-02-21,724.543232704977,6.88986095574134,189.981269938015,56.9943809814045
"Bahrain","",2021-02-22,810.069162128222,6.34338742585183,175.702659798596,52.7107979395787
"Bahrain","",2021-02-23,749.316773887071,6.99391867507362,191.35916545604,57.407749636812
"Bahrain","",2021-02-24,808.458401379232,7.64005486037613,206.817377804083,62.0452133412249
"Bahrain","",2021-02-25,866.595591461449,8.16843422240379,219.2406745131,65.7722023539301
"Bahrain","",2021-02-26,912.426674110074,7.12058114061776,192.17504632017,57.6525138960511
"Bahrain","",2021-02-27,800.213375107605,6.7116120534738,181.135808176244,54.3407424528733
"Bahrain","",2021-02-28,752.6028883325,7.5992507975206,202.517290532055,60.7551871596166
"Bangladesh","",2021-02-08,4997.64520454557,NA,NA,NA
"Bangladesh","",2021-02-09,5414.05086137382,NA,NA,NA
"Bangladesh","",2021-02-10,5759.87031352686,NA,NA,NA
"Bangladesh","",2021-02-11,6173.93627708034,NA,NA,NA
"Bangladesh","",2021-02-12,6369.82775151471,NA,NA,NA
"Bangladesh","",2021-02-13,6722.247463717,NA,NA,NA
"Bangladesh","",2021-02-14,7580.43914304376,NA,1249.41130113639,374.823390340918
"Bangladesh","",2021-02-15,8101.22816926779,NA,1353.51271534345,406.053814603036
"Bangladesh","",2021-02-16,8755.15075242252,NA,1439.96757838171,431.990273514514
"Bangladesh","",2021-02-17,9356.37082427442,NA,1543.48406927009,463.045220781026
"Bangladesh","",2021-02-18,10045.0895497984,NA,1592.45693787868,477.737081363603
"Bangladesh","",2021-02-19,10536.2162189439,NA,1680.56186592925,504.168559778775
"Bangladesh","",2021-02-20,11206.0778429229,NA,1895.10978576094,568.532935728282
"Bangladesh","",2021-02-21,12405.29328347,49.9764520454557,2025.30704231695,607.592112695084
"Bangladesh","",2021-02-22,13292.1011004554,54.1405086137382,2188.78768810563,656.636306431689
"Bangladesh","",2021-02-23,14338.9828213148,57.5987031352686,2339.0927060686,701.727811820581
"Bangladesh","",2021-02-24,15361.931918785,61.7393627708034,2511.27238744961,753.381716234882
"Bangladesh","",2021-02-25,16503.2509210537,63.6982775151471,2634.05405473597,790.216216420792
"Bangladesh","",2021-02-26,17479.9446845108,67.22247463717,2801.51946073072,840.455838219217
"Bangladesh","",2021-02-27,18670.7808320276,75.8043914304376,3101.3233208675,930.396996260251
"Bangladesh","",2021-02-28,20428.7097794517,81.0122816926779,3323.02527511385,996.907582534156
"Barbados","",2021-02-08,1317.53183824218,NA,NA,NA
"Barbados","",2021-02-09,1328.60325315004,NA,NA,NA
"Barbados","",2021-02-10,1390.01029994161,NA,NA,NA
"Barbados","",2021-02-11,1298.32354942541,NA,NA,NA
"Barbados","",2021-02-12,1339.38287082486,NA,NA,NA
"Barbados","",2021-02-13,1317.25620571752,NA,NA,NA
"Barbados","",2021-02-14,1336.55018742291,NA,329.382959560545,98.8148878681634
"Barbados","",2021-02-15,1285.62170890636,NA,332.150813287511,99.6452439862534
"Barbados","",2021-02-16,1243.76146368571,NA,347.502574985402,104.250772495621
"Barbados","",2021-02-17,1254.71809197094,NA,324.580887356352,97.3742662069056
"Barbados","",2021-02-18,1114.13284131067,NA,334.845717706215,100.453715311865
"Barbados","",2021-02-19,1114.04248463233,NA,329.314051429379,98.7942154288137
"Barbados","",2021-02-20,1054.16557589742,NA,334.137546855729,100.241264056719
"Barbados","",2021-02-21,1041.61276108629,13.1753183824218,321.405427226591,96.4216281679772
"Barbados","",2021-02-22,963.433866251017,13.2860325315004,310.940365921427,93.282109776428
"Barbados","",2021-02-23,900.987921975033,13.9001029994161,313.679522992735,94.1038568978206
"Barbados","",2021-02-24,897.29287374258,12.9832354942541,278.533210327668,83.5599630983005
"Barbados","",2021-02-25,745.915611614066,13.3938287082486,278.510621158082,83.5531863474247
"Barbados","",2021-02-26,742.607303882313,13.1725620571752,263.541393974355,79.0624181923065
"Barbados","",2021-02-27,682.491759486211,13.3655018742291,260.403190271573,78.1209570814718
"Barbados","",2021-02-28,673.740239234812,12.8562170890636,240.858466562754,72.2575399688263
"Belarus","",2021-02-08,9183.47493175347,NA,NA,NA
"Belarus","",2021-02-09,9005.2721175074,NA,NA,NA
"Belarus","",2021-02-10,10035.69595158,NA,NA,NA
"Belarus","",2021-02-11,10480.3268988678,NA,NA,NA
"Belarus","",2021-02-12,10921.6881883633,NA,NA,NA
"Belarus","",2021-02-13,11369.0378475831,NA,NA,NA
"Belarus","",2021-02-14,11929.5769728811,NA,2295.86873293837,688.76061988151
"Belarus","",2021-02-15,12194.9606602043,NA,2251.31802937685,675.395408813055
"Belarus","",2021-02-16,12019.315979742,NA,2508.923987895,752.6771963685
"Belarus","",2021-02-17,13042.3873891,NA,2620.08172471694,786.024517415082
"Belarus","",2021-02-18,13458.1627940823,NA,2730.42204709081,819.126614127244
"Belarus","",2021-02-19,13853.1348295496,NA,2842.25946189578,852.677838568734
"Belarus","",2021-02-20,14235.5391360949,NA,2982.39424322029,894.718272966086
"Belarus","",2021-02-21,14711.5196957905,91.8347493175347,3048.74016505106,914.622049515319
"Belarus","",2021-02-22,14871.2133866326,90.052721175074,3004.8289949355,901.448698480651
"Belarus","",2021-02-23,14572.7630756255,100.3569595158,3260.59684727501,978.179054182501
"Belarus","",2021-02-24,15462.9917930742,104.803268988678,3364.54069852058,1009.36220955617
"Belarus","",2021-02-25,15724.9186050538,109.216881883633,3463.2837073874,1038.98511221622
"Belarus","",2021-02-26,15954.0884717011,113.690378475831,3558.88478402373,1067.66543520712
"Belarus","",2021-02-27,16161.2988776457,119.295769728811,3677.87992394762,1103.36397718429
"Belarus","",2021-02-28,16454.5367124577,121.949606602043,3717.80334665815,1115.34100399744
"Belgium","",2021-02-08,3540.83283020462,NA,NA,NA
"Belgium","",2021-02-09,4622.96020213361,NA,NA,NA
"Belgium","",2021-02-10,5866.56571926781,NA,NA,NA
"Belgium","",2021-02-11,5874.47779668938,NA,NA,NA
"Belgium","",2021-02-12,5084.75123359505,NA,NA,NA
"Belgium","",2021-02-13,5114.57613882481,NA,NA,NA
"Belgium","",2021-02-14,4779.15110876471,NA,885.208207551154,265.562462265346
"Belgium","",2021-02-15,4537.37575085809,NA,1155.7400505334,346.722015160021
"Belgium","",2021-02-16,5643.85861883218,NA,1466.64142981695,439.992428945086
"Belgium","",2021-02-17,6908.44670127314,NA,1468.61944917235,440.585834751704
"Belgium","",2021-02-18,6932.85500688452,NA,1271.18780839876,381.356342519628
"Belgium","",2021-02-19,6159.1289355362,NA,1278.6440347062,383.593210411861
"Belgium","",2021-02-20,6207.49447169764,NA,1194.78777719118,358.436333157354
"Belgium","",2021-02-21,5890.21746944313,35.4083283020462,1134.34393771452,340.303181314356
"Belgium","",2021-02-22,5667.67404494927,46.2296020213361,1410.96465470805,423.289396412414
"Belgium","",2021-02-23,6514.16436187392,58.6656571926781,1727.11167531828,518.133502595485
"Belgium","",2021-02-24,7756.18210974663,58.7447779668938,1733.21375172113,519.964125516339
"Belgium","",2021-02-25,7759.68556655112,50.8475123359505,1539.78223388405,461.934670165215
"Belgium","",2021-02-26,6963.61899863924,51.1457613882481,1551.87361792441,465.562085377323
"Belgium","",2021-02-27,6990.19786199314,47.7915110876471,1472.55436736078,441.766310208235
"Belgium","",2021-02-28,6647.95025543024,45.3737575085809,1416.91851123732,425.075553371195
"Belize","",2021-02-08,170.288207075773,NA,NA,NA
"Belize","",2021-02-09,219.402627058459,NA,NA,NA
"Belize","",2021-02-10,236.055016796191,NA,NA,NA
"Belize","",2021-02-11,196.655095348074,NA,NA,NA
"Belize","",2021-02-12,209.492552307109,NA,NA,NA
"Belize","",2021-02-13,231.78459098291,NA,NA,NA
"Belize","",2021-02-14,213.642815516083,NA,42.5720517689432,12.771615530683
"Belize","",2021-02-15,226.250533247873,NA,54.8506567646147,16.4551970293844
"Belize","",2021-02-16,276.732967995991,NA,59.0137541990476,17.7041262597143
"Belize","",2021-02-17,294.499114583155,NA,49.1637738370184,14.7491321511055
"Belize","",2021-02-18,256.062450461157,NA,52.3731380767773,15.7119414230332
"Belize","",2021-02-19,269.959040870088,NA,57.9461477457276,17.3838443237183
"Belize","",2021-02-20,293.167717104972,NA,53.4107038790207,16.0232111637062
"Belize","",2021-02-21,275.751942810092,1.70288207075773,56.5626333119682,16.9687899935904
"Belize","",2021-02-22,289.091969453521,2.19402627058459,69.1832419989977,20.7549725996993
"Belize","",2021-02-23,340.151194090513,2.36055016796191,73.6247786457887,22.0874335937366
"Belize","",2021-02-24,358.128753252708,1.96655095348074,64.0156126152893,19.2046837845868
"Belize","",2021-02-25,319.695941658579,2.09492552307109,67.4897602175219,20.2469280652566
"Belize","",2021-02-26,333.710122892024,2.3178459098291,73.2919292762429,21.9875787828729
