"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"GR",2021-01-26,10785860,0,0,0,0,0,0.0253419754987475,1188,0.00272691827846752,0.0216492663004437,1188,0.0253419754987475,0.00272691827846752,0.00272691827846752,"GRA",606170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-26,10785860,0,0,0,0,0,0.0253419754987475,1188,0.00272691827846752,0.0216492663004437,1188,0.0253419754987475,0.00272691827846752,0.00272691827846752,"GRB",1874590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-26,10785860,0,0,0,0,0,0.0253419754987475,1188,0.00272691827846752,0.0216492663004437,1188,0.0253419754987475,0.00272691827846752,0.00272691827846752,"GRC",282120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-26,10785860,0,0,0,0,0,0.0253419754987475,1188,0.00272691827846752,0.0216492663004437,1188,0.0253419754987475,0.00272691827846752,0.00272691827846752,"GRD",336650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-26,10785860,0,0,0,0,0,0.0253419754987475,1188,0.00272691827846752,0.0216492663004437,1188,0.0253419754987475,0.00272691827846752,0.00272691827846752,"GRE",730730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-26,10785860,0,0,0,0,0,0.0253419754987475,1188,0.00272691827846752,0.0216492663004437,1188,0.0253419754987475,0.00272691827846752,0.00272691827846752,"GRF",206470,0.0307692307692308,0.03,0.0153846153846154,0.0166666666666667,0.0153846153846154,0.0166666666666667,130,4,0.0307692307692308,0.03,0.0153846153846154,0.0166666666666667,0.0153846153846154,0.0166666666666667
"GR",2021-01-26,10785860,0,0,0,0,0,0.0253419754987475,1188,0.00272691827846752,0.0216492663004437,1188,0.0253419754987475,0.00272691827846752,0.00272691827846752,"GRG",680190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-26,10785860,0,0,0,0,0,0.0253419754987475,1188,0.00272691827846752,0.0216492663004437,1188,0.0253419754987475,0.00272691827846752,0.00272691827846752,"GRH",546870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-26,10785860,0,0,0,0,0,0.0253419754987475,1188,0.00272691827846752,0.0216492663004437,1188,0.0253419754987475,0.00272691827846752,0.00272691827846752,"GRI",3812330,0.0661625708884688,0.0402380952380952,0.00646551724137931,0.00211538461538462,0.0571120689655172,0.0111538461538462,1058,28,0.0661625708884688,0.0402380952380952,0.00646551724137931,0.00211538461538462,0.0571120689655172,0.0111538461538462
"GR",2021-01-26,10785860,0,0,0,0,0,0.0253419754987475,1188,0.00272691827846752,0.0216492663004437,1188,0.0253419754987475,0.00272691827846752,0.00272691827846752,"GRJ",581980,0,0,NA,NA,NA,NA,100,1,0,0,NA,NA,NA,NA
"GR",2021-01-26,10785860,0,0,0,0,0,0.0253419754987475,1188,0.00272691827846752,0.0216492663004437,1188,0.0253419754987475,0.00272691827846752,0.00272691827846752,"GRK",197810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-26,10785860,0,0,0,0,0,0.0253419754987475,1188,0.00272691827846752,0.0216492663004437,1188,0.0253419754987475,0.00272691827846752,0.00272691827846752,"GRL",308610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2021-01-26,10785860,0,0,0,0,0,0.0253419754987475,1188,0.00272691827846752,0.0216492663004437,1188,0.0253419754987475,0.00272691827846752,0.00272691827846752,"GRM",621340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
