"date","region","regionname","population","sample_size","reach","cases","recentcases","fatalities","cases_est","cases_low","cases_high","p_cases","p_cases_low","p_cases_high","recentcases_est","recentcases_low","recentcases_high","p_recentcases","p_recentcases_low","p_recentcases_high","p_recenthospital","p_recenthospital_low","p_recenthospital_high","recentcasesnursing_est","recentcasesnursing_low","recentcasesnursing_high","fatalities_est","fatalities_low","fatalities_high","hospital_est","hospital_low","hospital_high","icu_est","icu_low","icu_high","p_recovered","p_recovered_low","p_recovered_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recentcasesnursing","p_recentcasesnursing_low","p_recentcasesnursing_high","p_stillsick","p_stillsick_low","p_stillsick_high","p_hospital","p_hospital_low","p_hospital_high","p_severe","p_severe_low","p_severe_high","p_icu","p_icu_low","p_icu_high","p_tested","p_tested_low","p_tested_high","p_positive","p_positive_low","p_positive_high","p_cases_smooth","p_cases_low_smooth","p_cases_high_smooth","p_recentcases_smooth","p_recentcases_low_smooth","p_recentcases_high_smooth"
<<<<<<< HEAD
"2020/10/15","ESMRC","Rivas Barrio Centro",36332,9,132,11,4,NA,7400.96296296296,3498.15369916131,11303.7722267646,0.203703703703704,0.0962829929307857,0.311124414476622,1100.9696969697,38.5124082896212,2163.42698564977,0.0303030303030303,0.00106001343965708,0.0595460471664035,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194480461967455,0.0888923586159441,0.298332412045354,0.0295350053256214,5.04569703192593e-05,0.0577831919704113
"2020/10/15","ESMRE","Rivas Barrio Este",17394,5,112,6,2,NA,1288.44444444444,296.411064990194,2280.4778238987,0.0740740740740741,0.0170409948827293,0.131107153265419,310.607142857143,0,737.217959942774,0.0178571428571429,0,0.0423834632599042,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0688724467310047,0.0337474360339548,0.10456431928403,0.014472457934301,2.63392568264644e-08,0.032963366617658
"2020/10/15","ESMRO","Rivas Barrio Oeste",39940,19,393,21,3,NA,4323.40206185567,2577.23313529962,6069.57098841172,0.108247422680412,0.0645276198122089,0.151967225548616,304.885496183206,0,648.570242100072,0.00763358778625954,0,0.016238613973462,0.00763358778625954,0,0.016238613973462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116689041316688,0.0741611843798439,0.158766298498142,0.00789568903342586,2.22044604925031e-16,0.0165529019665371
"2020/10/15","ESMAR","Arganda del Rey",55389,10,220,10,8,NA,4774.91379310345,1945.88371927401,7603.94386693288,0.0862068965517241,0.0351312303755983,0.13728256272785,2110.05714285714,676.010254294977,3544.10403141931,0.0380952380952381,0.0122047744912343,0.0639857016992419,0.00909090909090909,0,0.0216326352624836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0868187511251892,0.0490696301033557,0.127203393572466,0.0331601960739959,0.0128092599699843,0.0566926697785159
=======
"2020/10/15","ESMRC","Rivas Barrio Centro",36332,9,132,11,4,NA,7400.96296296296,3498.15369916131,11303.7722267646,0.203703703703704,0.0962829929307857,0.311124414476622,1100.9696969697,38.5124082896212,2163.42698564977,0.0303030303030303,0.00106001343965708,0.0595460471664035,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194480461967392,0.0888923586159444,0.298332412045348,0.0295350053256214,5.04569703192619e-05,0.0577831919704112
"2020/10/15","ESMRE","Rivas Barrio Este",17394,5,112,6,2,NA,1288.44444444444,296.411064990194,2280.4778238987,0.0740740740740741,0.0170409948827293,0.131107153265419,310.607142857143,0,737.217959942774,0.0178571428571429,0,0.0423834632599042,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068872446731005,0.033747436033955,0.104564319284029,0.014472457934301,2.63392568251566e-08,0.0329633666176579
"2020/10/15","ESMRO","Rivas Barrio Oeste",39940,19,393,21,3,NA,4323.40206185567,2577.23313529962,6069.57098841172,0.108247422680412,0.0645276198122089,0.151967225548616,304.885496183206,0,648.570242100072,0.00763358778625954,0,0.016238613973462,0.00763358778625954,0,0.016238613973462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116689041316685,0.0741611843798441,0.15876629849814,0.00789568903342598,2.22044604925031e-16,0.0165529019665371
"2020/10/15","ESMAR","Arganda del Rey",55389,10,220,10,8,NA,4774.91379310345,1945.88371927401,7603.94386693288,0.0862068965517241,0.0351312303755983,0.13728256272785,2110.05714285714,676.010254294977,3544.10403141931,0.0380952380952381,0.0122047744912343,0.0639857016992419,0.00909090909090909,0,0.0216326352624836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0868187511251892,0.0490696301033559,0.127203583453372,0.033160196073996,0.0128092599699845,0.056692669778516
