"date","region","regionname","population","sample_size","reach","cases","recentcases","fatalities","cases_est","cases_low","cases_high","p_cases","p_cases_low","p_cases_high","recentcases_est","recentcases_low","recentcases_high","p_recentcases","p_recentcases_low","p_recentcases_high","p_recenthospital","p_recenthospital_low","p_recenthospital_high","recentcasesnursing_est","recentcasesnursing_low","recentcasesnursing_high","fatalities_est","fatalities_low","fatalities_high","hospital_est","hospital_low","hospital_high","icu_est","icu_low","icu_high","p_recovered","p_recovered_low","p_recovered_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recentcasesnursing","p_recentcasesnursing_low","p_recentcasesnursing_high","p_stillsick","p_stillsick_low","p_stillsick_high","p_hospital","p_hospital_low","p_hospital_high","p_severe","p_severe_low","p_severe_high","p_icu","p_icu_low","p_icu_high","p_tested","p_tested_low","p_tested_high","p_positive","p_positive_low","p_positive_high","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_low_smooth","p_cases_low_smooth_low","p_cases_low_smooth_high","p_cases_high_smooth","p_cases_high_smooth_low","p_cases_high_smooth_high","p_recentcases_smooth","p_recentcases_smooth_low","p_recentcases_smooth_high","p_recentcases_low_smooth","p_recentcases_low_smooth_low","p_recentcases_low_smooth_high","p_recentcases_high_smooth","p_recentcases_high_smooth_low","p_recentcases_high_smooth_high"
"2020/09/29","ESMRC","Rivas Barrio Centro",36332,13,183,9,8,NA,4087.35,1571.68478230101,6603.01521769899,0.1125,0.0432589668144063,0.181741033185594,1588.28415300546,512.005368035924,2664.562937975,0.0437158469945355,0.0140924080159618,0.0733392859731092,0.0163934426229508,0,0.034791346112505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145382011875565,0.128120424334802,0.162643599416329,0.0794030449958803,0.0728923312754456,0.085913758716315,0.212439219918487,0.189332827646452,0.235545612190521,0.0445337070968354,0.0407989501112793,0.0482684640823916,0.0184985988594999,0.0165568377834251,0.0204403599355748,0.0702929027158888,0.0647266085182615,0.0758591969135161
"2020/09/29","ESMRE","Rivas Barrio Este",17394,11,437,17,12,NA,1280.07792207792,694.397193253412,1865.75865090243,0.0735930735930736,0.0399216507562039,0.107264496429943,477.638443935927,211.130297147439,744.146590724415,0.0274599542334096,0.0121381106788225,0.0427817977879967,0.0022883295194508,0,0.00676823839460295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0702780327419608,0.0650786982646733,0.0754773672192483,0.0311516805729734,0.026450782418817,0.0358525787271298,0.103092666184513,0.0966266831095851,0.109558649259441,0.0288183555073434,0.0257562889167656,0.0318804220979212,0.0110266778212334,0.010216326755212,0.0118370288872549,0.0440849174229406,0.0386950191169746,0.0494748157289065
"2020/09/29","ESMRO","Rivas Barrio Oeste",39940,33,731,45,8,NA,4141.24423963134,2995.72440116481,5286.76407809786,0.1036866359447,0.0750056184568054,0.132367653432596,437.099863201094,135.872633135595,738.327093266594,0.0109439124487004,0.00340191870644955,0.0184859061909513,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107403569362656,0.102886964284872,0.11192017444044,0.0709078950602069,0.0674201368040135,0.0743956533164002,0.149329293151776,0.142042946077042,0.156615640226511,0.0121041293698782,0.0100866771764166,0.0141215815633398,0.00442070940828698,0.00317923506718352,0.00566218374939045,0.0192540741208403,0.0163036200700419,0.0222045281716388
"2020/09/29","ESMAR","Arganda del Rey",55389,3,143,15,2,NA,5810.03496503497,3028.28447270404,8591.78545736589,0.104895104895105,0.0546730302533723,0.155117179536838,774.671328671329,0,1840.75701746823,0.013986013986014,0,0.0332332596267892,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0801311453379749,0.0729645185496232,0.0872977721263266,0.0436773623165559,0.0369928035175917,0.0503619211155202,0.118052231120626,0.109797415156274,0.126307047084978,0.0170556227204736,0.0123853007555205,0.0217259446854268,0.00072997012676835,-0.000322429767124746,0.00178237002066145,0.0377199384224069,0.0284031027364811,0.0470367741083327
