"date","region","regionname","population","sample_size","reach","cases","recentcases","fatalities","cases_est","cases_low","cases_high","p_cases","p_cases_low","p_cases_high","recentcases_est","recentcases_low","recentcases_high","p_recentcases","p_recentcases_low","p_recentcases_high","p_recenthospital","p_recenthospital_low","p_recenthospital_high","recentcasesnursing_est","recentcasesnursing_low","recentcasesnursing_high","fatalities_est","fatalities_low","fatalities_high","hospital_est","hospital_low","hospital_high","icu_est","icu_low","icu_high","p_recovered","p_recovered_low","p_recovered_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recentcasesnursing","p_recentcasesnursing_low","p_recentcasesnursing_high","p_stillsick","p_stillsick_low","p_stillsick_high","p_hospital","p_hospital_low","p_hospital_high","p_severe","p_severe_low","p_severe_high","p_icu","p_icu_low","p_icu_high","p_tested","p_tested_low","p_tested_high","p_positive","p_positive_low","p_positive_high","p_cases_smooth","p_cases_low_smooth","p_cases_high_smooth","p_recentcases_smooth","p_recentcases_low_smooth","p_recentcases_high_smooth"
"2020/10/12","ESMRC","Rivas Barrio Centro",36332,12,133,11,2,NA,6660.86666666667,3103.69435204413,10218.0389812892,0.183333333333333,0.0854259152274614,0.281240751439205,546.345864661654,0,1297.81401888259,0.0150375939849624,0,0.0357209627568698,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186421207195051,0.0860410991118675,0.28802239384024,0.0184515514943207,5.00888615289863e-07,0.0403519151604764
"2020/10/12","ESMRE","Rivas Barrio Este",17394,7,256,8,2,NA,768.795580110497,247.963484152639,1289.62767606836,0.0441988950276243,0.0142556907067172,0.0741420993485314,135.890625,0,323.484850101738,0.0078125,0,0.0185974962689282,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0688724466701067,0.0337474360030806,0.104564319204755,0.00670349418206292,1.08761983852097e-13,0.0173790446910647
"2020/10/12","ESMRO","Rivas Barrio Oeste",39940,18,458,29,3,NA,4354.36090225564,2858.44606911208,5850.2757353992,0.109022556390977,0.0715685044845288,0.146476608297426,261.615720524017,0,556.685179401529,0.00655021834061135,0,0.013938036539848,0.00218340611353712,0,0.00645812907561655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11590775587495,0.0741611843140874,0.157161206479906,0.0106909533059683,2.22044604925031e-16,0.0212494357470555
"2020/10/12","ESMAR","Arganda del Rey",55389,14,343,16,5,NA,5035.36363636364,2682.90174744223,7387.82552528504,0.0909090909090909,0.0484374469198257,0.133380734898356,854.768518518518,111.348170667931,1598.18886636911,0.0154320987654321,0.00201029393323459,0.0288539035976296,0.00583090379008746,0,0.013888381231427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0868187511251892,0.0490696300723573,0.127092404176151,0.0166522924505117,0.00369530638682201,0.0284461805328818
