"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECA",881394,0,0,NA,NA,NA,NA,9,1,0,0,NA,NA,NA,NA
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECB",209933,0,0,NA,NA,NA,NA,20,2,0,0,NA,NA,NA,NA
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECC",186869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECD",161338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECE",643654,0.166666666666667,0.166666666666667,0,0,0,0,30,2,0.166666666666667,0.166666666666667,0,0,0,0
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECF",281396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECG",4387434,0.18,0.183333333333333,NA,NA,NA,NA,50,2,0.18,0.183333333333333,NA,NA,NA,NA
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECH",524004,0,0,NA,NA,NA,NA,10,1,0,0,NA,NA,NA,NA
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECI",476257,0.2,0.15,0,0,0,0,15,2,0.2,0.15,0,0,0,0
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECL",521154,0.044,0.05,0,0,0.0133333333333333,0.01,250,3,0.044,0.05,0,0,0.0133333333333333,0.01
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECM",1562079,0.1,0.1,0,0,0,0,20,1,0.1,0.1,0,0,0,0
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECN",133705,0.0333333333333333,0.0333333333333333,NA,NA,NA,NA,30,1,0.0333333333333333,0.0333333333333333,NA,NA,NA,NA
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECO",715751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECP",3228233,0.0713995943204868,0.0964154411764706,0.0167910447761194,0.0252249134948097,0.0345149253731343,0.0448039215686275,2465,32,0.0713995943204868,0.0964154411764706,0.0167910447761194,0.0252249134948097,0.0345149253731343,0.0448039215686275
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECR",921763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECS",196535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECSD",458580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC","2020/09/15",17468736,0.0377049180327869,0.02,0.02,610,5,0.0636849165513441,6469,0.00729470072421312,0.0157639000195576,6469,0.0614462106470752,0.00838952097541103,0.00838952097541103,"ECSE",401178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
