"","X","date","p_cases_infected","p_cases_infected_error","p_fatalities","p_recovered","p_cases_recent","p_cases_daily","p_cases_active","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"84",84,"2020/06/14",0.0214482857667207,0.00737218157398654,0,0.0117243504632121,0,0,0,0.0195987362289245,0.012226554654938,0.026970917802911
"85",85,"2020/06/15",0.0221743157080849,0.00750127215008608,0,0.0125773904041695,0,0,0,0.0198124306200968,0.0123111584700107,0.0273137027701829
"86",86,"2020/06/16",0.0222494036809614,0.00740317980928875,0,0.0127067637506735,0,0,0,0.0200173798930807,0.0126142000837919,0.0274205597023694
"87",87,"2020/06/17",0.0220587372727038,0.00733794345565466,0,0.0125705734590609,0,0,0,0.0202136350006223,0.0128756915449677,0.027551578456277
"88",88,"2020/06/18",0.0222876667324023,0.00732834224478436,0,0.0128387785305847,0,0,0,0.0204012724721749,0.0130729302273905,0.0277296147169592
"89",89,"2020/06/19",0.0222523079947375,0.00728767945517717,0,0.0128233657475001,0,0,0,0.0205803935507928,0.0132927140956156,0.02786807300597
"90",90,"2020/06/20",0.0223305952481124,0.0072649907011844,0,0.0127059348674378,0,0,0,0.0207511232739438,0.0134861325727594,0.0280161139751282
"91",91,"2020/06/21",0.0223305952481124,0.0072649907011844,0,0.0127059348674378,0,0,0,0.020913609507196,0.0136486188060116,0.0281786002083804
"92",92,"2020/06/22",0.0222492416118795,0.00722488198020837,0,0.0126558961325549,0,0,0,0.021068021939625,0.0138431399594166,0.0282929039198334
"93",93,"2020/06/23",0.0222462725745091,0.00720659324485244,0,0.0126529270951844,0,0,0,0.0212145510496087,0.0140079578047562,0.0284211442944611
"94",94,"2020/06/24",0.0221083511676436,0.00717651954666902,0,0.0125509851857621,0,0,0,0.0213534070494534,0.0141768875027843,0.0285299265961224
"95",95,"2020/06/25",0.0220706486861356,0.00712066948758655,0,0.012532928267952,0,0,0,0.021484818817024,0.0143641493294375,0.0286054883046106
"96",96,"2020/06/26",0.0220706486861356,0.00712066948758655,0,0.012532928267952,0,0,0,0.0216090360176381,0.0144883665300516,0.0287297055052247
"97",97,"2020/06/27",0.0220706486861356,0.00712066948758655,0,0.012532928267952,0,0,0,0.0217263418091668,0.0146056723215802,0.0288470112967533
"98",98,"2020/06/28",0.0220678609313354,0.00710346260969455,0,0.0125301405131518,0,0,0,0.0218370407797335,0.0147335781700389,0.028940503389428
"99",99,"2020/06/29",0.0219993595846324,0.00708368520522278,0,0.01248903970513,0,0,0,0.0219414523869564,0.0148577671817336,0.0290251375921791
"100",100,"2020/06/30",0.0219993595846324,0.00708368520522278,0,0.01248903970513,0,0,0,0.0220399098646216,0.0149562246593988,0.0291235950698444
"101",101,"2020/07/01",0.0220818690834458,0.00706968400252761,0,0.0125909011119808,0,0,0,0.0221327591691513,0.0150630751666237,0.0292024431716789
"102",102,"2020/07/02",0.0219961646417947,0.00703537756313169,0,0.0125523341132378,0,0,0,0.0222203579686553,0.0151849804055237,0.029255735531787
"103",103,"2020/07/03",0.0219961646417947,0.00703537756313169,0,0.0125523341132378,0,0,0,0.0223030746800538,0.0152676971169221,0.0293384522431855
"104",104,"2020/07/04",0.0218831003023013,0.00686070827949548,0,0.0125763328122971,0,0,0,0.0223812875592828,0.0155205792797873,0.0292419958387782
"105",105,"2020/07/05",0.0226173265717711,0.00672844239205532,0,0.0133625900719368,0,0,0,0.0224553838491424,0.0157269414570871,0.0291838262411977
"106",106,"2020/07/06",0.0235760746445515,0.00649041036024485,0,0.0145954789108903,0,0,0,0.0225257589889058,0.016035348628661,0.0290161693491507
"107",107,"2020/07/07",0.0235760746445515,0.00649041036024485,0,0.0145954789108903,0,0,0,0.0225928149551912,0.0161024045949463,0.029083225315436
"108",108,"2020/07/08",0.0234283594681437,0.00644225953435192,0,0.0144805893292398,0,0,0,0.0226568690645052,0.0162146095301532,0.0290991285988571
"109",109,"2020/07/09",0.023658954088325,0.00650742602853529,0,0.0147218816379863,0,0,0,0.0227180764763831,0.0162106504478478,0.0292255025049184
"110",110,"2020/07/10",0.023658954088325,0.00649396825830231,0,0.0147218816379863,0,0,0,0.0227765775670854,0.0162826093087831,0.0292705458253877
"111",111,"2020/07/11",0.023658954088325,0.00649396825830231,0,0.0147218816379863,0,0,0,0.0228325154068384,0.0163385471485361,0.0293264836651407
"112",112,"2020/07/12",0.023658954088325,0.00649396825830231,0,0.0147218816379863,0,0,0,0.022886035582391,0.0163920673240886,0.0293800038406933
"113",113,"2020/07/13",0.0235108702570769,0.00646895010555107,0,0.0146513655278681,0,0,0,0.0229372860280532,0.0164683359225021,0.0294062361336042
"114",114,"2020/07/14",0.023795123965281,0.00644502122532285,0,0.0149852946413894,0,0,0,0.0229864168656201,0.0165413956402972,0.0294314380909429
"115",115,"2020/07/15",0.0236703383918279,0.00642212884240506,0,0.0148831973540187,0,0,0,0.0230335802535508,0.0166114514111458,0.0294557090959559
"116",116,"2020/07/16",0.0236703383918279,0.00642212884240506,0,0.0148831973540187,0,0,0,0.0230789302457441,0.016656801403339,0.0295010590881491
"117",117,"2020/07/17",0.0236676351144458,0.00640858226959691,0,0.0148804940766367,0,0,0,0.0231226226602234,0.0167140403906265,0.0295312049298203
"118",118,"2020/07/18",0.0236349990070434,0.00639159072737942,0,0.0148587366717017,0,0,0,0.0231648149580196,0.0167732242306402,0.029556405685399
"119",119,"2020/07/19",0.0236349990070434,0.00639159072737942,0,0.0148587366717017,0,0,0,0.0232056619296756,0.0168140712022961,0.029597252657055
"120",120,"2020/07/20",0.0234963834514505,0.00636733890960514,0,0.0147927292642765,0,0,0,0.0232452650269374,0.0168779261173322,0.0296126039365425
"121",121,"2020/07/21",0.0234963834514505,0.00636733890960514,0,0.0147927292642765,0,0,0,0.02328368830878,0.0169163493991749,0.0296510272183851
