"","X","date","p_cases_infected","p_cases_infected_error","p_fatalities","p_recovered","p_cases_recent","p_cases_daily","p_cases_active","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"58",58,"2020/05/19",0.0491871120255082,0.0216769450082002,0,0.0364521741745831,0,0,0,0.0466023486167196,0.0249254036085194,0.0682792936249199
"59",59,"2020/05/20",0.0487817985787107,0.0211640821153901,0,0.0369534829114116,0,0,0,0.0472085116115956,0.0260444294962055,0.0683725937269857
"60",60,"2020/05/21",0.048003872637048,0.0204694614763807,0,0.0363567178054786,0,0,0,0.0477372623479732,0.0272678008715925,0.0682067238243539
"61",61,"2020/05/22",0.048003872637048,0.0204694614763807,0,0.0363567178054786,0,0,0,0.0481978743984045,0.0277284129220238,0.0686673358747852
"62",62,"2020/05/23",0.0491912457486147,0.0203415399072666,0,0.0358310822778285,0,0,0,0.0486004079776287,0.0282588680703621,0.0689419478848953
"63",63,"2020/05/24",0.0491912457486147,0.0203415399072666,0,0.0358310822778285,0,0,0,0.0489555659290197,0.0286140260217531,0.0692971058362863
"64",64,"2020/05/25",0.0479257602145804,0.0196018987496401,0,0.0355061603163872,0,0,0,0.0492745701991747,0.0296726714495346,0.0688764689488148
"65",65,"2020/05/26",0.0479257602145804,0.0196018987496401,0,0.0355061603163872,0,0,0,0.0495690620383514,0.0299671632887113,0.0691709607879915
"66",66,"2020/05/27",0.0479257602145804,0.0196018987496401,0,0.0355061603163872,0,0,0,0.0498510284334377,0.0302491296837976,0.0694529271830778
"67",67,"2020/05/28",0.0479257602145804,0.0196018987496401,0,0.0355061603163872,0,0,0,0.0501327566995107,0.0305308579498706,0.0697346554491508
"68",68,"2020/05/29",0.0479257602145804,0.0196018987496401,0,0.0355061603163872,0,0,0,0.0504268187512803,0.0308249200016402,0.0700287175009204
"69",69,"2020/05/30",0.0479257602145804,0.0196018987496401,0,0.0355061603163872,0,0,0,0.0507431316660695,0.0311412329164294,0.0703450304157096
"70",70,"2020/05/31",0.0460743379992252,0.0193177633780015,0,0.0342543890209851,0,0,0,0.0510799793865075,0.031762216008506,0.070397742764509
"71",71,"2020/06/01",0.0452274265606067,0.018759146543748,0,0.033616591517828,0,0,0,0.0514326218007291,0.0326734752569811,0.0701917683444771
"72",72,"2020/06/02",0.048892402835093,0.0199722500149553,0,0.0371165343174724,0,0,0,0.0517961963667051,0.0318239463517498,0.0717684463816604
"73",73,"2020/06/03",0.048892402835093,0.0199722500149553,0,0.0371165343174724,0,0,0,0.0521657050998346,0.0321934550848793,0.0721379551147899
"74",74,"2020/06/04",0.048892402835093,0.0199722500149553,0,0.0371165343174724,0,0,0,0.0525360062882429,0.0325637562732876,0.0725082563031983
"75",75,"2020/06/05",0.04865783617392,0.0192334272443913,0,0.0380804641885602,0,0,0.00128715802738913,0.0529018111709455,0.0336683839265542,0.0721352384153368
"76",76,"2020/06/06",0.0588912968128849,0.0202313231846102,0,0.050403341546284,0,0,0.00102223144593297,0.053257685830024,0.0330263626454138,0.0734890090146342
"77",77,"2020/06/07",0.0544129418647191,0.0181844849878182,0,0.0465368161039201,0,0,0.000899956698395246,0.0535980585498517,0.0354135735620335,0.0717825435376699
"78",78,"2020/06/08",0.0628595938709795,0.0196947275353503,0,0.0555273554866908,0,0,0.00132327175763832,0.0539172328831935,0.0342225053478432,0.0736119604185438
"79",79,"2020/06/09",0.0607057711984257,0.0162750718017542,0,0.0557443983488077,0,0,0.00110754802444348,0.0542094066347361,0.0379343348329819,0.0704844784364903
"80",80,"2020/06/10",0.0597683590193482,0.0146787095862302,0,0.0551596091995002,0.00047643768673054,6.80625266757914e-05,0.00127050049794811,0.0544701084623014,0.0397913988760712,0.0691488180485316
"81",81,"2020/06/11",0.0604336144144724,0.0144577222091767,0,0.0558564844610592,0.000473049843898249,6.75785491283213e-05,0.00126146625039533,0.0547005104688038,0.0402427882596271,0.0691582326779805
"82",82,"2020/06/12",0.0598210925996217,0.0138404213280778,0,0.0554100853047095,0.000461562601021042,6.59375144315774e-05,0.00123083360272278,0.0549032875083239,0.0410628661802461,0.0687437088364017
"83",83,"2020/06/13",0.0556391347975376,0.0135998166971271,0,0.0512817240253548,0.000455820116442886,6.51171594918408e-05,0.00121552031051436,0.0550812048210609,0.0414813881239338,0.068681021518188
"84",84,"2020/06/14",0.0556936275989334,0.0135465529162026,0,0.0513446381929474,0.00045491782720753,6.49882610296472e-05,0.00121311420588675,0.0552371041018979,0.0416905511856953,0.0687836570181005
"85",85,"2020/06/15",0.0554332805514021,0.013126155971615,0,0.0512817240253549,0.00043376430435694,6.19663291938485e-05,0.00115670481161851,0.05537389091001,0.0422477349383951,0.068500046881625
"86",86,"2020/06/16",0.054808820278646,0.0128066736703007,0,0.0508205890244517,0.000416265168086983,5.94664525838547e-05,0.00111004044823195,0.055494523516104,0.0426878498458033,0.0683011971864047
"87",87,"2020/06/17",0.0547011479737315,0.0126649165357114,0,0.0507515527866545,0.000412125589467272,5.88750842096103e-05,0.00109900157191272,0.0556020032661174,0.042937086730406,0.0682669198018288
"88",88,"2020/06/18",0.0546735390187263,0.012582280243483,0,0.0507370675709728,0.000410719474539764,5.86742106485377e-05,0.00109525193210604,0.055699366524472,0.043117086280989,0.068281646767955
"89",89,"2020/06/19",0.0541697631482296,0.0121768668490084,0,0.050264793870937,0.000407344241990371,5.81920345700531e-05,0.00108625131197432,0.0557896782464523,0.0436128113974439,0.0679665450954607
"90",90,"2020/06/20",0.0544915806060457,0.0121347559077033,0,0.0509999616651377,0.00040662351066306,5.80890729518657e-05,0.00108432936176816,0.0558760272181308,0.0437412713104275,0.0680107831258341
"91",91,"2020/06/21",0.0545416577146967,0.0120926075145133,0,0.05105602365205,0.000405905325271716,5.79864750388165e-05,0.00108241420072458,0.0559611619064691,0.0438685543919558,0.0680537694209824
"92",92,"2020/06/22",0.0546475909950031,0.0120146842363608,0,0.0511921005487038,0.000402288091310033,5.74697273300047e-05,0.00107276824349342,0.0560464013907604,0.0440317171543996,0.0680610856271212
"93",93,"2020/06/23",0.0547541462228931,0.0119359396087565,0,0.0513071698102722,0.00040126640726861,5.73237724669443e-05,0.00107004375271629,0.0561327106434882,0.0441967710347317,0.0680686502522447
"94",94,"2020/06/24",0.0548920069334391,0.0118189868342398,0,0.0514900625061835,0.00039586256902478,5.65517955749686e-05,0.00105563351739941,0.0562210606121902,0.0444020737779504,0.06804004744643
"95",95,"2020/06/25",0.0550335660360145,0.0117855164771674,0,0.0516398661691884,0.000394873221773234,5.64104602533192e-05,0.00105299525806196,0.056312428487855,0.0445269120106876,0.0680979449650224
"96",96,"2020/06/26",0.0559175838085182,0.0118787170445715,0,0.0525320873949335,0.00039388880738427,5.62698296263243e-05,0.00105037015302472,0.0564077981423833,0.0445290810978118,0.0682865151869548
"97",97,"2020/06/27",0.0558626381798677,0.0118137328729034,0,0.0524979776040066,0.000391388506857446,5.5912643836778e-05,0.00104370268495319,0.0565081607371732,0.0446944278642698,0.0683218936100766
"98",98,"2020/06/28",0.0560489200460692,0.0117719540784416,0,0.0527393636359375,0.0003847760069699,5.49680009957e-05,0.00102606935191973,0.0566145155051397,0.0448425614266981,0.0683864695835813
"99",99,"2020/06/29",0.0560125514424255,0.0117328240892111,0,0.0527029950322939,0.0003847760069699,5.49680009957e-05,0.00102606935191973,0.0567278707088173,0.0449950466196062,0.0684606947980284
"100",100,"2020/06/30",0.0558789529769408,0.0116877437085854,0,0.052952453602888,0.000385010412091417,5.5001487441631e-05,0.00102669443224378,0.0568492447776172,0.0451615010690318,0.0685369884862026
"101",101,"2020/07/01",0.055899979462118,0.0115469313247786,0,0.0529858953846492,0.000383317417102691,5.47596310146701e-05,0.00102217977894051,0.0569796676278249,0.0454327363030463,0.0685265989526035
"102",102,"2020/07/02",0.0558503974859064,0.0114502378806334,0,0.0529515744245912,0.000381236369445369,5.44623384921956e-05,0.00101663031852099,0.0571198427020226,0.0456696048213892,0.068570080582656
"103",103,"2020/07/03",0.055934142923356,0.0113576142214094,0,0.0532848696595959,0.000509236715675529,7.27481022393613e-05,0.00114578261026994,0.0572691231111941,0.0459115088897847,0.0686267373326035
"104",104,"2020/07/04",0.0569288007867227,0.0112400086630038,0,0.0545762864839958,0.00049987213718765,7.14103053125215e-05,0.00112471230867221,0.0574265177821215,0.0461865091191177,0.0686665264451253
"105",105,"2020/07/05",0.0566470649451051,0.0111066947480007,0,0.0545421116688949,0.000500465897706953,7.14951282438504e-05,0.00112604826984064,0.0575910277742917,0.046484333026291,0.0686977225222924
"106",106,"2020/07/06",0.0570413976848385,0.0110189277506356,0,0.0549503175417407,0.00049699761442883,7.09996592041186e-05,0.00111824463246487,0.0577616449121495,0.0467427171615139,0.0687805726627851
"107",107,"2020/07/07",0.057323992286121,0.0110159884941821,0,0.0553048965633032,0.000510934943316102,7.29907061880146e-05,0.00114960362246123,0.0579373505938285,0.0469213620996464,0.0689533390880106
"108",108,"2020/07/08",0.0571455102298632,0.0109814038983795,0,0.0553793610457054,0.000511710615007792,7.31015164296846e-05,0.00115134888376753,0.0581171147788172,0.0471357108804377,0.0690985186771967
"109",109,"2020/07/09",0.0583949709596357,0.0109653390673412,0,0.0570006470492087,0.000516493690017825,7.37848128596893e-05,0.00116211080254011,0.0582998951575756,0.0473345560902344,0.0692652342249168
"110",110,"2020/07/10",0.0595220559023681,0.0111959127854323,0,0.0578779858050428,0.000513660137314283,7.33800196163262e-05,0.00128415034328571,0.0584846365065829,0.0472887237211506,0.0696805492920152
"111",111,"2020/07/11",0.0591712531579496,0.0111479130463084,0,0.0576517126767381,0.000515073016665087,7.35818595235838e-05,0.00128768254166272,0.0586702702326727,0.0475223571863643,0.0698181832789811
"112",112,"2020/07/12",0.0591804774693887,0.0110902530230282,0,0.0576676153113211,0.000512644535521875,7.32349336459821e-05,0.00128161133880469,0.0588557141107913,0.0477654610877631,0.0699459671338195
"113",113,"2020/07/13",0.0593089302763094,0.011060217995469,0,0.0577994904152473,0.000511400063883527,7.3057151983361e-05,0.00127850015970882,0.0590399577931131,0.0479797397976441,0.0701001757885821
"114",114,"2020/07/14",0.0596350270261749,0.0109384288629433,0,0.0581357550832378,0.000507702639110759,7.25289484443941e-05,0.0012692565977769,0.0592223217786015,0.0482838929156582,0.0701607506415448
"115",115,"2020/07/15",0.0597610181469099,0.0109091737045538,0,0.0582651029156364,0.000506482016687652,7.23545738125218e-05,0.00126620504171913,0.0594022046134323,0.0484930309088785,0.0703113783179861
"116",116,"2020/07/16",0.0598322607870116,0.010848299339325,0,0.0583396861656518,0.000505267249446309,7.2181035635187e-05,0.00126316812361577,0.0595789980714856,0.0487306987321606,0.0704272974108106
"117",117,"2020/07/17",0.0601868365979912,0.0107846488885885,0,0.0587078742678255,0.000500317325375735,7.1473903625105e-05,0.00125079331343934,0.0597520874342093,0.0489674385456208,0.0705367363227978
"118",118,"2020/07/18",0.0604317104787668,0.0107278787696115,0,0.05895925249557,0.000497952108296104,7.1136015470872e-05,0.00124488027074026,0.0599208518331367,0.0491929730635252,0.0706487306027481
"119",119,"2020/07/19",0.0609368921697596,0.0108412169722364,0,0.0596534234808944,0.000524612890436782,7.49446986338261e-05,0.000918072558264369,0.0600846646560395,0.0492434476838031,0.0709258816282759
"120",120,"2020/07/20",0.0610102314294942,0.010782131529451,0,0.0597296949039663,0.000523309706731304,7.47585295330434e-05,0.000915791986779781,0.0602428940175867,0.0494607624881357,0.0710250255470377
"121",121,"2020/07/21",0.061136054306945,0.0107518304225564,0,0.0598584354133581,0.000522012981424241,7.45732830606059e-05,0.000913522717492422,0.0603949032952559,0.0496430728726995,0.0711467337178123
"122",122,"2020/07/22",0.0611345457151754,0.010696470100695,0,0.0598625387829716,0.000519518776365032,7.42169680521474e-05,0.000909157858638806,0.0605400517311012,0.0498435816304062,0.0712365218317962
"123",123,"2020/07/23",0.0610227712600166,0.0105808120764901,0,0.0597773506366349,0.000507702639110759,7.25289484443941e-05,0.000888479618443828,0.0606776950998163,0.0500968830233262,0.0712585071763064
"124",124,"2020/07/24",0.060688996038773,0.0103290193418026,0,0.0594747070717237,0.00049386634740752,7.05523353439315e-05,0.000864266107963161,0.0608073572186839,0.0504783378768813,0.0711363765604865
"125",125,"2020/07/25",0.0608080047617231,0.0103012999123759,0,0.0595963147112805,0.000492711273360083,7.03873247657261e-05,0.000862244728380145,0.0609292457998854,0.0506279458875095,0.0712305457122613
"126",126,"2020/07/26",0.0609264580990622,0.0102737316439366,0,0.0594715740418109,0.000491561589770501,7.02230842529287e-05,0.000860232782098377,0.0610437451227076,0.050770013478771,0.0713174767666442
"127",127,"2020/07/27",0.0610090987182768,0.0102208980242561,0,0.0593121529411683,0.000490417258992627,7.00596084275182e-05,0.000858230203237098,0.0611512455020209,0.0509303474777648,0.071372143526277
"128",128,"2020/07/28",0.0610294006915089,0.0101373690569272,0,0.0583943538505183,0.000482277553449181,6.8896793349883e-05,0.000843985718536067,0.0612521428040317,0.0511147737471045,0.0713895118609588
"129",129,"2020/07/29",0.0599519765623685,0.00978032303429756,0,0.0568653327712172,0.000518878974916306,7.41255678451866e-05,0.000908038206103536,0.0613468379857132,0.0515665149514156,0.0711271610200108
"130",130,"2020/07/30",0.061397200410269,0.0100652338531013,0,0.0560570275558965,0.000510934943316102,7.29907061880146e-05,0.000894136150803179,0.0614357366588403,0.0513705028057391,0.0715009705119417
"131",131,"2020/07/31",0.0608921094142228,0.0098949059525254,0,0.0553647148521405,0.000504586500158133,7.20837857368761e-05,0.000883026375276732,0.0615192486794697,0.0516243427269443,0.0714141546319951
"132",132,"2020/08/01",0.0612151770066409,0.00984430908528844,0,0.0550895063425992,0.000501881748221609,7.1697392603087e-05,0.000878293059387816,0.0615977877636249,0.0517534786783364,0.0714420968489133
"133",133,"2020/08/02",0.0613298374535757,0.00981611287780816,0,0.054968136246624,0.000500688921725539,7.15269888179341e-05,0.000876205613019693,0.0616717711298706,0.0518556582520624,0.0714878840076788
"134",134,"2020/08/03",0.0629648168960131,0.0100082071227422,0,0.0550409342428438,0.000519598862502902,7.4228408928986e-05,0.000909298009380079,0.0617416191693854,0.0517334120466433,0.0717498262921276
"135",135,"2020/08/04",0.0630788761573114,0.00997833514522096,0,0.05491532922795,0.000518320439959454,7.40457771370648e-05,0.000907060769929044,0.061807734838117,0.0518293996928961,0.071786069983338
"136",136,"2020/08/05",0.0631548242366331,0.00992330116414779,0,0.0547527894779024,0.000517048292844965,7.3864041834995e-05,0.000904834512478689,0.0618704423005242,0.0519471411363764,0.071793743464672
