"","X","date","p_cases_infected","p_cases_infected_error","p_fatalities","p_recovered","p_cases_recent","p_cases_daily","p_cases_active","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"154",154,"2020/09/16",0.0533456677483159,0.0114777989195634,0.00432816721309537,0.257865821623481,0.00675530471349163,0.000965043530498804,0.0148213424803925,0.0531594094729569,0.0416816105533935,0.0646372083925203
"155",155,"2020/09/17",0.0533376179856895,0.0114594437811771,0.00432816721309537,0.257859113487959,0.00675530471349163,0.000965043530498804,0.0148213424803925,0.053185081207769,0.0417256374265919,0.0646445249889461
"156",156,"2020/09/18",0.0533376179856895,0.0114594437811771,0.00432816721309537,0.257859113487959,0.00675530471349163,0.000965043530498804,0.0148213424803925,0.0532111344313405,0.0417516906501634,0.0646705782125176
"157",157,"2020/09/19",0.0533376179856895,0.0114594437811771,0.00432816721309537,0.257859113487959,0.00675530471349163,0.000965043530498804,0.0148213424803925,0.0532376166107653,0.0417781728295882,0.0646970603919424
"158",158,"2020/09/20",0.0533376179856895,0.0114594437811771,0.00432816721309537,0.257859113487959,0.00675530471349163,0.000965043530498804,0.0148213424803925,0.0532645753161476,0.0418051315349705,0.0647240190973247
"159",159,"2020/09/21",0.0533376179856895,0.0114594437811771,0.00432816721309537,0.257859113487959,0.00675530471349163,0.000965043530498804,0.0148213424803925,0.0532920582246188,0.0418326144434417,0.0647515020057959
"160",160,"2020/09/22",0.0533748141273857,0.0114411970001421,0.00432012429260648,0.257828242866671,0.00675246603567202,0.000964638005096003,0.0148181489678455,0.0533201131247827,0.0418789161246406,0.0647613101249248
"161",161,"2020/09/23",0.0533748141273857,0.0114411970001421,0.00432012429260648,0.257828242866671,0.00675246603567202,0.000964638005096003,0.0148181489678455,0.0533487879215875,0.0419075909214454,0.0647899849217296
"162",162,"2020/09/24",0.0533748141273857,0.0114411970001421,0.00432012429260648,0.257828242866671,0.00675246603567202,0.000964638005096003,0.0148181489678455,0.0533781306416296,0.0419369336414875,0.0648193276417717
"163",163,"2020/09/25",0.0533748141273857,0.0114411970001421,0.00432012429260648,0.257828242866671,0.00675246603567202,0.000964638005096003,0.0148181489678455,0.0534081919419048,0.0419669949417627,0.0648493889420469
"164",164,"2020/09/26",0.0533748141273857,0.0114411970001421,0.00432012429260648,0.257828242866671,0.00675246603567202,0.000964638005096003,0.0148181489678455,0.0534390551840455,0.0419978581839034,0.0648802521841877
"165",165,"2020/09/27",0.0533748141273857,0.0114411970001421,0.00432012429260648,0.257828242866671,0.00675246603567202,0.000964638005096003,0.0148181489678455,0.0534708267406276,0.0420296297404855,0.0649120237407697
"166",166,"2020/09/28",0.0533642036735486,0.0114229709777426,0.00432012429260648,0.257819400821807,0.00675246603567202,0.000964638005096003,0.0148181489678455,0.0535036137446081,0.0420806427668655,0.0649265847223507
"167",167,"2020/09/29",0.0534010146025098,0.0114048811390389,0.00431216466665456,0.25778884990455,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.053537523641678,0.0421326425026391,0.0649424047807169
"168",168,"2020/09/30",0.0534010146025098,0.0114048811390389,0.00431216466665456,0.25778884990455,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.0535726642115441,0.0421677830725052,0.064977545350583
"169",169,"2020/10/01",0.0534010146025098,0.0114048811390389,0.00431216466665456,0.25778884990455,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.0536091435913818,0.0422042624523429,0.0650140247304207
"170",170,"2020/10/02",0.0533931471921363,0.0113868859133232,0.00431216466665456,0.257782293729239,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.053647070301475,0.0422601843881518,0.0650339562147982
"171",171,"2020/10/03",0.0533931471921363,0.0113868859133232,0.00431216466665456,0.257782293729239,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.0536865532730564,0.0422996673597332,0.0650734391863796
"172",172,"2020/10/04",0.0533931471921363,0.0113868859133232,0.00431216466665456,0.257782293729239,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.053727701878368,0.0423408159650448,0.0651145877916912
"173",173,"2020/10/05",0.0533931471921363,0.0113868859133232,0.00431216466665456,0.257782293729239,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.0537706295536845,0.0423837436403613,0.0651575154670077
"174",174,"2020/10/06",0.0533931471921363,0.0113868859133232,0.00431216466665456,0.257782293729239,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.053815553639295,0.0424286677259718,0.0652024395526182
"175",175,"2020/10/07",0.0533931471921363,0.0113868859133232,0.00431216466665456,0.257782293729239,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.0538628089045677,0.0424759229912445,0.0652496948178909
"176",176,"2020/10/08",0.0533931471921363,0.0113868859133232,0.00431216466665456,0.257782293729239,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.0539127377739313,0.0425258518606081,0.0652996236872545
"177",177,"2020/10/09",0.053385356040991,0.0113689833126105,0.00431216466665456,0.257775801103284,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.0539656842846966,0.0425967009720861,0.0653346675973071
"178",178,"2020/10/10",0.053385356040991,0.0113689833126105,0.00431216466665456,0.257775801103284,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.0540219942666585,0.042653010954048,0.065390977579269
"179",179,"2020/10/11",0.053385356040991,0.0113689833126105,0.00431216466665456,0.257775801103284,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.0540820155438985,0.042713032231288,0.065450998856509
"180",180,"2020/10/12",0.053385356040991,0.0113689833126105,0.00431216466665456,0.257775801103284,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.0541460981590561,0.0427771148464456,0.0655150814716666
"181",181,"2020/10/13",0.053385356040991,0.0113689833126105,0.00431216466665456,0.257775801103284,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.0542145946203776,0.0428456113077671,0.0655835779329881
"182",182,"2020/10/14",0.053385356040991,0.0113689833126105,0.00431216466665456,0.257775801103284,0.00674965675592429,0.000964236679417755,0.0148149885281293,0.0542878601718929,0.0429188768592824,0.0656568434845034
"183",183,"2020/10/15",0.0534715872338639,0.0113516160090503,0.00431748962706915,0.257710878964804,0.0067881659852201,0.000969737997888585,0.0148527515259483,0.0543662574609887,0.0430146414519384,0.0657178734700389
"184",184,"2020/10/16",0.0534638712385174,0.0113338854330784,0.00431748962706915,0.257704448968682,0.0067881659852201,0.000969737997888585,0.0148527515259483,0.0544505801895097,0.0431166947564313,0.0657844656225881
"185",185,"2020/10/17",0.0534638712385174,0.0113338854330784,0.00431748962706915,0.257704448968682,0.0067881659852201,0.000969737997888585,0.0148527515259483,0.0545424104997851,0.0432085250667067,0.0658762959328635
"186",186,"2020/10/18",0.0534638712385174,0.0113338854330784,0.00431748962706915,0.257704448968682,0.0067881659852201,0.000969737997888585,0.0148527515259483,0.0546434270936031,0.0433095416605247,0.0659773125266815
"187",187,"2020/10/19",0.0534638712385174,0.0113338854330784,0.00431748962706915,0.257704448968682,0.0067881659852201,0.000969737997888585,0.0148527515259483,0.0547553249498549,0.0434214395167765,0.0660892103829333
"188",188,"2020/10/20",0.0534638712385174,0.0113338854330784,0.00431748962706915,0.257704448968682,0.0067881659852201,0.000969737997888585,0.0148527515259483,0.054879818389459,0.0435459329563806,0.0662137038225374
"189",189,"2020/10/21",0.0534638712385174,0.0113338854330784,0.00431748962706915,0.257704448968682,0.0067881659852201,0.000969737997888585,0.0148527515259483,0.0550186446780072,0.0436847592449288,0.0663525301110856
"190",190,"2020/10/22",0.0534638712385174,0.0113338854330784,0.00431748962706915,0.257704448968682,0.0067881659852201,0.000969737997888585,0.0148527515259483,0.0551735681813898,0.0438396827483114,0.0665074536144682
"191",191,"2020/10/23",0.0534638712385174,0.0113338854330784,0.00431748962706915,0.257704448968682,0.0067881659852201,0.000969737997888585,0.0148527515259483,0.0553463850930064,0.044012499659928,0.0666802705260848
"192",192,"2020/10/24",0.0534638712385174,0.0113338854330784,0.00431748962706915,0.257704448968682,0.0067881659852201,0.000969737997888585,0.0148527515259483,0.0555389287550524,0.044205043321974,0.0668728141881308
"193",193,"2020/10/25",0.0535052794561104,0.0113154943733517,0.00432285406289749,0.257641528935344,0.00678189808917875,0.000968842584168393,0.0148457604111329,0.0557530766431331,0.0444375822697814,0.0670685710164848
"194",194,"2020/10/26",0.0535052794561104,0.0113154943733517,0.00432285406289749,0.257641528935344,0.00678189808917875,0.000968842584168393,0.0148457604111329,0.055992560614929,0.0446770662415773,0.0673080549882807
"195",195,"2020/10/27",0.0535052794561104,0.0113154943733517,0.00432285406289749,0.257641528935344,0.00678189808917875,0.000968842584168393,0.0148457604111329,0.0562667377891804,0.0449512434158287,0.0675822321625321
"196",196,"2020/10/28",0.0535882713702181,0.011298327733393,0.00432794860731014,0.257579389161262,0.0067757079201131,0.000967958274301872,0.0148388559917905,0.0565862542678401,0.0452879265344471,0.0678845820012331
"197",197,"2020/10/29",0.053580629448427,0.0112808467889675,0.00432794860731014,0.257573020893102,0.0067757079201131,0.000967958274301872,0.0148388559917905,0.0569620807047534,0.0456812339157859,0.0682429274937209
"198",198,"2020/10/30",0.053580629448427,0.0112808467889675,0.00432794860731014,0.257573020893102,0.0067757079201131,0.000967958274301872,0.0148388559917905,0.0574056073422899,0.0461247605533224,0.0686864541312574
"199",199,"2020/10/31",0.053578523393809,0.0112644492163748,0.00432763902164166,0.257571882838744,0.00677559455071338,0.00096794207867334,0.0148387295413062,0.0579287618286494,0.0466643126122746,0.0691932110450242
"200",200,"2020/11/01",0.053578523393809,0.0112644492163748,0.00432763902164166,0.257571882838744,0.00677559455071338,0.00096794207867334,0.0148387295413062,0.0585441520193137,0.0472797028029389,0.0698086012356885
"201",201,"2020/11/02",0.0567992179191323,0.0126070232458678,0.00424193899819498,0.227909373259879,0.00992652128206033,0.00141807446886576,0.0185211008330699,0.0592652366771639,0.0466582134312961,0.0718722599230317
"202",202,"2020/11/03",0.0567992179191323,0.0126070232458678,0.00424193899819498,0.227909373259879,0.00992652128206033,0.00141807446886576,0.0185211008330699,0.0601065278655253,0.0474995046196575,0.0727135511113931
"203",203,"2020/11/04",0.0569036946159938,0.012586572686928,0.00424635986229313,0.227844781038555,0.00991949451321334,0.00141707064474476,0.0185132632832021,0.0610838299108233,0.0484972572238953,0.0736704025977513
"204",204,"2020/11/05",0.0570174189184379,0.012550192737807,0.00423313610619499,0.227791886014162,0.00982031634247722,0.0014029023346396,0.0185016263778358,0.0622097158607939,0.0496595231229869,0.0747599085986008
"205",205,"2020/11/06",0.0583215826150016,0.012604266126921,0.00450598772404521,0.227786034958457,0.010425795712605,0.001489399387515,0.0191070323037497,0.0634724667445673,0.0508682006176463,0.0760767328714883
"206",206,"2020/11/07",0.0536927046427537,0.0128217348868895,0.00451179155630612,0.219480675035495,0.0102009526118205,0.00145727894454578,0.0190971948235767,0.0648511623516657,0.0520294274647762,0.0776728972385552
"207",207,"2020/11/08",0.0547052889215563,0.0128489201205784,0.00493736170756004,0.218744539162101,0.0109462518998705,0.00156375027141007,0.0194234126796874,0.0663231853040873,0.0534742651835089,0.0791721054246657
"208",208,"2020/11/09",0.0548150940608288,0.0127553775065363,0.00500259290666034,0.218687106751781,0.0109031884430343,0.00155759834900489,0.0193752228792017,0.0678638049418459,0.0551084274353096,0.0806191824483822
"209",209,"2020/11/10",0.0792846589816925,0.0115242338162296,0.00698838908289906,0.675989430319221,0.0285547810852933,0.00407925444075619,0.0376954585706189,0.0694458421371191,0.0579216083208895,0.0809700759533487
"210",210,"2020/11/11",0.0792709964611439,0.0114831313331522,0.00699246763570606,0.675947255810319,0.0285639104774898,0.0040805586396414,0.0377083760923575,0.0710394351883271,0.0595563038551749,0.0825225665214793
"211",211,"2020/11/12",0.0798878645210821,0.0114127954473833,0.00710365067626644,0.675914048645175,0.0287034004631778,0.00410048578045398,0.0393079858551067,0.0726119255657509,0.0611991301183676,0.0840247210131342
"212",212,"2020/11/13",0.0801062486571665,0.0113774285481034,0.00724915700451746,0.675850207741741,0.0287923240853375,0.00411318915504821,0.0395726064631176,0.0741278843653304,0.062750455817227,0.0855053129134338
"213",213,"2020/11/14",0.0823185591275257,0.0115334274835799,0.00691665170485716,0.675980284206404,0.0286827615041615,0.00409753735773736,0.0395181240505117,0.075549300820486,0.0640158733369061,0.0870827283040659
"214",214,"2020/11/15",0.082432466030816,0.011774727796245,0.00681474339959027,0.67573957195946,0.0286543030012283,0.00409347185731833,0.0395070447638578,0.0768390849061266,0.0650643571098816,0.0886138127023716
"215",215,"2020/11/16",0.0828554649859871,0.0117988505183452,0.00678484463823579,0.675678279498683,0.0287183112661614,0.00410261589516591,0.039868333921375,0.0779885518284178,0.0661897013100726,0.089787402346763
"216",216,"2020/11/17",0.0833518612151562,0.0117813911369515,0.00683051655014343,0.675592721775313,0.0287072457190758,0.00410103510272511,0.0398796255797144,0.0790062877165908,0.0672248965796393,0.0907876788535423
"217",217,"2020/11/18",0.0858451469633673,0.0120558004287985,0.00677738389651693,0.674382375624011,0.0285906053572363,0.0040843721938909,0.041259309444595,0.0799025627032929,0.0678467622744944,0.0919583631320914
"218",218,"2020/11/19",0.0863658983977346,0.011684103719289,0.00677478062724944,0.674306830696369,0.0285973703861138,0.00408533862658769,0.0412715680963389,0.080688963786629,0.06900486006734,0.092373067505918
"219",219,"2020/11/20",0.0861856081199442,0.0116190192657733,0.00679505846702486,0.6742429046804,0.0286547927994443,0.00409354182849204,0.0412263854393502,0.0813781981183341,0.0697591788525608,0.0929972173841074
"220",220,"2020/11/21",0.0861856081199442,0.0116190192657733,0.00679505846702486,0.6742429046804,0.0286547927994443,0.00409354182849204,0.0412263854393502,0.0819839099330818,0.0703648906673085,0.0936029291988551
"221",221,"2020/11/22",0.0949815243832581,0.0125965953276721,0.00699791920784644,0.684142717821999,0.0315677806279577,0.0045096829468511,0.0591772086221277,0.0825205158650506,0.0699239205373785,0.0951171111927227
"222",222,"2020/11/23",0.0954378757250745,0.0124980767975891,0.00703645022536433,0.684096611848133,0.0316538509804896,0.00452197871149852,0.0592419325215959,0.0830030625529677,0.0705049857553786,0.0955011393505568
"223",223,"2020/11/24",0.114112588414537,0.0116358197523872,0.00764611642916081,4.00492584409942,0.039151052628422,0.00559300751834601,0.0569613845693126,0.0834471096577143,0.0718112899053271,0.0950829294101015
"224",224,"2020/11/25",0.0935063938113805,0.012879715408695,0.00661154489462044,0.0035278163060288,0.0306547042463081,0.0043792434637583,0.0291480046030042,0.0838683099208197,0.0709885945121247,0.0967480253295147
"225",225,"2020/11/26",0.0763893262731586,0.0111504397503635,0.00656786068637575,0.0028689690672131,0.0311620819590014,0.00445172599414305,0.0275709668135032,0.0842764423412607,0.0731260025908972,0.0954268820916242
"226",226,"2020/11/27",0.0781518588541698,0.0109644499546545,0.00687386351331515,0.00274414610167384,0.0323261108987298,0.00461801584267569,0.0284220126958926,0.0846759320873278,0.0737114821326733,0.0956403820419823
"227",227,"2020/11/28",0.0789915306788903,0.0111039170383998,0.00686491496811386,0.00274414610167384,0.0325602644981634,0.00465146635688049,0.0290424451631817,0.085071101383948,0.0739671843455482,0.0961750184223478
"228",228,"2020/11/29",0.0658569942285163,0.0125756196933827,0.00695384117312679,0.00269137537168934,0.0188223246185352,0.0026889035169336,0.015597677812701,0.0854663566543907,0.072890736961008,0.0980419763477734
"229",229,"2020/11/30",0.0693167898676135,0.0130720417668758,0.00735475271981672,0.00218787129670342,0.0187662991593128,0.00268089987990183,0.0153834162410328,0.0858661874253472,0.0727941456584714,0.098938229192223
"230",230,"2020/12/01",0.0691441521276906,0.0131674043811052,0.00736681417079941,0.0017653292279564,0.018611451653434,0.00265877880763343,0.0153534355501361,0.0862751675576368,0.0731077631765316,0.099442571938742
"231",231,"2020/12/02",0.0682073534387464,0.0117605193026715,0.0311777212007211,0.00122680135334119,0.0175831980376693,0.00251188543395276,0.0145248998760636,0.0866979588799075,0.074937439577236,0.098458478182579
"232",232,"2020/12/03",0.0745266782473816,0.0143156719621451,0.0316969902364591,0,0.0185170922917302,0.0026452988988186,0.0171374155577494,0.0871393173062868,0.0728236453441417,0.101454989268432
"233",233,"2020/12/04",0.0742468299496998,0.0141409232578615,0.0316095665068296,0,0.0185556111289966,0.00265080158985665,0.017315998765977,0.08760410152621,0.0734631782683485,0.101745024784072
"234",234,"2020/12/05",0.0834405242272312,0.0131855405751103,0.0357453961617991,0,0.0183312943260439,0.00261875633229198,0.0196249330315804,0.08809722512254,0.0749116845474296,0.10128276569765
"235",235,"2020/12/06",0.0936316066843902,0.0134184494224299,0.0350272798225895,0,0.0194536479766715,0.00277909256809593,0.0260766628084689,0.0886208241587824,0.0752023747363525,0.102039273581212
"236",236,"2020/12/07",0.093479188635834,0.0133239134787483,0.0328180057806498,0,0.0187091212705655,0.00267273161008079,0.0318909790820522,0.0891729258561489,0.0758490123774006,0.102496839334897
"237",237,"2020/12/08",0.0946856542099496,0.0132330448104927,0.0300373305540737,0,0.0191360152132676,0.00273371645903824,0.031182158846395,0.0897512013862904,0.0765181565757977,0.102984246196783
"238",238,"2020/12/09",0.0946856542099496,0.0132330448104927,0.0300373305540737,0,0.0191360152132676,0.00273371645903824,0.031182158846395,0.0903532736631101,0.0771202288526174,0.103586318473603
"239",239,"2020/12/10",0.0946856542099496,0.0132330448104927,0.0300373305540737,0,0.0191360152132676,0.00273371645903824,0.031182158846395,0.0909767100359219,0.0777436652254292,0.104209754846415
"240",240,"2020/12/11",0.0946856542099496,0.0132330448104927,0.0300373305540737,0,0.0191360152132676,0.00273371645903824,0.031182158846395,0.0916190156318488,0.0783859708213561,0.104852060442342
"241",241,"2020/12/12",0.0946856542099496,0.0132330448104927,0.0300373305540737,0,0.0191360152132676,0.00273371645903824,0.031182158846395,0.0922776273713409,0.0790445825608482,0.105510672181834
"242",242,"2020/12/13",0.0946856542099496,0.0132330448104927,0.0300373305540737,0,0.0191360152132676,0.00273371645903824,0.031182158846395,0.0929499086859453,0.0797168638754526,0.106182953496438
"243",243,"2020/12/14",0.100298734584202,0.0131709384963566,0.0303901298852846,0,0.0199470554665189,0.00284957935235984,0.031741145413153,0.0936331449721791,0.0804622064758225,0.106804083468536
"244",244,"2020/12/15",0.091591730976253,0.0142669886060127,0.0287880178614746,0,0.0145382691613517,0.00207689559447881,0.03048342444881,0.0943245426101776,0.0800575540041649,0.10859153121619
"245",245,"2020/12/16",0.0899314008592477,0.0133892217389776,0.0203980535586871,0,0.0134118101103005,0.00191597287290007,0.0259390002765564,0.0950219841067408,0.0816327623677632,0.108411205845718
"246",246,"2020/12/17",0.0983511376205255,0.0136276577158862,0.0209513041672344,0,0.0140557204054163,0.00200796005791662,0.0302552682518784,0.0957250874056788,0.0820974296897926,0.109352745121565
"247",247,"2020/12/18",0.0986285956537226,0.0136624943643434,0.0209503630204664,0,0.0140098104276034,0.00200140148965763,0.0302206449679239,0.0964337179982539,0.0827712236339105,0.110096212362597
"248",248,"2020/12/19",0.0986285956537226,0.0136624943643434,0.0209503630204664,0,0.0140098104276034,0.00200140148965763,0.0302206449679239,0.0971477363845323,0.0834852420201889,0.110810230748876
"249",249,"2020/12/20",0.0986670595749832,0.0136623426424956,0.0209615074248096,0,0.0140463225904832,0.00200661751292616,0.0302531839083856,0.0978669979724402,0.0842046553299446,0.111529340614936
"250",250,"2020/12/21",0.0986670595749832,0.0136623426424956,0.0209615074248096,0,0.0140463225904832,0.00200661751292616,0.0302531839083856,0.0985913529787545,0.0849290103362589,0.11225369562125
"251",251,"2020/12/22",0.0975930280755825,0.0132763245401942,0.0202933716339156,0,0.0134733676816935,0.0019247668116705,0.0294532097259559,0.099320646332189,0.0860443217919948,0.112596970872383
"252",252,"2020/12/23",0.100234636007274,0.0128610460231585,0.0203954818976256,0,0.0133734778303657,0.00191049683290938,0.0298606769213465,0.100054717578742,0.0871936715555834,0.1129157636019
"253",253,"2020/12/24",0.100304520391467,0.0127083812743831,0.0204288698907452,0,0.0133064379315256,0.00190091970450366,0.0298457839880783,0.100793400789478,0.0880850195150954,0.113501782063862
"254",254,"2020/12/25",0.100771949352002,0.0127598697102426,0.0204005408628339,0,0.0134622475850373,0.0019231782264339,0.0298174549601671,0.101536524470922,0.0887766547606796,0.114296394181165
