"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"33","ES","ESCT","EST",804664,NA,NA,NA,NA,0,7675217,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"34","ES","ESCT","ESGI",771044,NA,NA,NA,NA,0,7675217,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"35","ES","ESEX","ESCC",394151,NA,NA,NA,NA,0,1067710,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"36","ES","ESEX","ESBA",673559,NA,NA,NA,NA,0,1067710,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"37","ES","ESGA","ESLU",329587,NA,NA,NA,NA,0,2699499,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"38","ES","ESGA","ESPO",942665,NA,NA,NA,NA,0,2699499,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"39","ES","ESGA","ESC",1119596,NA,NA,NA,NA,0,2699499,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"40","ES","ESGA","ESOR",307651,NA,NA,NA,NA,0,2699499,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"41","ES","ESIB","ESPM",1149460,NA,NA,NA,NA,0,1149460,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"42","ES","ESMC","ESMU",1493898,NA,NA,NA,NA,0,1493898,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"43","ES","ESMD","ESM",6663394,0.2,0.2,0.02,0.02,50,6663394,0,0,0,0,200,0.2,0.2,0.02,0.02,50,50,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"44","ES","ESML","ESML",86487,NA,NA,NA,NA,0,86487,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"45","ES","ESNC","ESNA",654214,NA,NA,NA,NA,0,654214,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"46","ES","ESPV","ESSS",723576,NA,NA,NA,NA,0,2207776,0.133333333333333,0.133333333333333,0.0333333333333333,0.0333333333333333,30,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"47","ES","ESPV","ESVI",331549,NA,NA,NA,NA,0,2207776,0.133333333333333,0.133333333333333,0.0333333333333333,0.0333333333333333,30,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"48","ES","ESPV","ESBI",1152651,NA,NA,NA,NA,0,2207776,0.133333333333333,0.133333333333333,0.0333333333333333,0.0333333333333333,30,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"49","ES","ESRI","ESLO",316798,NA,NA,NA,NA,0,316798,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"50","ES","ESVC","ESA",1858683,NA,NA,NA,NA,0,5003769,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"51","ES","ESVC","ESCS",579962,NA,NA,NA,NA,0,5003769,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
"52","ES","ESVC","ESV",2565124,0.02,0.02,0,0,200,5003769,NA,NA,NA,NA,0,0,0,0,0,0,0,0.44,0.44,0.104,0.104,47026208,0.103448275862069,0.106428571428571,0.160919540229885,0.233333333333333,87,0.44,0.44,230,0.104,0.104,230,0.347634069400631,0.348452005407841,0.119621451104101,0.139495268138801
