"date","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom"
2020-04-24,4207077,157,2.5478,1.04696103517084,4.000046,NA,1.22547110880835,51556.513160321,51556.513160321,44046.4569096342,44046.4569096342,15000,1.22547110880835
2020-04-25,4207077,141,0.7092,1.02081536334741,0.999972,1.67785838926175,1.24097245253138,52208.6666267836,103765.179787105,42946.4883638552,86992.9452734894,15000,1.24097245253138
2020-04-26,4207077,111,0,0.99925052642794,0,NA,1.25667532465302,52869.2985481524,156634.478335257,42039.2390697288,129032.184343218,15000,1.25667532465302
2020-04-27,4207077,102,0.9804,0.98324271213924,1.000008,0.867069942196532,1.27258605312941,53538.6751464152,210173.153481672,41365.7779965862,170397.962339804,15000,1.27258605312941
2020-04-28,4207077,133,1.5038,0.973766661050007,2.000054,NA,1.28870758767796,54216.9205184541,264390.074000126,40967.1132307028,211365.075570507,15000,1.28870758767796
2020-04-29,4207077,135,0.7407,0.971864088627247,0.999945,NA,1.30504292328381,54904.1606656006,319294.234665727,40887.0705438965,252252.146114404,15000,1.30504292328381
2020-04-30,4207077,123,0,0.978576774563893,0,0.77821186770428,1.32159510094847,55600.5235251298,374894.758190857,41169.4784100194,293421.624524423,15000,1.32159510094847
2020-05-03,4207077,256,1.1719,0.993836748007808,3.000064,NA,1.33836275044058,56305.9514503529,431200.70964121,41811.4772429844,335233.101767408,15000,1.33836275044058
2020-05-04,4207077,239,0,1.01706512508413,0,0.831604573804574,1.35532434592883,57019.5388329721,488220.248474182,42788.7129524358,378021.814719843,15000,1.35532434592883
2020-05-05,4207077,242,1.6529,1.04779447844996,4.000018,NA,1.37245157083458,57740.0943727202,545960.342846902,44081.5205101383,422103.335229982,15000,1.37245157083458
2020-05-06,4207077,238,0.4202,1.08561827695241,1.000076,1.40846478873239,1.38971459671302,58466.363163956,604426.706010858,45672.7968374612,467776.132067443,15000,1.38971459671302
2020-05-07,4207077,259,2.3166,1.13013455684264,5.999994,NA,1.40708204994197,59197.0252942371,663623.731305095,47545.6310099785,515321.763077421,15000,1.40708204994197
2020-05-08,4207077,256,0.7813,1.1806712155378,2.000128,0.767770249520154,1.42451854209563,59930.5919452404,723554.323250336,49671.7471545111,564993.510231933,15000,1.42451854209563
2020-05-09,4207077,265,0.7547,1.23608551513868,1.999955,NA,1.44196981231934,60664.7803210303,784219.103571366,52003.0694077307,616996.579639663,15000,1.44196981231934
2020-05-10,4207077,278,2.1583,1.29495517579135,6.000074,1.58104545454545,1.45937168362748,61396.8904464043,845615.99401777,54479.7613610275,671476.341000691,15000,1.45937168362748
2020-05-11,4207077,228,0.8772,1.3555438981204,2.000016,NA,1.47665705875009,62124.0994875515,907740.093505322,57028.7755627266,728505.116563417,15000,1.47665705875009
2020-05-12,4207077,265,1.5094,1.41576451998695,3.99991,1.47056890756303,1.49375598564453,62843.4645081745,970583.558013496,59562.3034945313,788067.420057949,15000,1.49375598564453
2020-05-13,4207077,211,1.4218,1.47345418864916,2.999998,NA,1.51059609005314,63551.9406675247,1034135.49868102,61989.3522761956,850056.772334144,15000,1.51059609005314
2020-05-14,4207077,256,1.5625,1.52735394992716,4,1.70939709401709,1.52710648044781,64246.5455044291,1098382.04418545,64256.956735977,914313.729070121,15000,1.52710648044781
2020-05-15,4207077,329,1.8237,1.57643359382772,5.999973,NA,1.54321657423113,64924.3095546657,1163306.35374012,66321.7751461996,980635.504216321,15000,1.54321657423113
2020-05-16,4207077,276,1.8116,1.6196459765853,5.000016,2.25443333333333,1.55885375550999,65582.1778116972,1228888.53155181,68139.7533623457,1048775.25757867,15000,1.55885375550999
2020-05-17,4207077,345,2.6087,1.65595462014859,9.000015,NA,1.57394352244873,66217.0159259303,1295105.54747774,69667.2859547086,1118442.54353338,15000,1.57394352244873
2020-05-18,4207077,267,1.1236,1.6844197824239,3.000012,1.05635193661972,1.58841021326956,66825.6407481146,1361931.18822586,70864.8372498059,1189307.38078318,15000,1.58841021326956
2020-05-19,4207077,301,0.9967,1.70494721502608,3.000067,NA,1.6021871572504,67405.2473896353,1429336.43561549,71728.4421455028,1261035.82292868,15000,1.6021871572504
2020-05-20,4207077,303,0.9901,1.71813756110965,3.000003,0.990099999999998,1.61521668314833,67953.4095768961,1497289.84519239,72283.3701618051,1333319.19309049,15000,1.61521668314833
2020-05-21,4207077,324,1.5432,1.72473446020571,4.999968,1.5432,1.62744128422106,68467.7079569689,1565757.55314936,72560.9067863885,1405880.09987688,15000,1.62744128422106
2020-05-22,4207077,292,4.4521,1.72557876224821,13.000132,4.4521,1.63880348613801,68945.7245405106,1634703.27768987,72596.4272234293,1478476.52710031,15000,1.63880348613801
2020-05-23,4207077,269,1.1152,1.72157997214216,2.999888,1.37928189655172,1.64924650608589,69385.0704308432,1704088.34812071,72428.195044599,1550904.72214491,15000,1.64924650608589
