"date","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom"
2020-05-19,5517919,1384,1.0838,0.70531684230631,14.999792,1.0838,0.653015368248828,36032.859077522,1223348.69179148,38918.8120518199,1363067.69727906,15000,0.653015368248828
2020-05-20,5517919,1462,0.684,0.690510809930865,10.00008,0.684000000000001,0.643159644613484,35489.0282304599,1258837.72002194,38101.8271782291,1401169.52445729,15000,0.643159644613484
2020-05-21,5517919,1065,0.7512,0.673938454023324,8.00028,0.751199999999998,0.633630827996691,34963.2358478867,1293800.95586983,37187.3780028593,1438356.90246015,15000,0.633630827996691
2020-05-22,5517919,1105,0.543,0.656255778705415,6.00015,0.543000000000002,0.624435629304407,34455.8522321574,1328256.80810198,36211.6623017841,1474568.56476193,15000,0.624435629304407
2020-05-23,5517919,1348,0.4451,0.638070713149857,5.999948,0.445099999999998,0.615580213999461,33967.2175885169,1362224.0256905,35208.2251143315,1509776.78987626,15000,0.615580213999461
2020-05-24,5517919,1333,0.5251,0.619936017643398,6.999583,0.525100000000002,0.607070272083565,33497.6458866507,1395721.67157715,34207.5673053884,1543984.35718165,15000,0.607070272083565
2020-05-25,5517919,1277,0.7831,0.602347252323664,10.000187,0.783099999999999,0.598911087879144,33047.42871119,1428769.10028834,33237.0334819454,1577221.39066359,15000,0.598911087879144
2020-05-26,5517919,1294,0.3864,0.585745046209066,5.000016,0.386400000000002,0.591107609581506,32616.8390995438,1461385.93938788,32320.9371963288,1609542.32785992,15000,0.591107609581506
2020-05-27,5517919,1188,0.2525,0.570471742955067,2.9997,0.252500000000002,0.5836645120042,32206.135004137,1493592.07439202,31478.1686941488,1641020.49655407,15000,0.5836645120042
2020-05-28,5517919,1309,0.6112,0.556525228168764,8.000608,0.6112,0.576584994492684,31815.4929622608,1525407.56735428,30708.6113049176,1671729.10785899,15000,0.576584994492684
2020-05-29,5517919,1148,0.8711,0.543784463149841,10.000228,0.871100000000004,0.569869416753315,31444.9328222203,1556852.5001765,30005.5862111931,1701734.69407018,15000,0.569869416753315
2020-05-30,5517919,1177,0.2549,0.532139784150529,3.000173,0.254900000000002,0.563517890449106,31094.4607454904,1587946.96092199,29363.042256201,1731097.73632638,15000,0.563517890449106
2020-05-31,5517919,1276,0.1567,0.521491741415305,1.999492,0.156699999999998,0.557530701109156,30764.0924873353,1618711.05340933,28775.491882986,1759873.22820937,15000,0.557530701109156
2020-06-01,5517919,1097,0.7293,0.511749808708012,8.000421,0.729300000000002,0.551908348714217,30453.855636288,1649164.90904562,28237.939927163,1788111.16813653,15000,0.551908348714217
2020-06-02,5517919,1065,0.5634,0.50283125738046,6.00021,0.563399999999998,0.546651588479735,30163.7918645251,1679328.70091014,27745.8214889353,1815856.98962547,15000,0.546651588479735
2020-06-03,5517919,983,0.7121,0.49466017250721,6.999943,0.712099999999997,0.541761472032536,29893.959199963,1709222.6601101,27294.9476442081,1843151.93726968,15000,0.541761472032536
2020-06-04,5517919,1103,0.816,0.487168788800175,9.00048,0.816000000000002,0.537239389193317,29644.434331782,1738867.09444189,26881.5791592747,1870033.51642895,15000,0.537239389193317
2020-06-05,5517919,998,0.501,0.480342205860049,4.99998,0.500999999999992,0.533086419444624,29415.2768249546,1768282.37126684,26504.8938421708,1896538.41027112,15000,0.533086419444624
2020-06-06,5517919,1046,0.2868,0.474213574079155,2.999928,0.286800000000001,0.529301013025342,29206.4011649178,1797488.77243176,26166.7209046928,1922705.13117581,15000,0.529301013025342
2020-06-07,5517919,1086,0.4604,0.46881778470258,4.999944,0.460399999999998,0.525881329329554,29017.7057885281,1826506.47822029,25868.9856174827,1948574.1167933,15000,0.525881329329554
2020-06-08,5517919,1035,0.3865,0.464190194065818,4.000275,0.386500000000004,0.522826131433112,28849.1224433126,1855355.6006636,25613.6389144946,1974187.75570779,15000,0.522826131433112
2020-06-09,5517919,966,0.3106,0.460367391002248,3.000396,0.310600000000002,0.520134802110224,28700.6170712524,1884056.21773485,25402.6997379174,1999590.45544571,15000,0.520134802110224
2020-06-10,5517919,914,0.7659,0.457388011017753,7.000326,0.765899999999997,0.517807361637997,28572.1907912218,1912628.40852607,25238.2999636707,2024828.75540938,15000,0.517807361637997
2020-06-11,5517919,888,0.4505,0.455293607624663,4.00044,0.450500000000005,0.515844487589791,28463.8809911697,1941092.28951724,25122.7324809067,2049951.48789029,15000,0.515844487589791
2020-06-12,5517919,958,0.2088,0.454129413418693,2.000304,0.208800000000003,0.514247536789121,28375.7625395189,1969468.05205676,25058.4931876186,2075009.98107791,15000,0.514247536789121
2020-06-13,5517919,862,0,0.453890895269257,0,0,0.513018047998599,28307.9203439438,1997775.97240071,25045.3319493324,2100055.31302724,15000,0.513018047998599
2020-06-14,5517919,869,0.3452,0.454447816200886,2.999788,0.345199999999996,0.512153254176186,28260.2017213061,2026036.17412201,25076.0623952338,2125131.37542247,15000,0.512153254176186
2020-06-15,5517919,893,0.7839,0.455654629266982,7.000227,0.783899999999999,0.511648343330279,28232.3411498067,2054268.51527182,25142.6533627024,2150274.02878517,15000,0.511648343330279
2020-06-16,5517919,799,0.2503,0.45736747367208,1.999897,0.250300000000005,0.511499247051306,28224.114137901,2082492.62940972,25237.1667295717,2175511.19551475,15000,0.511499247051306
2020-06-17,5517919,809,0.7417,0.459442317950077,6.000353,0.74169999999999,0.511702647144658,28235.337590298,2110727.96700002,25351.6549562077,2200862.85047095,15000,0.511702647144658
2020-06-18,5517919,731,0.8208,0.461733567817264,6.000048,0.820799999999999,0.512255953723627,28265.8685991472,2138993.83559916,25478.0842679667,2226340.93473892,15000,0.512255953723627
2020-06-19,5517919,652,0,0.464093136275557,0,0,0.513157285985982,28315.6033833048,2167309.43898247,25608.2833442449,2251949.21808317,15000,0.513157285985982
2020-06-20,5517919,749,0.9346,0.46636998400845,7.000154,0.934600000000009,0.514405455532546,28384.4763678669,2195693.91535034,25733.9179578992,2277683.13604106,15000,0.514405455532546
2020-06-21,5517919,849,0.1178,0.468439945820204,1.000122,0.117800000000003,0.51599989403497,28472.4561929355,2224166.37154327,25848.1367740027,2303531.27281507,15000,0.51599989403497
2020-06-22,5517919,863,1.0429,0.470372112840216,9.000227,1.0429,0.517939185725354,28579.4647375846,2252745.83628086,25954.7521851117,2329486.02500018,15000,0.517939185725354
2020-06-23,5517919,899,0.5562,0.472315571049767,5.000238,0.556199999999997,0.520220921073222,28705.3690458743,2281451.20532673,26061.9906349136,2355548.01563509,15000,0.520220921073222
2020-06-24,5517919,842,0.4751,0.474422143269503,4.000342,0.475100000000005,0.522843188553085,28850.0636413765,2310301.26896811,26178.2295836751,2381726.24521877,15000,0.522843188553085
