"date","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom"
2020-04-24,2832071,122,1.6393,1.00450080669672,1.999946,NA,1.03362241826752,29272.9207572531,29272.9207572531,28448.176041224,28448.176041224,15000,1.03362241826752
2020-04-25,2832071,111,0,1.00836438317082,0,0.858345922746781,1.0369399831053,29366.8765489301,58639.7973061833,28557.5952701097,57005.7713113337,15000,1.0369399831053
2020-04-27,2832071,102,0.9804,1.01223222408121,1.000008,0.943404716981132,1.04025733618861,29460.8263435702,88100.6236497535,28667.1352708589,85672.9065821925,15000,1.04025733618861
2020-04-29,2832071,110,0.9091,1.01609134404685,1.00001,NA,1.04355191291069,29554.1310954889,117654.754745242,28776.4282882612,114449.334870454,15000,1.04355191291069
2020-05-01,2832071,104,0.9615,1.0199285611409,0.99996,0.6250125,1.04680257933758,29646.1922766715,147300.947021914,28885.1010007886,143334.435871242,15000,1.04680257933758
2020-05-03,2832071,216,0.463,1.02373046474842,1.00008,NA,1.04998794657017,29736.4041383094,177037.351160223,28992.7736103053,172327.209481548,15000,1.04998794657017
2020-05-04,2832071,234,0.8547,1.02747854751003,1.999998,0.8547,1.05308635218763,29824.1531852639,206861.504345487,29098.9219752529,201426.131456801,15000,1.05308635218763
2020-05-05,2832071,200,2,1.03114404393529,4,2,1.05607482741107,29908.7889254091,236770.293270896,29202.7314365187,230628.862893319,15000,1.05607482741107
2020-05-06,2832071,252,0.7937,1.03469658790433,2.000124,0.7937,1.05892882234999,29989.6160884155,266759.909359312,29303.3420040282,259932.204897347,15000,1.05892882234999
2020-05-07,2832071,240,0.8333,1.03810544102684,1.99992,0.833300000000001,1.06162349196605,30065.931045158,296825.84040447,29399.8831447432,289332.088042091,15000,1.06162349196605
2020-05-08,2832071,274,1.4599,1.04133963107173,4.000126,1.4599,1.06413381577646,30137.0251977984,326962.865602268,29491.4777030894,318823.56574518,15000,1.06413381577646
2020-05-09,2832071,229,0,1.0443729479499,0,0,1.06643578189138,30202.2185125691,357165.084114837,29577.3833907343,348400.949135914,15000,1.06643578189138
2020-05-10,2832071,225,2.6667,1.04718630866044,6.000075,2.6667,1.06851631931702,30261.1408096447,387426.224924482,29657.0597635428,378058.008899457,15000,1.06851631931702
2020-05-11,2832071,231,0.4329,1.04976114684227,0.999999,0.432900000000001,1.07036855928456,30313.5975606159,417739.822485098,29729.9810089873,407787.989908444,15000,1.07036855928456
2020-05-12,2832071,212,1.8868,1.05207888746828,4.000016,1.8868,1.07198580557571,30359.399123826,448099.221608924,29795.6210691117,437583.610977556,15000,1.07198580557571
2020-05-13,2832071,193,0,1.05412112490247,0,0,1.07336148119023,30398.3592339588,478497.580842883,29853.4586832366,467437.069660793,15000,1.07336148119023
2020-05-14,2832071,208,1.9231,1.05587287444691,4.000048,1.9231,1.07448929365185,30430.2996836189,508927.880526502,29903.0694740774,497340.13913487,15000,1.07448929365185
2020-05-15,2832071,288,0.3472,1.05732275875274,0.999936,0.347200000000004,1.07536365389587,30455.0621865253,539382.942713027,29944.1312270364,527284.270361906,15000,1.07536365389587
2020-05-16,2832071,297,1.3468,1.05845975955926,3.999996,1.3468,1.07597926179248,30472.4966392389,569855.439352266,29976.3318971477,557260.602259054,15000,1.07597926179248
2020-05-17,2832071,257,0.7782,1.05927308870708,1.999974,0.778200000000001,1.07633099104265,30482.4578613316,600337.897213597,29999.3659560775,587259.968215132,15000,1.07633099104265
2020-05-18,2832071,279,0.7168,1.05975186563849,1.999872,0.716800000000001,1.07641378411559,30484.8026199402,630822.699833537,30012.9252587065,617272.893473838,15000,1.07641378411559
2020-05-19,2832071,286,1.7483,1.05988048708623,5.000138,1.7483,1.07621600751166,30479.2014460956,661301.901279633,30016.5679094278,647289.461383266,15000,1.07621600751166
2020-05-20,2832071,319,0.3135,1.05963995527145,1.000065,0.3135,1.07571589278876,30465.0378420615,691766.939121695,30009.7558776558,677299.217260922,15000,1.07571589278876
