"date","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom"
2020-07-06,211049519,14985,2.022,2.11051625685955,302.9967,NA,2.14046972379138,4517451.05640234,344005370.198912,4454234.40851888,342135064.417754,1000,2.14046972379138
2020-07-07,211049519,15240,2.1457,2.1066227837465,327.00468,NA,2.13687221491078,4509858.53121384,348515228.730126,4446017.25224139,346581081.669996,1000,2.13687221491078
2020-07-08,211049519,14609,2.1014,2.10310572513845,306.993526,NA,2.13310973218391,4501917.82951634,353017146.559642,4438594.51696615,351019676.186962,1000,2.13310973218391
2020-07-09,211049519,13539,1.9721,2.09999950144344,267.002619,NA,2.12918026745324,4493624.71310297,357510771.272745,4432038.84679877,355451715.033761,1000,2.12918026745324
2020-07-10,211049519,13816,2.0122,2.09728192991839,278.005552,2.09357832326047,2.1250818726942,4484975.0706773,361995746.343422,4426303.42516667,359878018.458928,1000,2.1250818726942
2020-07-11,211049519,13371,2.1764,2.09490120664884,291.006444,NA,2.12081266191615,4475964.92186514,366471711.265288,4421278.92015757,364299297.379085,1000,2.12081266191615
2020-07-12,211049519,13874,2.011,2.09280566294307,279.00614,NA,2.11637081306016,4466590.42121985,370938301.686507,4416856.28524612,368716153.664331,1000,2.11637081306016
2020-07-13,211049519,14568,2.0044,2.09094396398804,292.000992,NA,2.1117545698913,4456847.8622161,375395149.548724,4412927.17855629,373129080.842887,1000,2.1117545698913
2020-07-14,211049519,14685,2.1995,2.08926504569618,322.996575,NA,2.10696224388336,4446733.68122745,379841883.229951,4409383.82957692,377538464.672464,1000,2.10696224388336
2020-07-15,211049519,14358,2.0616,2.08771806412239,296.004528,NA,2.10199221609351,4436244.46148279,384278127.691434,4406118.93240642,381944583.604871,1000,2.10199221609351
2020-07-16,211049519,13664,2.2102,2.08625235731998,302.001728,NA,2.09684293902453,4425376.93699674,388703504.62843,4403025.56524997,386347609.170121,1000,2.09684293902453
2020-07-17,211049519,12718,2.0679,2.08481741953463,262.995522,NA,2.09151293847241,4414127.99646879,393117632.624899,4399997.13595604,390747606.306077,1000,2.09151293847241
2020-07-18,211049519,13680,2.2076,2.08336288765714,301.99968,NA,2.08600081535657,4402494.68714613,397520127.312045,4396927.35342491,395144533.659502,1000,2.08600081535657
2020-07-19,211049519,14243,2.022,2.08183853986894,287.99346,NA,2.0803052475305,4390474.21864488,401910601.53069,4393710.22475002,399538243.884252,1000,2.0803052475305
2020-07-20,211049519,14911,1.8443,2.08019430641944,275.003573,NA,2.07442499157012,4378063.96672453,406288665.497415,4390240.07796362,403928483.962215,1000,2.07442499157012
2020-07-21,211049519,14951,1.9798,2.07838029247131,295.999898,NA,2.06835888453743,4365261.47701001,410653926.974425,4386411.61025149,408314895.572467,1000,2.06835888453743
2020-07-22,211049519,15192,2.1261,2.076346812938,322.997112,NA,2.06210584571682,4352064.46865624,415005991.443081,4382119.96147748,412697015.533944,1000,2.06210584571682
2020-07-23,211049519,13438,2.0167,2.07404443921894,271.004146,NA,2.05566487832147,4338470.8379494,419344462.28103,4377260.81281782,417074276.346762,1000,2.05566487832147
2020-07-24,211049519,13147,2.1069,2.0714240577099,276.994143,NA,2.04903501817492,4324478.54999973,423668940.83103,4371730.51024702,421446006.857009,1000,2.04903501817492
2020-07-25,211049519,13422,2.2053,2.06843693993107,295.995366,NA,2.04221442053673,4310083.71149142,427979024.542522,4365426.21254284,425811433.069552,1000,2.04221442053673
