"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_contagious","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/11","MW",18628749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/12","MW",18628749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/13","MW",18628749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/14","MW",18628749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/15","MW",18628749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/16","MW",18628749,0,0,0,0,72.463768115942,72.463768115942,72.463768115942,72.463768115942,0,0,3.88988912330839e-06,3.88988912330839e-06,3.88988912330839e-06,3.88988912330839e-06
"2020/03/17","MW",18628749,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,3.88988912330839e-06,0,3.88988912330839e-06,3.88988912330839e-06
"2020/03/18","MW",18628749,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,3.88988912330839e-06,0,3.88988912330839e-06,3.88988912330839e-06
"2020/03/19","MW",18628749,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,3.88988912330839e-06,0,3.88988912330839e-06,3.88988912330839e-06
"2020/03/20","MW",18628749,0,0,0,0,144.927536231884,72.463768115942,144.927536231884,144.927536231884,0,0,7.77977824661678e-06,3.88988912330839e-06,7.77977824661678e-06,7.77977824661678e-06
"2020/03/21","MW",18628749,0,0,0,0,144.927536231884,0,144.927536231884,144.927536231884,0,0,7.77977824661678e-06,0,7.77977824661678e-06,7.77977824661678e-06
"2020/03/22","MW",18628749,0,0,0,0,144.927536231884,0,144.927536231884,144.927536231884,0,0,7.77977824661678e-06,0,7.77977824661678e-06,7.77977824661678e-06
"2020/03/23","MW",18628749,0,0,0,0,144.927536231884,0,144.927536231884,144.927536231884,0,0,7.77977824661678e-06,0,7.77977824661678e-06,7.77977824661678e-06
