"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_contagious","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/04/02","GG",64468,18,0,78,0,652.173913043478,144.927536231884,507.246376811594,652.173913043478,0.00120990258733015,0,0.0101162423689812,0.00224805385977359,0.00786818850920758,0.0101162423689812
"2020/04/03","GG",64468,13,0,91,0,652.173913043478,0,434.782608695652,652.173913043478,0.00141155301855184,0,0.0101162423689812,0,0.00674416157932078,0.0101162423689812
"2020/04/04","GG",64468,23,2,114,2,652.173913043478,0,362.31884057971,652.173913043478,0.00176831916609791,3.10231432648756e-05,0.0101162423689812,0,0.00562013464943398,0.0101162423689812
"2020/04/05","GG",64468,22,0,136,2,652.173913043478,0,362.31884057971,652.173913043478,0.00210957374201154,3.10231432648756e-05,0.0101162423689812,0,0.00562013464943398,0.0101162423689812
"2020/04/06","GG",64468,18,1,154,3,724.63768115942,72.463768115942,362.31884057971,724.63768115942,0.00238878203139542,4.65347148973134e-05,0.011240269298868,0.0011240269298868,0.00562013464943398,0.011240269298868
"2020/04/07","GG",64468,11,1,165,4,724.63768115942,0,362.31884057971,579.710144927536,0.00255940931935224,6.20462865297512e-05,0.011240269298868,0,0.00562013464943398,0.00899221543909438
"2020/04/08","GG",64468,1,0,166,4,724.63768115942,0,289.855072463768,579.710144927536,0.00257492089098467,6.20462865297512e-05,0.011240269298868,0,0.00449610771954719,0.00899221543909438
"2020/04/09","GG",64468,15,1,181,5,724.63768115942,0,289.855072463768,507.246376811594,0.00280759446547124,7.7557858162189e-05,0.011240269298868,0,0.00449610771954719,0.00786818850920758
"2020/04/10","GG",64468,10,0,191,5,797.101449275362,72.4637681159421,362.31884057971,507.246376811594,0.00296271018179562,7.7557858162189e-05,0.0123642962287548,0.0011240269298868,0.00562013464943399,0.00786818850920758
"2020/04/11","GG",64468,9,1,200,6,869.565217391304,72.463768115942,434.782608695652,579.710144927536,0.00310231432648756,9.30694297946268e-05,0.0134883231586416,0.0011240269298868,0.00674416157932078,0.00899221543909438
