"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_contagious","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/06/05","AO",31825299,0,0,86,4,579.710144927536,72.4637681159421,289.855072463768,289.855072463768,2.70225269525355e-06,1.25686171872258e-07,1.82153872278635e-05,2.27692340348294e-06,9.10769361393174e-06,9.10769361393174e-06
"2020/06/06","AO",31825299,0,0,86,4,579.710144927536,0,289.855072463768,289.855072463768,2.70225269525355e-06,1.25686171872258e-07,1.82153872278635e-05,0,9.10769361393174e-06,9.10769361393174e-06
"2020/06/07","AO",31825299,0,0,86,4,652.173913043478,72.463768115942,362.31884057971,362.31884057971,2.70225269525355e-06,1.25686171872258e-07,2.04923106313464e-05,2.27692340348293e-06,1.13846170174147e-05,1.13846170174147e-05
"2020/06/08","AO",31825299,5,0,91,4,652.173913043478,0,362.31884057971,362.31884057971,2.85936041009387e-06,1.25686171872258e-07,2.04923106313464e-05,0,1.13846170174147e-05,1.13846170174147e-05
"2020/06/09","AO",31825299,1,0,92,4,724.63768115942,72.463768115942,362.31884057971,434.782608695652,2.89078195306193e-06,1.25686171872258e-07,2.27692340348293e-05,2.27692340348293e-06,1.13846170174147e-05,1.36615404208976e-05
"2020/06/10","AO",31825299,4,0,96,4,724.63768115942,0,362.31884057971,434.782608695652,3.01646812493419e-06,1.25686171872258e-07,2.27692340348293e-05,0,1.13846170174147e-05,1.36615404208976e-05
"2020/06/11","AO",31825299,17,0,113,4,724.63768115942,0,289.855072463768,434.782608695652,3.55063435539129e-06,1.25686171872258e-07,2.27692340348293e-05,0,9.10769361393174e-06,1.36615404208976e-05
"2020/06/12","AO",31825299,5,1,118,5,724.63768115942,0,289.855072463768,434.782608695652,3.70774207023161e-06,1.57107714840322e-07,2.27692340348293e-05,0,9.10769361393174e-06,1.36615404208976e-05
"2020/06/13","AO",31825299,12,0,130,5,724.63768115942,0,289.855072463768,434.782608695652,4.08480058584838e-06,1.57107714840322e-07,2.27692340348293e-05,0,9.10769361393174e-06,1.36615404208976e-05
"2020/06/14","AO",31825299,8,1,138,6,797.101449275362,72.4637681159421,362.31884057971,507.246376811594,4.3361729295929e-06,1.88529257808387e-07,2.50461574383123e-05,2.27692340348294e-06,1.13846170174147e-05,1.59384638243805e-05
"2020/06/15","AO",31825299,2,0,140,6,797.101449275362,0,289.855072463768,434.782608695652,4.39901601552903e-06,1.88529257808387e-07,2.50461574383123e-05,0,9.10769361393174e-06,1.36615404208976e-05
"2020/06/16","AO",31825299,2,0,142,6,942.028985507246,144.927536231884,434.782608695652,579.710144927536,4.46185910146516e-06,1.88529257808387e-07,2.96000042452781e-05,4.55384680696587e-06,1.36615404208976e-05,1.82153872278635e-05
"2020/06/17","AO",31825299,0,0,142,6,1086.95652173913,144.927536231884,507.246376811594,652.173913043478,4.46185910146516e-06,1.88529257808387e-07,3.4153851052244e-05,4.55384680696587e-06,1.59384638243805e-05,2.04923106313464e-05
"2020/06/18","AO",31825299,13,1,155,7,1231.88405797101,144.927536231884,652.173913043478,797.101449275362,4.87033916005e-06,2.19950800776451e-07,3.87076978592099e-05,4.55384680696587e-06,2.04923106313464e-05,2.50461574383123e-05
"2020/06/19","AO",31825299,0,0,155,7,1304.34782608696,72.463768115942,652.173913043478,869.565217391304,4.87033916005e-06,2.19950800776451e-07,4.09846212626928e-05,2.27692340348293e-06,2.04923106313464e-05,2.73230808417952e-05
"2020/06/20","AO",31825299,11,1,166,8,1376.8115942029,72.463768115942,724.63768115942,942.028985507246,5.21597613269871e-06,2.51372343744516e-07,4.32615446661758e-05,2.27692340348293e-06,2.27692340348293e-05,2.96000042452781e-05
"2020/06/21","AO",31825299,6,0,172,8,1376.8115942029,0,652.173913043478,869.565217391304,5.40450539050709e-06,2.51372343744516e-07,4.32615446661758e-05,0,2.04923106313464e-05,2.73230808417952e-05
"2020/06/22","AO",31825299,4,1,176,9,1376.8115942029,0,652.173913043478,869.565217391304,5.53019156237935e-06,2.8279388671258e-07,4.32615446661758e-05,0,2.04923106313464e-05,2.73230808417952e-05
"2020/06/23","AO",31825299,7,0,183,9,1376.8115942029,0,652.173913043478,797.101449275362,5.7501423631558e-06,2.8279388671258e-07,4.32615446661758e-05,0,2.04923106313464e-05,2.50461574383123e-05
"2020/06/24","AO",31825299,3,1,186,10,1521.73913043478,144.927536231884,797.101449275362,942.028985507246,5.84440699206e-06,3.14215429680645e-07,4.78153914731416e-05,4.55384680696587e-06,2.50461574383123e-05,2.96000042452782e-05
"2020/06/25","AO",31825299,3,0,189,10,1594.20289855072,72.463768115942,869.565217391304,942.028985507246,5.93867162096419e-06,3.14215429680645e-07,5.00923148766246e-05,2.27692340348293e-06,2.73230808417952e-05,2.96000042452782e-05
"2020/06/26","AO",31825299,8,0,197,10,1666.66666666667,72.463768115942,869.565217391304,1014.49275362319,6.19004396470871e-06,3.14215429680645e-07,5.23692382801075e-05,2.27692340348293e-06,2.73230808417952e-05,3.18769276487611e-05
"2020/06/27","AO",31825299,15,0,212,10,1811.59420289855,144.927536231884,1014.49275362319,1086.95652173913,6.66136710922967e-06,3.14215429680645e-07,5.69230850870734e-05,4.55384680696587e-06,3.18769276487611e-05,3.4153851052244e-05
"2020/06/28","AO",31825299,32,0,244,10,1884.05797101449,72.463768115942,942.028985507246,1159.42028985507,7.66685648420774e-06,3.14215429680645e-07,5.92000084905563e-05,2.27692340348293e-06,2.96000042452781e-05,3.6430774455727e-05
"2020/06/29","AO",31825299,23,1,267,11,1884.05797101449,0,797.101449275362,1159.42028985507,8.38955197247322e-06,3.45636972648709e-07,5.92000084905563e-05,0,2.50461574383123e-05,3.6430774455727e-05
"2020/06/30","AO",31825299,9,0,276,11,1884.05797101449,0,652.173913043478,1159.42028985507,8.6723458591858e-06,3.45636972648709e-07,5.92000084905563e-05,0,2.04923106313464e-05,3.6430774455727e-05
"2020/07/01","AO",31825299,8,2,284,13,1956.52173913043,72.463768115942,652.173913043478,1231.88405797101,8.92371820293032e-06,4.08480058584838e-07,6.14769318940392e-05,2.27692340348293e-06,2.04923106313464e-05,3.87076978592099e-05
"2020/07/02","AO",31825299,7,2,291,15,2028.98550724638,72.463768115942,652.173913043478,1231.88405797101,9.14366900370677e-06,4.71323144520967e-07,6.37538552975222e-05,2.27692340348293e-06,2.04923106313464e-05,3.87076978592099e-05
"2020/07/03","AO",31825299,24,2,315,17,2101.44927536232,72.4637681159422,724.63768115942,1304.34782608696,9.89778603494032e-06,5.34166230457096e-07,6.60307787010051e-05,2.27692340348294e-06,2.27692340348293e-05,4.09846212626928e-05
"2020/07/04","AO",31825299,13,1,328,18,2101.44927536232,0,724.63768115942,1159.42028985507,1.03062660935252e-05,5.65587773425161e-07,6.60307787010051e-05,0,2.27692340348293e-05,3.6430774455727e-05
"2020/07/05","AO",31825299,18,1,346,19,2101.44927536232,0,724.63768115942,1014.49275362319,1.08718538669503e-05,5.97009316393225e-07,6.60307787010051e-05,0,2.27692340348293e-05,3.18769276487611e-05
"2020/07/06","AO",31825299,0,0,346,19,2101.44927536232,0,579.710144927536,869.565217391304,1.08718538669503e-05,5.97009316393225e-07,6.60307787010051e-05,0,1.82153872278635e-05,2.73230808417952e-05
"2020/07/07","AO",31825299,7,0,353,19,2101.44927536232,0,507.246376811594,797.101449275362,1.10918046677268e-05,5.97009316393225e-07,6.60307787010051e-05,0,1.59384638243805e-05,2.50461574383123e-05
"2020/07/08","AO",31825299,0,0,353,19,2173.91304347826,72.463768115942,507.246376811594,797.101449275362,1.10918046677268e-05,5.97009316393225e-07,6.8307702104488e-05,2.27692340348293e-06,1.59384638243805e-05,2.50461574383123e-05
"2020/07/09","AO",31825299,33,2,386,21,2391.30434782609,217.391304347826,579.710144927536,1014.49275362319,1.21287155856729e-05,6.59852402329354e-07,7.51384723149368e-05,6.8307702104488e-06,1.82153872278635e-05,3.18769276487611e-05
"2020/07/10","AO",31825299,10,1,396,22,2391.30434782609,0,507.246376811594,1014.49275362319,1.24429310153535e-05,6.91273945297419e-07,7.51384723149368e-05,0,1.59384638243805e-05,3.18769276487611e-05
"2020/07/11","AO",31825299,62,1,458,23,2536.23188405797,144.927536231884,652.173913043478,1159.42028985507,1.43910666793735e-05,7.22695488265483e-07,7.96923191219027e-05,4.55384680696587e-06,2.04923106313464e-05,3.6430774455727e-05
"2020/07/12","AO",31825299,25,2,483,25,2898.55072463768,362.31884057971,1014.49275362319,1376.8115942029,1.51766052535752e-05,7.85538574201612e-07,9.10769361393174e-05,1.13846170174147e-05,3.18769276487611e-05,4.32615446661757e-05
"2020/07/13","AO",31825299,23,1,506,26,2898.55072463768,0,942.028985507246,1304.34782608696,1.58993007418406e-05,8.16960117169677e-07,9.10769361393174e-05,0,2.96000042452781e-05,4.09846212626928e-05
"2020/07/14","AO",31825299,0,0,506,26,2971.01449275362,72.463768115942,942.028985507246,1304.34782608696,1.58993007418406e-05,8.16960117169677e-07,9.33538595428003e-05,2.27692340348293e-06,2.96000042452781e-05,4.09846212626928e-05
"2020/07/15","AO",31825299,19,0,525,26,3405.79710144928,434.782608695652,1304.34782608696,1594.20289855072,1.64963100582339e-05,8.16960117169677e-07,0.000107015399963698,1.36615404208976e-05,4.09846212626928e-05,5.00923148766246e-05
"2020/07/16","AO",31825299,51,1,576,27,3478.26086956522,72.463768115942,1376.8115942029,1594.20289855072,1.80988087496051e-05,8.48381660137741e-07,0.000109292323367181,2.27692340348293e-06,4.32615446661758e-05,5.00923148766246e-05
"2020/07/17","AO",31825299,31,1,607,28,3695.65217391304,217.391304347826,1594.20289855072,1811.59420289855,1.90728765816151e-05,8.79803203105806e-07,0.00011612309357763,6.8307702104488e-06,5.00923148766246e-05,5.69230850870734e-05
"2020/07/18","AO",31825299,31,1,638,29,3768.11594202899,72.463768115942,1666.66666666667,1884.05797101449,2.00469444136251e-05,9.1122474607387e-07,0.000118400016981113,2.27692340348293e-06,5.23692382801075e-05,5.92000084905563e-05
"2020/07/19","AO",31825299,49,0,687,29,3768.11594202899,0,1666.66666666667,1811.59420289855,2.15866000190603e-05,9.1122474607387e-07,0.000118400016981113,0,5.23692382801075e-05,5.69230850870734e-05
"2020/07/20","AO",31825299,18,0,705,29,3913.04347826087,144.927536231884,1739.13043478261,1884.05797101449,2.21521877924855e-05,9.1122474607387e-07,0.000122953863788078,4.55384680696587e-06,5.46461616835904e-05,5.92000084905563e-05
"2020/07/21","AO",31825299,44,0,749,29,3913.04347826087,0,1521.73913043478,1811.59420289855,2.35347356830803e-05,9.1122474607387e-07,0.000122953863788078,0,4.78153914731416e-05,5.69230850870734e-05
"2020/07/22","AO",31825299,0,0,749,29,4275.36231884058,362.31884057971,1884.05797101449,2173.91304347826,2.35347356830803e-05,9.1122474607387e-07,0.000134338480805493,1.13846170174147e-05,5.92000084905563e-05,6.8307702104488e-05
"2020/07/23","AO",31825299,30,1,779,30,4492.75362318841,217.391304347826,1956.52173913043,2391.30434782609,2.44773819721222e-05,9.42646289041935e-07,0.000141169251015942,6.8307702104488e-06,6.14769318940392e-05,7.51384723149368e-05
"2020/07/24","AO",31825299,33,3,812,33,4637.68115942029,144.927536231884,1739.13043478261,2536.23188405797,2.55142928900684e-05,1.03691091794613e-06,0.000145723097822908,4.55384680696587e-06,5.46461616835904e-05,7.96923191219027e-05
"2020/07/25","AO",31825299,39,0,851,33,4637.68115942029,0,1739.13043478261,2536.23188405797,2.67397330658229e-05,1.03691091794613e-06,0.000145723097822908,0,5.46461616835904e-05,7.96923191219027e-05
"2020/07/26","AO",31825299,29,2,880,35,5072.46376811594,434.782608695652,2101.44927536232,2898.55072463768,2.76509578118968e-05,1.09975400388226e-06,0.000159384638243805,1.36615404208976e-05,6.60307787010051e-05,9.10769361393174e-05
"2020/07/27","AO",31825299,50,5,930,40,5434.78260869565,362.31884057971,2028.98550724638,3043.47826086957,2.92220349603e-05,1.25686171872258e-06,0.00017076925526122,1.13846170174147e-05,6.37538552975221e-05,9.56307829462832e-05
"2020/07/28","AO",31825299,2,0,932,40,5652.17391304348,217.391304347826,2173.91304347826,3260.86956521739,2.92848780462361e-05,1.25686171872258e-06,0.000177600025471669,6.8307702104488e-06,6.8307702104488e-05,0.000102461553156732
"2020/07/29","AO",31825299,18,1,950,41,5797.10144927536,144.927536231884,2101.44927536232,3260.86956521739,2.98504658196613e-05,1.28828326169064e-06,0.000182153872278635,4.55384680696587e-06,6.60307787010051e-05,0.000102461553156732
"2020/07/30","AO",31825299,50,6,1000,47,5797.10144927536,0,2028.98550724638,2898.55072463768,3.14215429680645e-05,1.47681251949903e-06,0.000182153872278635,0,6.37538552975221e-05,9.10769361393174e-05
"2020/07/31","AO",31825299,78,1,1078,48,6014.49275362319,217.391304347827,2246.3768115942,3115.94202898551,3.38724233195735e-05,1.5082340624671e-06,0.000188984642489084,6.83077021044883e-06,7.0584625507971e-05,9.79077063497662e-05
