"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_contagious","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/08","ZW",14645473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/09","ZW",14645473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/10","ZW",14645473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/11","ZW",14645473,0,0,0,0,72.463768115942,72.463768115942,72.463768115942,72.463768115942,0,0,4.94786123438567e-06,4.94786123438567e-06,4.94786123438567e-06,4.94786123438567e-06
"2020/03/12","ZW",14645473,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,4.94786123438567e-06,0,4.94786123438567e-06,4.94786123438567e-06
"2020/03/13","ZW",14645473,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,4.94786123438567e-06,0,4.94786123438567e-06,4.94786123438567e-06
"2020/03/14","ZW",14645473,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,4.94786123438567e-06,0,4.94786123438567e-06,4.94786123438567e-06
"2020/03/15","ZW",14645473,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,4.94786123438567e-06,0,4.94786123438567e-06,4.94786123438567e-06
"2020/03/16","ZW",14645473,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,4.94786123438567e-06,0,4.94786123438567e-06,4.94786123438567e-06
"2020/03/17","ZW",14645473,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,4.94786123438567e-06,0,4.94786123438567e-06,4.94786123438567e-06
"2020/03/18","ZW",14645473,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,4.94786123438567e-06,0,4.94786123438567e-06,4.94786123438567e-06
"2020/03/19","ZW",14645473,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,4.94786123438567e-06,0,4.94786123438567e-06,4.94786123438567e-06
"2020/03/20","ZW",14645473,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,4.94786123438567e-06,0,4.94786123438567e-06,4.94786123438567e-06
"2020/03/21","ZW",14645473,1,0,1,0,72.463768115942,0,72.463768115942,72.463768115942,6.82804850345223e-08,0,4.94786123438567e-06,0,4.94786123438567e-06,4.94786123438567e-06
"2020/03/22","ZW",14645473,1,0,2,0,72.463768115942,0,72.463768115942,72.463768115942,1.36560970069045e-07,0,4.94786123438567e-06,0,4.94786123438567e-06,4.94786123438567e-06
"2020/03/23","ZW",14645473,0,0,2,0,72.463768115942,0,0,72.463768115942,1.36560970069045e-07,0,4.94786123438567e-06,0,0,4.94786123438567e-06
