"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_contagious","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/02/29","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/01","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/02","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/03","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/04","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/05","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/06","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/07","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/08","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/09","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/10","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/11","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/12","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/13","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/14","NA",2494524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/15","NA",2494524,2,0,2,0,0,0,0,0,8.01756166707556e-07,0,0,0,0,0
"2020/03/16","NA",2494524,0,0,2,0,0,0,0,0,8.01756166707556e-07,0,0,0,0,0
"2020/03/17","NA",2494524,0,0,2,0,0,0,0,0,8.01756166707556e-07,0,0,0,0,0
"2020/03/18","NA",2494524,0,0,2,0,0,0,0,0,8.01756166707556e-07,0,0,0,0,0
"2020/03/19","NA",2494524,0,0,2,0,0,0,0,0,8.01756166707556e-07,0,0,0,0,0
"2020/03/20","NA",2494524,0,0,2,0,0,0,0,0,8.01756166707556e-07,0,0,0,0,0
"2020/03/21","NA",2494524,1,0,3,0,0,0,0,0,1.20263425006133e-06,0,0,0,0,0
