"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_contagious","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2019/12/08","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/09","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/10","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/11","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/12","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/13","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/14","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/15","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/16","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/17","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/18","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/19","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/20","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/21","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","JP",126860299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","JP",126860299,1,0,1,0,0,0,0,0,7.88268676554199e-09,0,0,0,0,0
"2020/01/16","JP",126860299,0,0,1,0,0,0,0,0,7.88268676554199e-09,0,0,0,0,0
"2020/01/17","JP",126860299,0,0,1,0,0,0,0,0,7.88268676554199e-09,0,0,0,0,0
"2020/01/18","JP",126860299,0,0,1,0,0,0,0,0,7.88268676554199e-09,0,0,0,0,0
"2020/01/19","JP",126860299,0,0,1,0,0,0,0,0,7.88268676554199e-09,0,0,0,0,0
"2020/01/20","JP",126860299,0,0,1,0,0,0,0,0,7.88268676554199e-09,0,0,0,0,0
"2020/01/21","JP",126860299,0,0,1,0,72.463768115942,72.463768115942,72.463768115942,72.463768115942,7.88268676554199e-09,0,5.7120918590884e-07,5.7120918590884e-07,5.7120918590884e-07,5.7120918590884e-07
"2020/01/22","JP",126860299,0,0,1,0,72.463768115942,0,72.463768115942,72.463768115942,7.88268676554199e-09,0,5.7120918590884e-07,0,5.7120918590884e-07,5.7120918590884e-07
"2020/01/23","JP",126860299,0,0,1,0,72.463768115942,0,72.463768115942,72.463768115942,7.88268676554199e-09,0,5.7120918590884e-07,0,5.7120918590884e-07,5.7120918590884e-07
"2020/01/24","JP",126860299,1,0,2,0,72.463768115942,0,72.463768115942,72.463768115942,1.5765373531084e-08,0,5.7120918590884e-07,0,5.7120918590884e-07,5.7120918590884e-07
"2020/01/25","JP",126860299,0,0,2,0,72.463768115942,0,72.463768115942,72.463768115942,1.5765373531084e-08,0,5.7120918590884e-07,0,5.7120918590884e-07,5.7120918590884e-07
"2020/01/26","JP",126860299,1,0,3,0,72.463768115942,0,72.463768115942,72.463768115942,2.3648060296626e-08,0,5.7120918590884e-07,0,5.7120918590884e-07,5.7120918590884e-07
