"date","population","total_responses","pct_cli","pct_cli_smooth","pct_cli_smooth_low","pct_cli_smooth_high","number_cli","batched_pct_cli","batched_pct_cli_smooth","batched_pct_cli_smooth_low","batched_pct_cli_smooth_high","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_cases_active","p_cases_active_high","p_cases_active_low"
2020-07-05,127575529,11421,2.5392,2.31315068827649,2.23401031796209,2.39229105859089,290.002032,NA,2.29191637993303,2.18786157612487,2.3959711837412,2923924.44593721,139528675.297828,2951014.22713587,139459628.836773,1500,0.0229191637993303,0.023959711837412,0.0218786157612487
2020-07-06,127575529,12425,2.2133,2.32336658154789,2.24445678620718,2.4022763768886,275.002525,NA,2.30448087164886,2.2002994587357,2.40866228456203,2939953.66270985,142468628.960538,2964047.20701894,142423676.043791,1500,0.0230448087164886,0.0240866228456203,0.022002994587357
2020-07-07,127575529,12237,2.0266,2.33275331751932,2.25468692743153,2.41081970760711,247.995042,NA,2.31586785593324,2.21174145873269,2.41999425313379,2954480.66814779,145423109.628686,2976022.38509032,145399698.428882,1500,0.0231586785593324,0.0241999425313379,0.0221174145873269
2020-07-08,127575529,11884,2.5581,2.3413026667157,2.26433247786285,2.41827285556854,304.004604,NA,2.32610340451945,2.22211452975917,2.43009227927973,2967538.7234027,148390648.352089,2986929.26255366,148386627.691435,1500,0.0232610340451945,0.0243009227927973,0.0222211452975917
2020-07-09,127575529,11917,2.2237,2.34900731179318,2.27300316445528,2.42501145913108,264.998329,NA,2.33521613103567,2.23134906122328,2.43908320084806,2979164.33246209,151369812.684551,2996758.50426883,151383386.195704,1500,0.0233521613103567,0.0243908320084806,0.0223134906122328
2020-07-10,127575529,11956,2.1495,2.35586087867118,2.28037503140335,2.431346725939,256.99422,2.31813590628293,2.34323700863654,2.23939846942652,2.44707554784655,2989397.00949184,154359209.694043,3005501.9784688,154388888.174173,1500,0.0234323700863654,0.0244707554784655,0.0223939846942652
2020-07-11,127575529,11548,2.5199,2.36185794447565,2.28626913715804,2.43744675179326,290.998052,NA,2.35019919206659,2.24625342338632,2.45414496074686,2998279.05183268,157357488.745875,3013152.76689334,157402040.941066,1500,0.0235019919206659,0.0245414496074686,0.0224625342338632
2020-07-12,127575529,12099,2.2564,2.3669940436818,2.29069954767509,2.44328853968851,273.001836,NA,2.35613783990384,2.25194936737747,2.46032631243021,3005855.3132265,160363344.059102,3019705.17262555,160421746.113692,1500,0.0235613783990384,0.0246032631243021,0.0225194936737747
2020-07-13,127575529,12570,2.4344,2.37126567245023,2.29387108952721,2.44866025537325,306.00408,NA,2.36108993808462,2.25656631223589,2.46561356393335,3012172.97867723,163375517.037779,3025154.72562379,163446900.839316,1500,0.0236108993808462,0.0246561356393335,0.0225656631223589
2020-07-14,127575529,12591,2.3827,2.37467029115568,2.29612789730566,2.45321268500571,300.005757,NA,2.36509412573969,2.26022073086966,2.46996752060971,3017281.34226033,166392798.380039,3029498.1859477,166476399.025263,1500,0.0236509412573969,0.0246996752060971,0.0226022073086966
