"date","population","total_responses","pct_cli","pct_cli_smooth","pct_cli_smooth_low","pct_cli_smooth_high","number_cli","batched_pct_cli","batched_pct_cli_smooth","batched_pct_cli_smooth_low","batched_pct_cli_smooth_high","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_cases_active","p_cases_active_high","p_cases_active_low"
2020-08-01,329064917,60008,0.6497,0.613215171238381,0.581647436756175,0.644782905720587,389.871976,0.61698574887188,0.61165218738453,0.576717432867656,0.646586941901405,2012732.76274559,125591613.735697,2017875.99426699,125461775.43538,1500,0.0061165218738453,0.00646586941901405,0.00576717432867656
2020-08-02,329064917,64568,0.6072,0.610709167088615,0.578437707766353,0.642980626410877,392.056896,NA,0.609399693718726,0.5738491166191,0.644950270818352,2005320.59633378,127596934.332031,2009629.61379154,127471405.049171,1500,0.00609399693718726,0.00644950270818352,0.005738491166191
2020-08-03,329064917,63822,0.5607,0.608173215518395,0.575173174881965,0.641173256154826,357.849954,NA,0.60717825425981,0.570955944134058,0.643400564385562,1998010.61842209,129594944.950453,2001284.68686184,129472689.736033,1500,0.0060717825425981,0.00643400564385562,0.00570955944134058
2020-08-04,329064917,60924,0.6197,0.605593736578814,0.572188772997913,0.638998700159715,377.546028,NA,0.604990429344184,0.568318247136236,0.641662611552132,1990811.25417938,131585756.204632,1992796.52663027,131465486.262663,1500,0.00604990429344184,0.00641662611552132,0.00568318247136236
2020-08-05,329064917,58145,0.5945,0.602961462613688,0.56973948648799,0.636183438739386,345.672025,0.611425817206947,0.602840274729802,0.566149764379622,0.639530785079981,1983735.84968219,133569492.054315,1984134.63649172,133449620.899155,1500,0.00602840274729801,0.00639530785079981,0.00566149764379622
2020-08-06,329064917,57184,0.6212,0.600310497659746,0.567757455280563,0.632863540038929,355.227008,NA,0.600748072315841,0.564377820465206,0.637118324166476,1976851.14554522,135546343.19986,1975411.24086633,135425032.140021,1500,0.00600748072315841,0.00637118324166476,0.00564377820465206
2020-08-07,329064917,59489,0.6101,0.597700377959316,0.565962021708714,0.629438734209919,362.942389,NA,0.59874364794986,0.56275225444288,0.63473504145684,1970255.28816898,137516598.488029,1966822.25264051,137391854.392662,1500,0.0059874364794986,0.0063473504145684,0.0056275225444288
2020-08-08,329064917,55544,0.6051,0.595189972147829,0.564071197384877,0.626308746910781,336.096744,NA,0.596856587845047,0.561039829954025,0.632673345736068,1964045.63540134,139480644.12343,1958561.38784058,139350415.780502,1500,0.00596856587845047,0.00632673345736068,0.00561039829954025
2020-08-09,329064917,59362,0.5675,0.592837183667141,0.561904152437228,0.623770214897054,336.87935,0.586569518775318,0.595116151894842,0.55910526424081,0.631127039548875,1958318.47128636,141438962.594716,1950819.18637942,141301234.966882,1500,0.00595116151894842,0.00631127039548875,0.0055910526424081
2020-08-10,329064917,58031,0.5788,0.590699077283061,0.559460931663302,0.621937222902819,335.883428,NA,0.593551339634609,0.556961568741349,0.63014111052787,1953169.22312102,143392131.817837,1943783.42838127,143245018.395263,1500,0.00593551339634609,0.0063014111052787,0.00556961568741349
2020-08-11,329064917,54649,0.5967,0.588832061259991,0.556940039812826,0.620724082707156,326.090583,NA,0.592190970531689,0.554771456607375,0.629610484456002,1948692.7256616,145340824.543499,1937639.73365458,145182658.128918,1500,0.00592190970531689,0.00629610484456002,0.00554771456607375
2020-08-12,329064917,53080,0.615,0.587292124202961,0.554682161971502,0.61990208643442,326.442,NA,0.591063778522668,0.552801296644611,0.629326260400724,1944983.53221268,147285808.075712,1932572.34105601,147115230.469974,1500,0.00591063778522668,0.00629326260400724,0.00552801296644611
2020-08-13,329064917,51142,0.5924,0.586135126151413,0.553076242180532,0.619194010122294,302.965208,NA,0.590198520839004,0.551350846507114,0.629046195170894,1942136.2727341,149227944.348446,1928765.06637799,149043995.536352,1500,0.00590198520839004,0.00629046195170894,0.00551350846507114
2020-08-14,329064917,49770,0.5665,0.585412250348787,0.55244399131994,0.618380509377634,281.94705,0.586243411199457,0.589620605871517,0.550660759890631,0.628580451852403,1940234.55732601,151168178.905772,1926386.33571807,150970381.87207,1500,0.00589620605871517,0.00628580451852403,0.00550660759890631
2020-08-15,329064917,50295,0.5968,0.585109425890351,0.552712166816017,0.617506684964684,300.16056,NA,0.589308679442783,0.550642889818631,0.627974469066936,1939208.11688219,153107387.022654,1925389.84666526,152895771.718735,1500,0.00589308679442783,0.00627974469066936,0.00550642889818631
2020-08-16,329064917,55047,0.561,0.585166309425954,0.553509330742745,0.616823288109164,308.81367,NA,0.589208092593601,0.550971177810153,0.627445007377049,1938877.12085042,155046264.143504,1925577.03042448,154821348.749159,1500,0.00589208092593601,0.00627445007377049,0.00550971177810153
2020-08-17,329064917,51658,0.5642,0.585522248148464,0.55444587269257,0.616598623604359,291.454436,NA,0.589263770122183,0.55131951192857,0.627208028315796,1939060.33606363,156985324.479568,1926748.29988628,156748097.049046,1500,0.00589263770122183,0.00627208028315796,0.0055131951192857
2020-08-18,329064917,50429,0.5364,0.586116968405338,0.555214343090423,0.617019593720253,270.501156,NA,0.589420774677181,0.551439888478482,0.627401660875879,1939576.98297222,158924901.46254,1928705.31560594,158676802.364652,1500,0.00589420774677181,0.00627401660875879,0.00551439888478482
2020-08-19,329064917,49267,0.6227,0.586890297620609,0.555673790359413,0.618106804881805,306.785609,0.584151719194157,0.58962418662335,0.551218277304766,0.628030095941933,1940246.34032405,160865147.802864,1931250.07074631,160608052.435398,1500,0.0058962418662335,0.00628030095941933,0.00551218277304766
2020-08-20,329064917,46712,0.6037,0.587781948800168,0.555881567803189,0.619682329797147,282.000344,NA,0.589819035171597,0.550690535267314,0.628947535075879,1940887.51853762,162806035.321402,1934184.18196026,162542236.617358,1500,0.00589819035171597,0.00628947535075879,0.00550690535267314
2020-08-21,329064917,43966,0.5984,0.588731367210282,0.556050742903645,0.621411991516919,263.092544,NA,0.589950280740758,0.550009749324667,0.629890812156849,1941319.40166084,164747354.723063,1937308.38486348,164479545.002222,1500,0.00589950280740757,0.00629890812156849,0.00550009749324666
2020-08-22,329064917,42768,0.5645,0.58967763935325,0.556460125336651,0.62289515336985,241.42536,NA,0.589962848631396,0.549379676076807,0.630546021185985,1941360.75817974,166688715.481243,1940422.23450533,166419967.236727,1500,0.00589962848631396,0.00630546021185985,0.00549379676076807
2020-08-23,329064917,44137,0.5486,0.590559661141764,0.557343119814916,0.623776202468611,242.135582,NA,0.589803031884788,0.548966019562032,0.630640044207543,1940834.85733516,168629550.338578,1943324.65877163,168363291.895499,1500,0.00589803031884788,0.00630640044207543,0.00548966019562032
2020-08-24,329064917,42506,0.6225,0.591319391407293,0.55861782355602,0.624020959258565,264.59985,0.601676810201939,0.589440165416918,0.548696612953432,0.630183717880404,1939640.79109384,170569191.129672,1945824.66453931,170309116.560038,1500,0.00589440165416918,0.00630183717880404,0.00548696612953432
2020-08-25,329064917,42395,0.5909,0.591901444577301,0.559922155529486,0.623880733625115,250.512055,NA,0.588863194551114,0.548305117339681,0.629421271762546,1937742.18239317,172506933.312065,1947739.9973201,172256856.557358,1500,0.00588863194551114,0.00629421271762546,0.00548305117339681
2020-08-26,329064917,41685,0.666,0.592250442989773,0.560863576219854,0.623637309759693,277.6221,NA,0.588061944957103,0.547530331031329,0.628593558882878,1935105.55108168,174442038.863146,1948888.42865643,174205744.986014,1500,0.00588061944957103,0.00628593558882878,0.00547530331031329
2020-08-27,329064917,40500,0.622,0.592311116958083,0.561127177644248,0.623495056271917,251.91,NA,0.587026549340095,0.546197372495083,0.627855726185106,1931698.42735395,176373737.2905,1949088.08539989,176154833.071414,1500,0.00587026549340095,0.00627855726185106,0.00546197372495083
2020-08-28,329064917,37553,0.5749,0.592028547070863,0.560566946773249,0.623490147368477,215.892197,NA,0.585747487688713,0.544268057402389,0.627226917975038,1927489.48419245,178301226.774693,1948158.24703504,178102991.318449,1500,0.00585747487688713,0.00627226917975038,0.00544268057402389
2020-08-29,329064917,38995,0.595,0.591348456668607,0.559242093454227,0.623454819882986,232.02025,NA,0.584215628542114,0.541847578942667,0.62658367814156,1922448.67316314,180223675.447856,1945920.30811733,180048911.626567,1500,0.00584215628542114,0.0062658367814156,0.00541847578942667
2020-08-30,329064917,41717,0.5114,0.590217552860212,0.557373893434193,0.623061212286232,213.340738,0.577656798506262,0.582422271071799,0.539146642438978,0.625697899704619,1916547.36289193,182140222.810748,1942198.90043889,181991110.527006,1500,0.00582422271071799,0.00625697899704619,0.00539146642438978
2020-08-31,329064917,40848,0.5717,0.588583913631633,0.555251253759905,0.62191657350336,233.528016,NA,0.580359187755684,0.536417061508044,0.624301314003324,1909758.47949012,184049981.290238,1936823.16686728,183927933.693873,1500,0.00580359187755684,0.00624301314003324,0.00536417061508044
2020-09-01,329064917,41709,0.5954,0.586400598302852,0.55312182716123,0.619679369444473,248.335386,NA,0.578020229193433,0.533873536377204,0.622166922009663,1902061.78743858,185952043.077677,1929638.64209278,185857572.335966,1500,0.00578020229193433,0.00622166922009663,0.00533873536377204
2020-09-02,329064917,48218,0.6128,0.583695687287544,0.550997723091194,0.616393651483895,295.479904,NA,0.575435536551962,0.531519455402326,0.619351617701599,1893556.47074322,187845599.54842,1920737.72890534,187778310.064871,1500,0.00575435536551962,0.00619351617701598,0.00531519455402326
2020-09-03,329064917,41084,0.5606,0.580570708916613,0.54866548998593,0.612475927847296,230.316904,NA,0.572670695509159,0.529166869332772,0.616174521685546,1884458.34886054,189730057.89728,1910454.52142276,189688764.586294,1500,0.00572670695509159,0.00616174521685546,0.00529166869332772
2020-09-04,329064917,35359,0.5643,0.577129352709337,0.54588897914854,0.608369726270134,199.530837,NA,0.569791845149334,0.526626069817588,0.612957620481079,1874985.06231342,191605042.959594,1899130.22547562,191587894.811769,1500,0.00569791845149334,0.00612957620481079,0.00526626069817588
2020-09-05,329064917,32855,0.6759,0.573473639429825,0.542516150873033,0.604431127986617,222.066945,NA,0.566863942922528,0.523779176574552,0.609948709270504,1865350.36328094,193470393.322875,1887100.55560663,193474995.367376,1500,0.00566863942922528,0.00609948709270504,0.00523779176574552
2020-09-06,329064917,35555,0.5376,0.569703463717526,0.53856179704856,0.600845130386492,191.14368,0.577960394605307,0.563950672587528,0.52062649624871,0.607274848926345,1855763.81267109,195326157.135546,1874694.2300282,195349689.597404,1500,0.00563950672587528,0.00607274848926345,0.00520626496248711
2020-09-07,329064917,38706,0.591,0.565916312459513,0.534233240157695,0.59759938476133,228.75246,NA,0.561114424731887,0.517298215370289,0.604930634093484,1846430.71601901,197172587.851565,1862232.04388436,197211921.641289,1500,0.00561114424731887,0.00604930634093484,0.00517298215370289
2020-09-08,329064917,35225,0.6227,0.562207152763404,0.529882667350221,0.594531638176587,219.346075,NA,0.558416347394792,0.514027504713542,0.602805190076041,1837552.2900691,199010140.141634,1850026.50060896,199061948.141898,1500,0.00558416347394792,0.00602805190076041,0.00514027504713542
2020-09-09,329064917,33637,0.498666666666667,0.55866848244785,0.525917302804676,0.591419662091023,167.736506666667,NA,0.555916464366047,0.511096345099832,0.600736583632262,1829326.05205547,200839466.193689,1838381.97807218,200900330.11997,1500,0.00555916464366047,0.00600736583632262,0.00511096345099832
2020-09-10,329064917,33335,0.5519,0.555389928999139,0.522700934217774,0.588078923780505,183.975865,NA,0.553673623021878,0.508764797521198,0.598582448522558,1821945.64804784,202661411.841737,1827593.40888738,202727923.528857,1500,0.00553673623021878,0.00598582448522559,0.00508764797521198
2020-09-11,329064917,31154,0.5559,0.552440119553033,0.520306537345546,0.58457370176052,173.185086,NA,0.551738538725686,0.507080024570321,0.59639705288105,1815577.96451469,204476989.806252,1817886.62088189,204545810.149739,1500,0.00551738538725686,0.0059639705288105,0.00507080024570321
2020-09-12,329064917,32085,0.5481,0.54986417935,0.518493023152332,0.581235335547667,175.857885,NA,0.550152869746161,0.5058607898182,0.594444949674122,1810360.08420332,206287349.890455,1809410.10539081,206355220.25513,1500,0.00550152869746161,0.00594444949674122,0.005058607898182
2020-09-13,329064917,33010,0.4287,0.547705699207729,0.516987153685782,0.578424244729676,141.51387,0.532920708334277,0.548957863954812,0.504915747536729,0.592999980372896,1806427.73938788,208093777.629843,1802307.30450218,208157527.559632,1500,0.00548957863954812,0.00592999980372896,0.00504915747536729
2020-09-14,329064917,31262,0.5519,0.546008382323291,0.515585310901792,0.57643145374479,172.534978,NA,0.548195156648955,0.504117246889971,0.59227306640794,1803917.93722491,209897695.567068,1796722.03010518,209954249.589737,1500,0.00548195156648955,0.0059227306640794,0.00504117246889971
2020-09-15,329064917,29873,0.517,0.544816414915506,0.514230763188326,0.575402066642686,154.44341,NA,0.54790709242036,0.503446723734043,0.592367461106676,1802970.01891017,211700665.585978,1792799.68354409,211747049.273281,1500,0.0054790709242036,0.00592367461106677,0.00503446723734043
2020-09-16,329064917,29516,0.5833,0.544174876680379,0.513047613197239,0.575302140163519,172.166828,NA,0.548137083125729,0.503010108447362,0.593264057804096,1803726.8376339,213504392.423612,1790688.60628314,213537737.879564,1500,0.00548137083125729,0.00593264057804096,0.00503010108447362
