"date","population","total_responses","pct_cli","pct_cli_smooth","pct_cli_smooth_low","pct_cli_smooth_high","number_cli","batched_pct_cli","batched_pct_cli_smooth","batched_pct_cli_smooth_low","batched_pct_cli_smooth_high","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_cases_active","p_cases_active_high","p_cases_active_low"
2020-07-31,7496981,657,0.1522,0.314989563244862,0.231901753075511,0.398077373414213,0.999954,NA,0.277895347888389,0.0555630749376495,0.500227620839128,20833.7614310764,2219618.91473177,23614.7077084503,2075480.74512863,1500,0.00277895347888389,0.00500227620839128,0.000555630749376495
2020-08-01,7496981,727,0.2751,0.314662657141276,0.231661945240575,0.397663369041978,1.999977,NA,0.277533943189658,0.055178882744752,0.499889003634564,20806.6669894795,2240425.58172125,23590.1996199766,2099070.94474861,1500,0.00277533943189658,0.00499889003634564,0.00055178882744752
2020-08-02,7496981,693,0.2886,0.31430790401361,0.231409375528303,0.397206432498917,1.999998,NA,0.277196908700122,0.0548304209954651,0.499563396404778,20781.3995778355,2261206.98129908,23563.6038453986,2122634.54859401,1500,0.00277196908700122,0.00499563396404778,0.000548304209954651
2020-08-03,7496981,581,0.1721,0.31392664275242,0.231140517855585,0.396712767649255,0.999901,NA,0.27688463023073,0.0545165376269377,0.499252722834522,20757.9881203181,2281964.9694194,23535.0207610868,2146169.5693551,1500,0.0027688463023073,0.00499252722834522,0.000545165376269377
2020-08-04,7496981,610,0.1639,0.313520239436446,0.23084975756084,0.396190721312052,0.99979,0.2395839660892,0.276597514858957,0.0542354810544581,0.498959548663455,20736.4631354482,2302701.43255485,23504.5527817049,2169674.1221368,1500,0.00276597514858957,0.00498959548663455,0.000542354810544581
2020-08-05,7496981,628,0,0.313090059815095,0.230532840309567,0.395647279320624,0,NA,0.27633597439965,0.0539859926522187,0.498685956147082,20716.8554969067,2323418.28805175,23472.3022972263,2193146.42443403,1500,0.0027633597439965,0.00498685956147082,0.000539859926522187
2020-08-06,7496981,521,0.3839,0.312637468280695,0.23018801762787,0.39508691893352,2.000119,NA,0.276100425818751,0.0537676423359748,0.498433209301528,20699.1964645509,2344117.48451631,23438.3715958847,2216584.79602991,1500,0.00276100425818751,0.00498433209301528,0.000537676423359748
2020-08-07,7496981,530,0.1887,0.312163826897824,0.229816603472964,0.394511050322684,1.00011,NA,0.275891291656291,0.0535809905219565,0.498201592790625,20683.5177161267,2364801.00223243,23402.8627914028,2239987.65882132,1500,0.00275891291656291,0.00498201592790625,0.000535809905219565
2020-08-08,7496981,479,0.6263,0.311670494489974,0.229422942976096,0.393918046003851,2.999977,NA,0.275709000459039,0.0534275794252912,0.497990421492787,20669.8513797041,2385470.85361214,23365.8777545194,2263353.53657583,1500,0.00275709000459039,0.00497990421492787,0.000534275794252913
2020-08-09,7496981,548,0.5474,0.311158825783685,0.229013800581726,0.393303850985644,2.999752,NA,0.275553987223199,0.0533097557566413,0.497798218689757,20658.2300668657,2406129.083679,23327.518048826,2286681.05462466,1500,0.00275553987223199,0.00497798218689758,0.000533097557566413
2020-08-10,7496981,495,0.404,0.310630170610195,0.228597180427623,0.392663160792768,1.9998,NA,0.275426693847549,0.0532303259232185,0.49762306177188,20648.6869066789,2426777.77058568,23287.8848709139,2309968.93949557,1500,0.00275426693847549,0.0049762306177188,0.000532303259232185
2020-08-11,7496981,490,0.6122,0.310086218194897,0.22817903590851,0.391993400481285,2.99978,NA,0.275327586728945,0.0531914260429788,0.49746374741491,20641.2568648275,2447419.02745051,23247.10486169,2333216.04435726,1500,0.00275327586728945,0.0049746374741491,0.000531914260429788
2020-08-12,7496981,465,0,0.309530026603137,0.227757372333164,0.39130268087311,0,NA,0.275257208597057,0.0531922981224082,0.497322119071705,20635.9806296517,2468055.00808016,23205.4072837321,2356421.451641,1500,0.00275257208597057,0.00497322119071705,0.000531922981224082
2020-08-13,7496981,412,0.9709,0.308964978011717,0.227328232830029,0.390601723193405,4.000108,NA,0.27521612759486,0.0532315253176622,0.497200729872057,20632.9007947224,2488687.90887488,23163.0456981926,2379584.49733919,1500,0.0027521612759486,0.00497200729872057,0.000532315253176622
2020-08-14,7496981,411,0,0.308394431342778,0.226888972787949,0.389899889897607,0,0.397866900341038,0.275204920743596,0.0533081626423103,0.497101678844881,20632.0606192124,2509319.9694941,23120.2719228261,2402704.76926202,1500,0.00275204920743596,0.00497101678844881,0.000533081626423103
2020-08-15,7496981,385,0.7792,0.307821721488332,0.226439385934068,0.389204057042595,2.99992,NA,0.275224174570176,0.0534220790151252,0.497026270125226,20633.5040749329,2529953.47356903,23077.3359738531,2425782.10523587,1500,0.00275224174570176,0.00497026270125226,0.000534220790151252
2020-08-16,7496981,464,0.2155,0.307250158897285,0.225982249935114,0.388518067859455,0.99992,NA,0.275274485752161,0.0535741307424957,0.496974840761827,20637.2758946872,2550590.74946372,23034.4860349992,2448816.59127087,1500,0.00275274485752161,0.00496974840761827,0.000535741307424957
2020-08-17,7496981,427,0.2342,0.306683029520432,0.225523297178511,0.387842761862353,1.000034,NA,0.275356461781063,0.0537661670230059,0.49694675653912,20643.4216219986,2571234.17108571,22991.9684533712,2471808.55972424,1500,0.00275356461781063,0.0049694675653912,0.000537661670230059
2020-08-18,7496981,424,0.4717,0.306123595108847,0.22507062091793,0.387176569299765,2.000008,NA,0.275470721644744,0.054000866988944,0.496940576300543,20651.9876622693,2591886.15874798,22950.0277618272,2494758.58748607,1500,0.00275470721644744,0.00496940576300543,0.00054000866988944
2020-08-19,7496981,393,0.2545,0.305575093861114,0.224633530724233,0.386516656997995,1.000185,NA,0.275617896529748,0.0542814066450947,0.496954386414401,20663.0213354348,2612549.18008342,22908.9067274999,2517667.49421357,1500,0.00275617896529748,0.00496954386414401,0.000542814066450947
2020-08-20,7496981,364,0.2747,0.305040744108972,0.22421917794901,0.385862310268935,0.999908,NA,0.275798645364672,0.0546103423115129,0.496986948417832,20676.5720412469,2633225.75212466,22868.8466281083,2540536.34084167,1500,0.00275798645364672,0.00496986948417832,0.000546103423115129
2020-08-21,7496981,350,0,0.304523754291639,0.223825884242772,0.385221624340506,0,NA,0.276013703410532,0.0549872487258733,0.49704015809519,20692.6949020839,2653918.44702675,22830.0879997309,2563366.42884141,1500,0.00276013703410532,0.0049704015809519,0.000549872487258733
2020-08-22,7496981,367,0,0.304027316188634,0.223449661200707,0.384604971176561,0,NA,0.276263837192595,0.0554109634216982,0.497116710963492,20711.4473841998,2674629.89441095,22792.8701294718,2586159.29897088,1500,0.00276263837192595,0.00497116710963492,0.000554109634216982
2020-08-23,7496981,390,0.5128,0.303554603922754,0.22308778470583,0.384021423139679,1.99992,NA,0.276549828922733,0.0558807851700434,0.497218872675422,20732.8881298698,2695362.78254082,22757.4309807141,2608916.72995159,1500,0.00276549828922733,0.00497218872675422,0.000558807851700434
2020-08-24,7496981,355,0.2817,0.303108776308638,0.222739908620302,0.383477643996974,1.000035,NA,0.276872477442159,0.0563968308288966,0.497348124055422,20757.077028068,2716119.85956889,22724.0073691911,2631640.73732078,1500,0.00276872477442159,0.00497348124055422,0.000563968308288966
2020-08-25,7496981,369,0,0.302692979532957,0.222408614684767,0.382977344381148,0,NA,0.277232599195568,0.056960226145741,0.497504972245394,20784.0752874979,2736903.93485638,22692.8351639197,2654333.5724847,1500,0.00277232599195568,0.00497504972245394,0.00056960226145741
