"date","population","total_responses","pct_cli","pct_cli_smooth","pct_cli_smooth_low","pct_cli_smooth_high","number_cli","batched_pct_cli","batched_pct_cli_smooth","batched_pct_cli_smooth_low","batched_pct_cli_smooth_high","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_cases_active","p_cases_active_high","p_cases_active_low"
2020-05-08,32510462,2796,3.3262,3.56073385108982,3.37803480704749,3.74343289513214,93.000552,NA,3.4021541199007,3.09516589736431,3.7091423424371,1106056.02233175,16423373.0915662,1157611.02557969,17300958.0895872,1500,0.034021541199007,0.037091423424371,0.0309516589736431
2020-05-09,32510462,2715,3.4622,3.59005217544275,3.40826974785388,3.77183460303163,93.99873,NA,3.43435338868148,3.12194369789747,3.74676307946549,1116524.15337301,17539897.2449392,1167142.54827749,18468100.6378647,1500,0.0343435338868148,0.0374676307946549,0.0312194369789747
2020-05-10,32510462,2472,3.7217,3.61885957115005,3.43748878741834,3.80023035488175,92.000424,3.51506379869428,3.46633606065468,3.14838768340432,3.78428443790503,1126921.86779144,18666819.1127306,1176507.9657121,19644608.6035768,1500,0.0346633606065468,0.0378428443790503,0.0314838768340432
2020-05-11,32510462,2462,3.6149,3.64712183885361,3.46589169490793,3.82835198279928,88.998838,NA,3.49806950536067,3.17465031827794,3.82148869244339,1137238.55727387,19804057.6700045,1185696.1595142,20830304.763091,1500,0.0349806950536067,0.0382148869244339,0.0317465031827794
2020-05-12,32510462,2473,3.6797,3.67480505031648,3.49367150859596,3.85593859203701,90.998981,NA,3.52952079054045,3.20086714068819,3.85817444039271,1147463.51539075,20951521.1853953,1194696.09945722,22025000.8625482,1500,0.0352952079054045,0.0385817444039271,0.0320086714068819
2020-05-13,32510462,2282,3.3742,3.70188740837394,3.52089215197245,3.88288266477543,76.999244,NA,3.56066545305282,3.22707409705912,3.89425680904651,1157588.78906186,22109109.9744571,1203500.69918219,23228501.5617304,1500,0.0356066545305282,0.0389425680904651,0.0322707409705912
2020-05-14,32510462,2615,3.9771,3.72835875304294,3.54748494267783,3.90923256340805,104.001165,NA,3.59148719449622,3.25321580713169,3.92975858186074,1167609.07960156,23276719.0540587,1212106.6556317,24440608.2173621,1500,0.0359148719449622,0.0392975858186074,0.0325321580713169
2020-05-15,32510462,2772,3.7879,3.754209817241,3.57335911850418,3.93506051597781,105.000588,NA,3.62196997337378,3.27922755522748,3.96471239152007,1177519.17184509,24454238.2259038,1220510.9560344,25661119.1733965,1500,0.0362196997337378,0.0396471239152007,0.0327922755522748
2020-05-16,32510462,3179,3.7748,3.77943181073312,3.59844136330456,3.96042225816168,120.000892,NA,3.65209770641176,3.30505717564092,3.99913823718259,1187313.83704587,25641552.0629496,1228710.7426443,26889829.9160408,1500,0.0365209770641176,0.0399913823718259,0.0330505717564092
2020-05-17,32510462,3200,3.4375,3.80401642435232,3.62270230553682,3.98533054316781,110,NA,3.68185428073325,3.33067803541181,4.03303052605468,1196987.83683316,26838539.8997828,1236703.31411282,28126533.2301536,1500,0.0368185428073325,0.0403303052605468,0.0333067803541181
2020-05-18,32510462,3141,4.9029,3.82795583358094,3.64617083698725,4.00974083017462,154.000089,3.97255548434804,3.71122356629052,3.35609525802696,4.06635187455409,1206535.92725393,28045075.8270367,1244486.12665311,29371019.3568067,1500,0.0371122356629052,0.0406635187455409,0.0335609525802696
2020-05-19,32510462,3179,4.5926,3.85124270149684,3.66893465855253,4.03355074444116,145.998754,NA,3.74018942854582,3.38134498584633,4.09903387124531,1215952.86289541,29261028.6899321,1252056.79499791,30623076.1518046,1500,0.0374018942854582,0.0409903387124531,0.0338134498584633
2020-05-20,32510462,2874,3.6186,3.87387018108945,3.69112638829882,4.05661397388008,103.998564,NA,3.76873574138973,3.4064864897429,4.13098499303657,1225233.40108493,30486262.0910171,1259413.09315242,31882489.244957,1500,0.0376873574138974,0.0413098499303657,0.034064864897429
