"date","population","total_responses","pct_cli","pct_cli_smooth","pct_cli_smooth_low","pct_cli_smooth_high","number_cli","batched_pct_cli","batched_pct_cli_smooth","batched_pct_cli_smooth_low","batched_pct_cli_smooth_high","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_cases_active","p_cases_active_high","p_cases_active_low"
2020-07-22,43993643,2514,1.0342,0.968586633661191,0.863731546335931,1.07344172098645,25.999788,NA,1.00071662968223,0.821087229061363,1.1803460303031,440251.701504033,32895029.368376,426116.545758622,30504474.2878609,1500,0.0100071662968223,0.011803460303031,0.00821087229061363
2020-07-23,43993643,2345,0.9382,0.984670625367354,0.879239611350739,1.09010163938397,22.00079,NA,1.01563795260441,0.834881059988156,1.19639484522066,446816.135041292,33341845.5034173,433192.479649981,30937666.7675109,1500,0.0101563795260441,0.0119639484522066,0.00834881059988156
2020-07-24,43993643,2234,1.2086,1.00122796962341,0.895257252783002,1.10719868646382,27.000124,NA,1.03107926573752,0.849190167460355,1.21296836401469,453609.331215588,33795454.8346329,440476.658572271,31378143.4260832,1500,0.0103107926573752,0.0121296836401469,0.00849190167460355
2020-07-25,43993643,2263,0.8838,1.01826329272664,0.911821242955949,1.12470534249734,20.000394,NA,1.04705285769432,0.864039789064839,1.23006592632379,460636.696235335,34256091.5308682,447971.117802204,31826114.5438854,1500,0.0104705285769432,0.0123006592632379,0.00864039789064839
2020-07-26,43993643,2414,0.8699,1.03578629399912,0.928935297423626,1.14263729057462,20.999386,1.09171953497359,1.06357153843578,0.879439603038793,1.24770347383278,467903.865669047,34723995.3965373,455680.124424905,32281794.6683103,1500,0.0106357153843578,0.0124770347383278,0.00879439603038793
2020-07-27,43993643,2456,0.9772,1.05380926916421,0.94658254115046,1.16103599717797,24.000032,NA,1.08064860632713,0.895390639105259,1.26590657354899,475416.689952031,35199412.0864893,463609.087777013,32745403.7560873,1500,0.0108064860632713,0.0126590657354899,0.00895390639105259
2020-07-28,43993643,2465,1.1359,1.07234487841305,0.964742669285812,1.17994708754028,27.999935,NA,1.09829781970797,0.911893526868962,1.28470211254697,483181.221879106,35682593.3083684,471763.57753782,33217167.3336251,1500,0.0109829781970797,0.0128470211254697,0.00911893526868962
2020-07-29,43993643,2646,1.2094,1.09140614245294,0.983397664991761,1.19941461991411,32.000724,NA,1.11653340463829,0.928950635816642,1.30411617345993,491203.720012314,36173797.0283807,480149.321990817,33697316.6556159,1500,0.0111653340463829,0.0130411617345993,0.00928950635816642
2020-07-30,43993643,2380,1.4286,1.1110064500698,1.0025368908096,1.21947600933001,34.00068,NA,1.13537006299298,0.946567896650624,1.32417222933534,499490.652242007,36673287.6806227,488772.211350683,34186088.8669666,1500,0.0113537006299298,0.0132417222933534,0.00946567896650624
2020-07-31,43993643,2459,1.5453,1.13115956580526,1.02216132527913,1.24015780633139,37.998927,NA,1.15482298070655,0.964756258072825,1.34488970334027,508048.699413998,37181336.3800367,497638.301140716,34683727.1681073,1500,0.0115482298070655,0.0134488970334027,0.00964756258072825
2020-08-01,43993643,2119,1.2742,1.15187963774371,1.0422865678717,1.26147270761571,27.000298,NA,1.17490783615265,0.983532683642192,1.3662829886631,516884.75901602,37698221.1390528,506753.815618659,35190480.983726,1500,0.0117490783615265,0.013662829886631,0.00983532683642192
2020-08-02,43993643,2312,0.9516,1.17318120540436,1.06294420094071,1.28341820986802,22.000992,NA,1.19564080864231,1.00292057770018,1.38836103958443,526005.94891641,38224227.0879692,516125.151248692,35706606.1349747,1500,0.0119564080864231,0.0138836103958443,0.0100292057770018
2020-08-03,43993643,2266,0.7061,1.19507920773277,1.08418111035997,1.30597730510556,16.000226,NA,1.21703858702401,1.02294951513192,1.41112765891609,535419.611147585,38759646.6991168,525758.880217181,36232365.0151918,1500,0.0121703858702401,0.0141112765891609,0.0102294951513192
2020-08-04,43993643,2279,1.2286,1.21758899118584,1.10605638902924,1.32912159334245,27.999794,NA,1.23911837836766,1.04365413353869,1.43458262319663,545133.315726459,39304780.0148432,535661.753989602,36768026.7691814,1500,0.0123911837836766,0.0143458262319663,0.0104365413353869
2020-08-05,43993643,2344,1.1092,1.240726235088,1.12863480711827,1.35281766305774,25.999648,NA,1.2618978848232,1.06507176241261,1.45872400723379,555154.850473669,39859934.8653169,545840.670471957,37313867.4396534,1500,0.012618978848232,0.0145872400723379,0.0106507176241261
2020-08-06,43993643,2329,1.2452,1.26450292789677,1.15194798284448,1.37705787294907,29.000708,NA,1.28539376069976,1.08722654985666,1.48356097154286,565491.542226527,40425426.4075434,556300.903823453,37870168.3434769,1500,0.0128539376069976,0.0148356097154286,0.0108722654985666
