"date","population","total_responses","pct_cli","pct_cli_smooth","pct_cli_smooth_low","pct_cli_smooth_high","number_cli","batched_pct_cli","batched_pct_cli_smooth","batched_pct_cli_smooth_low","batched_pct_cli_smooth_high","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_cases_active","p_cases_active_high","p_cases_active_low"
2020-07-13,2933404,1014,0.2959,0.464849598126495,0.358369276332027,0.571329919920964,3.000426,NA,0.469677752020591,0.351651664173837,0.587703839867344,13777.5459648821,1102798.6183445,13635.9167054265,1092683.18060765,1500,0.00469677752020591,0.00587703839867344,0.00351651664173837
2020-07-14,2933404,962,0.3119,0.471867437585221,0.364825799230785,0.578909075939657,3.000478,NA,0.478053258788496,0.359355407623764,0.596751109953228,14023.2334154321,1116821.85175993,13841.7782888224,1106524.95889647,1500,0.00478053258788496,0.00596751109953228,0.00359355407623764
2020-07-15,2933404,967,0.2068,0.478916902138822,0.371276316625524,0.58655748765212,1.999756,0.351267298911134,0.48651167000209,0.367031357343684,0.605991982660496,14271.3527883081,1131093.20454824,14048.5675640163,1120573.52646049,1500,0.0048651167000209,0.00605991982660496,0.00367031357343684
2020-07-16,2933404,918,0.5447,0.48595100530873,0.377653341244292,0.594248669373169,5.000346,NA,0.494985318969502,0.374572845086759,0.615397792852245,14519.9191460641,1145613.1236943,14254.9062277665,1134828.43268825,1500,0.00494985318969502,0.00615397792852245,0.00374572845086759
2020-07-17,2933404,1067,0.656,0.492920099186361,0.383913079596253,0.60192711877647,6.99952,0.634433382137629,0.503401891273707,0.38191600903034,0.624887773517074,14766.8112146986,1160379.934909,14459.3379063367,1149287.77059459,1500,0.00503401891273707,0.00624887773517074,0.0038191600903034
2020-07-18,2933404,982,0.611,0.499771917330217,0.39003772914515,0.609506105515283,6.00002,NA,0.511684460813082,0.389044849083923,0.634324072542242,15009.7724408694,1175389.70734987,14660.3294138413,1163948.10000843,1500,0.00511684460813082,0.00634324072542242,0.00389044849083923
2020-07-19,2933404,973,0.4111,0.506451670546418,0.396031162584047,0.616872178508789,4.000003,NA,0.519751637392544,0.395983687159274,0.643519587625814,15246.4153213384,1190636.12267121,14856.2735618755,1178804.37357031,1500,0.00519751637392544,0.00643519587625814,0.00395983687159274
2020-07-20,2933404,945,0.2116,0.512902312324295,0.401906910388514,0.623897714260076,1.99962,0.352982809742323,0.527517999339268,0.402775060908684,0.652260937769852,15474.234093338,1206110.35676454,15045.4969458134,1193849.87051612,1500,0.00527517999339268,0.00652260937769852,0.00402775060908684
2020-07-21,2933404,915,0.4372,0.519074201109086,0.407645137883479,0.630503264334694,4.00038,NA,0.53490817967319,0.409401508516099,0.660414850830282,15691.0179388606,1221801.3747034,15226.543378302,1209076.41389442,1500,0.0053490817967319,0.00660414850830282,0.00409401508516099
2020-07-22,2933404,868,0.8065,0.524933067282095,0.413163593036609,0.636702541527581,7.00042,NA,0.541868678625302,0.415732011933897,0.668005345316707,15895.1974935418,1237696.57219695,15398.4075929757,1224474.8214874,1500,0.00541868678625302,0.00668005345316707,0.00415732011933897
2020-07-23,2933404,859,0.8149,0.530445871917802,0.418369598575244,0.642522145260359,6.999991,0.6828532245827,0.54834764553372,0.421614882732842,0.675080408334598,16085.251767992,1253781.82396494,15560.1204246717,1240034.94191207,1500,0.0054834764553372,0.00675080408334598,0.00421614882732842
2020-07-24,2933404,909,0.44,0.53557935512521,0.42318265385516,0.64797605639526,3.9996,NA,0.554292899416648,0.426919226396289,0.681666572437007,16259.6500832039,1270041.47404814,15710.7062264171,1255745.64813849,1500,0.00554292899416648,0.00681666572437007,0.00426919226396289
2020-07-25,2933404,890,1.1236,0.540300225969308,0.427548058908113,0.653052393030504,10.00004,NA,0.559652331358432,0.431560386290091,0.687744276426772,16416.8638741615,1286458.3379223,15849.1884405927,1271594.83657908,1500,0.00559652331358432,0.00687744276426772,0.00431560386290091
2020-07-26,2933404,883,1.1325,0.544575367530345,0.431444222821944,0.657706512238746,9.999975,1.06891172134169,0.564374342052029,0.435513463163357,0.6932352209407,16555.3795247279,1303013.71744703,15974.5956141498,1287569.43219323,1500,0.00564374342052029,0.006932352209407,0.00435513463163357
