"date","population","total_responses","pct_cli","pct_cli_smooth","pct_cli_smooth_low","pct_cli_smooth_high","number_cli","batched_pct_cli","batched_pct_cli_smooth","batched_pct_cli_smooth_low","batched_pct_cli_smooth_high","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_cases_active","p_cases_active_high","p_cases_active_low"
2020-05-11,5517919,1294,0.7728,0.680029952595113,0.431806614016548,0.928253291173677,10.000032,NA,0.82297513892642,0.60600447774472,1.03994580010812,45411.1015560973,1211263.60652717,37523.5019599367,1035815.48526221,1500,0.0082297513892642,0.0103994580010812,0.0060600447774472
2020-05-12,5517919,1165,0.6867,0.681773376352628,0.442445536755058,0.921101215950197,8.000055,0.871203090645094,0.799079602660754,0.583557750645946,1.01460145467556,44092.5652203422,1255356.17174752,37619.7026707032,1073435.18793292,1500,0.00799079602660754,0.0101460145467556,0.00583557750645946
2020-05-13,5517919,1130,0.9735,0.69396419768759,0.466203975223593,0.921724420151586,11.00055,NA,0.77662271318681,0.56255200422258,0.99069342215104,42853.4122492505,1298209.58399677,38292.3823174011,1111727.57025032,1500,0.0077662271318681,0.0099069342215104,0.0056255200422258
2020-05-14,5517919,1232,1.0552,0.713429058894649,0.494368552329294,0.932489565460003,13.000064,NA,0.755518084276246,0.542864170671938,0.968171997880554,41688.875920715,1339898.45991748,39366.437592269,1151094.00784259,1500,0.00755518084276246,0.00968171997880554,0.00542864170671938
2020-05-15,5517919,1186,0.5902,0.73690736305099,0.517834292921485,0.955980433180495,6.999772,NA,0.735685834552947,0.524393482861705,0.94697818624419,40594.5484451056,1380493.00836259,40661.9513981896,1191755.95924078,1500,0.00735685834552947,0.0094697818624419,0.00524393482861705
2020-05-16,5517919,1371,0.6565,0.760772908747362,0.530218219080955,0.991327598413769,9.000615,0.638306835106383,0.717052074725268,0.507063504372957,0.927040645077579,39566.3526711598,1420059.36103375,41978.8328786234,1233734.7921194,1500,0.00717052074725268,0.00927040645077578,0.00507063504372957
2020-05-17,5517919,1203,0.665,0.780924222026321,0.530904358408902,1.03094408564374,7.99995,NA,0.699548440104012,0.490819647121052,0.908277233086972,38600.5162907029,1458659.87732445,43090.7660227926,1276825.55814219,1500,0.00699548440104012,0.00908277233086972,0.00490819647121052
2020-05-18,5517919,1260,0.873,0.792877566166161,0.524033297992355,1.06172183433997,10.9998,NA,0.683111664200186,0.475623519855397,0.890599808544976,37693.5483101183,1496353.42563457,43750.3418702202,1320575.90001241,1500,0.00683111664200186,0.00890599808544976,0.00475623519855397
2020-05-19,5517919,1384,1.0838,0.792097090561682,0.514813389263759,1.0693807918596,14.999792,0.876757720409157,0.667683189616223,0.461445079843478,0.873921299388969,36842.2175796396,1533195.64321421,43707.2758585502,1364283.17587096,1500,0.00667683189616223,0.00873921299388969,0.00461445079843478
2020-05-20,5517919,1462,0.684,0.774984970452472,0.505860859099924,1.04410908180502,10.00008,NA,0.653208819222076,0.448250269858255,0.858167368585897,36043.5335455306,1569239.17675974,42763.0429317414,1407046.2188027,1500,0.00653208819222076,0.00858167368585897,0.00448250269858255
