"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"2","PT","PT02",152758,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"3","PT","PT03",848185,0.0285714285714286,0.0125,175,0.0285714285714286,0.0125,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"4","PT","PT04",136252,0,0,20,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"5","PT","PT05",196264,0,0,202,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"6","PT","PT06",430104,0,0,50,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"7","PT","PT07",166706,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"8","PT","PT08",451006,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"9","PT","PT09",160939,0,0,105,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"10","PT","PT10",470930,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"11","PT","PT11",2250533,0.00625,0.025,320,0.00625,0.025,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"12","PT","PT12",118506,0,0,20,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"13","PT","PT13",1817117,0,0,220,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"14","PT","PT14",453638,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"15","PT","PT15",851258,0.00769230769230769,0.00625,130,0.00769230769230769,0.00625,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"16","PT","PT16",244836,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"17","PT","PT17",206661,0,0,40,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"18","PT","PT18",377653,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"19","PT","PT20",245766,0,0,30,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
"20","PT","PT30",267785,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.00424651216198427,0.00683508540826772,2212,0.00378999538296918,0.00550601329313234
