"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"5","BR","BRBA",15203934,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"6","BR","BRCE",8904459,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"7","BR","BRDF",2914830,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"10","BR","BRGO",6610681,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"12","BR","BRMG",20869101,0.166666666666667,0.166666666666667,0,0,30,0.166666666666667,0.166666666666667,0,0,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"13","BR","BRMS",2651235,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"15","BR","BRPA",8175113,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"16","BR","BRPB",3972202,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"17","BR","BRPE",9345173,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"18","BR","BRPI",3204028,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"19","BR","BRPR",11163018,0,0,0,0,5,0,0,0,0,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"20","BR","BRRJ",16550024,0.266666666666667,0.266666666666667,0,0,30,0.266666666666667,0.266666666666667,0,0,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"24","BR","BRRS",11247972,0,0,0,0,3,0,0,0,0,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"25","BR","BRSC",6819190,0,0,0,0,60,0,0,0,0,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"26","BR","BRSE",2242937,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"27","BR","BRSP",44396484,0.2,0.2,0.01,0.01,100,0.2,0.2,0.01,0.01,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
"28","BR","BRTO",1515126,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.151026168433396,0.151026168433396,228,0.00399803400019068,0.00399803400019068,228,0.122034027278057,0.122034027278057,0.0055143025606884,0.0055143025606884
