"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"5","BR","BRBA",15203934,0,0,0,0,20,0,0,0,0,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"6","BR","BRCE",8904459,0.2,0.2,0,0,5,0.2,0.2,0,0,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"7","BR","BRDF",2914830,0,0,0,0,20,0,0,0,0,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"10","BR","BRGO",6610681,0.01,0.01,0,0,200,0.01,0.01,0,0,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"12","BR","BRMG",20869101,0.00666666666666667,0.00666666666666667,0,0,150,0.00666666666666667,0.00666666666666667,0,0,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"13","BR","BRMS",2651235,0.1,0.1,0,0,10,0.1,0.1,0,0,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"15","BR","BRPA",8175113,0.096,0.096,0.028,0.028,250,0.096,0.096,0.028,0.028,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"16","BR","BRPB",3972202,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"17","BR","BRPE",9345173,0.2,0.2,0.02,0.02,50,0.2,0.2,0.02,0.02,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"18","BR","BRPI",3204028,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"19","BR","BRPR",11163018,0.0333333333333333,0.0333333333333333,0,0,30,0.0333333333333333,0.0333333333333333,0,0,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"20","BR","BRRJ",16550024,0.2,0.2,0.02,0.02,100,0.2,0.2,0.02,0.02,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"24","BR","BRRS",11247972,0,0,NA,NA,20,0,0,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"25","BR","BRSC",6819190,0,0,0,0,90,0,0,0,0,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"26","BR","BRSE",2242937,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"27","BR","BRSP",44396484,0.01,0.01,0,0,100,0.01,0.01,0,0,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
"28","BR","BRTO",1515126,0.18,0.18,0.04,0.04,50,0.18,0.18,0.04,0.04,204453710,0.005,0.005,0,0,200,0.0559240998990541,0.0559240998990541,1095,0.00520513562907005,0.00520513562907005,1075,0.0480593740459183,0.0480593740459183,0.00438864376568652,0.00438864376568652
