"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"18","BR","BRPI",3204028,0,0,0.25,0.25,4,0,0,0.25,0.25,204453710,0.005,0.005,0,0,200,0.055332429899603,0.055332429899603,1518,0.0111288303986237,0.0111288303986237,1498,0.0494730084910345,0.0494730084910345,0.00981801409725463,0.00981801409725463
"19","BR","BRPR",11163018,0,0,0,0,13,0,0,0,0,204453710,0.005,0.005,0,0,200,0.055332429899603,0.055332429899603,1518,0.0111288303986237,0.0111288303986237,1498,0.0494730084910345,0.0494730084910345,0.00981801409725463,0.00981801409725463
"20","BR","BRRJ",16550024,0.0666666666666667,0.0666666666666667,0,0,150,0.0666666666666667,0.0666666666666667,0,0,204453710,0.005,0.005,0,0,200,0.055332429899603,0.055332429899603,1518,0.0111288303986237,0.0111288303986237,1498,0.0494730084910345,0.0494730084910345,0.00981801409725463,0.00981801409725463
"21","BR","BRRN",3442175,0.08,0.08,0,0,100,0.08,0.08,0,0,204453710,0.005,0.005,0,0,200,0.055332429899603,0.055332429899603,1518,0.0111288303986237,0.0111288303986237,1498,0.0494730084910345,0.0494730084910345,0.00981801409725463,0.00981801409725463
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.055332429899603,0.055332429899603,1518,0.0111288303986237,0.0111288303986237,1498,0.0494730084910345,0.0494730084910345,0.00981801409725463,0.00981801409725463
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.055332429899603,0.055332429899603,1518,0.0111288303986237,0.0111288303986237,1498,0.0494730084910345,0.0494730084910345,0.00981801409725463,0.00981801409725463
"24","BR","BRRS",11247972,0,0,NA,NA,20,0,0,NA,NA,204453710,0.005,0.005,0,0,200,0.055332429899603,0.055332429899603,1518,0.0111288303986237,0.0111288303986237,1498,0.0494730084910345,0.0494730084910345,0.00981801409725463,0.00981801409725463
"25","BR","BRSC",6819190,0,0,0,0,20,0,0,0,0,204453710,0.005,0.005,0,0,200,0.055332429899603,0.055332429899603,1518,0.0111288303986237,0.0111288303986237,1498,0.0494730084910345,0.0494730084910345,0.00981801409725463,0.00981801409725463
"26","BR","BRSE",2242937,0.075,0.075,0.015,0.015,200,0.075,0.075,0.015,0.015,204453710,0.005,0.005,0,0,200,0.055332429899603,0.055332429899603,1518,0.0111288303986237,0.0111288303986237,1498,0.0494730084910345,0.0494730084910345,0.00981801409725463,0.00981801409725463
"27","BR","BRSP",44396484,0.0545454545454545,0.0545454545454545,0.0181818181818182,0.0181818181818182,55,0.0545454545454545,0.0545454545454545,0.0181818181818182,0.0181818181818182,204453710,0.005,0.005,0,0,200,0.055332429899603,0.055332429899603,1518,0.0111288303986237,0.0111288303986237,1498,0.0494730084910345,0.0494730084910345,0.00981801409725463,0.00981801409725463
"28","BR","BRTO",1515126,0.18,0.18,0.04,0.04,50,0.18,0.18,0.04,0.04,204453710,0.005,0.005,0,0,200,0.055332429899603,0.055332429899603,1518,0.0111288303986237,0.0111288303986237,1498,0.0494730084910345,0.0494730084910345,0.00981801409725463,0.00981801409725463
