"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0522472584917621,0.0522472584917621,1393,0.00985737803095386,0.00985737803095386,1373,0.0463153992963117,0.0463153992963117,0.00860405596725979,0.00860405596725979
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0522472584917621,0.0522472584917621,1393,0.00985737803095386,0.00985737803095386,1373,0.0463153992963117,0.0463153992963117,0.00860405596725979,0.00860405596725979
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0522472584917621,0.0522472584917621,1393,0.00985737803095386,0.00985737803095386,1373,0.0463153992963117,0.0463153992963117,0.00860405596725979,0.00860405596725979
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0522472584917621,0.0522472584917621,1393,0.00985737803095386,0.00985737803095386,1373,0.0463153992963117,0.0463153992963117,0.00860405596725979,0.00860405596725979
"5","BR","BRBA",15203934,0,0,0,0,20,0,0,0,0,204453710,0.005,0.005,0,0,200,0.0522472584917621,0.0522472584917621,1393,0.00985737803095386,0.00985737803095386,1373,0.0463153992963117,0.0463153992963117,0.00860405596725979,0.00860405596725979
"6","BR","BRCE",8904459,0.2,0.2,0.0666666666666667,0.0666666666666667,30,0.2,0.2,0.0666666666666667,0.0666666666666667,204453710,0.005,0.005,0,0,200,0.0522472584917621,0.0522472584917621,1393,0.00985737803095386,0.00985737803095386,1373,0.0463153992963117,0.0463153992963117,0.00860405596725979,0.00860405596725979
"7","BR","BRDF",2914830,0.02,0.02,0,0,100,0.02,0.02,0,0,204453710,0.005,0.005,0,0,200,0.0522472584917621,0.0522472584917621,1393,0.00985737803095386,0.00985737803095386,1373,0.0463153992963117,0.0463153992963117,0.00860405596725979,0.00860405596725979
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0522472584917621,0.0522472584917621,1393,0.00985737803095386,0.00985737803095386,1373,0.0463153992963117,0.0463153992963117,0.00860405596725979,0.00860405596725979
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0522472584917621,0.0522472584917621,1393,0.00985737803095386,0.00985737803095386,1373,0.0463153992963117,0.0463153992963117,0.00860405596725979,0.00860405596725979
"10","BR","BRGO",6610681,0.166666666666667,0.166666666666667,0,0,6,0.166666666666667,0.166666666666667,0,0,204453710,0.005,0.005,0,0,200,0.0522472584917621,0.0522472584917621,1393,0.00985737803095386,0.00985737803095386,1373,0.0463153992963117,0.0463153992963117,0.00860405596725979,0.00860405596725979
