"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"3","BR","BRAM",3938336,0.1,0.1,0.015,0.015,200,0.1,0.1,0.015,0.015,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"5","BR","BRBA",15203934,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,52,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"6","BR","BRCE",8904459,0.06,0.06,0.04,0.04,50,0.06,0.06,0.04,0.04,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"7","BR","BRDF",2914830,0,0,0,0,40,0,0,0,0,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"10","BR","BRGO",6610681,0.166666666666667,0.166666666666667,0,0,6,0.166666666666667,0.166666666666667,0,0,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"11","BR","BRMA",6904241,0.133333333333333,0.133333333333333,0,0,30,0.133333333333333,0.133333333333333,0,0,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"12","BR","BRMG",20869101,0.052,0.052,0.008,0.008,250,0.052,0.052,0.008,0.008,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"13","BR","BRMS",2651235,0,0,0,0,15,0,0,0,0,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"15","BR","BRPA",8175113,0.11,0.11,0.05,0.05,100,0.11,0.11,0.05,0.05,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"16","BR","BRPB",3972202,0,0,0.5,0.5,10,0,0,0.5,0.5,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"17","BR","BRPE",9345173,0,0,0,0,80,0,0,0,0,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"18","BR","BRPI",3204028,0,0,0,0,7,0,0,0,0,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"19","BR","BRPR",11163018,0,0,0,0,15,0,0,0,0,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"20","BR","BRRJ",16550024,0.02,0.02,0,0,100,0.02,0.02,0,0,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"21","BR","BRRN",3442175,0.08,0.08,0,0,100,0.08,0.08,0,0,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"24","BR","BRRS",11247972,0.06,0.06,0,0,50,0.06,0.06,0,0,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"25","BR","BRSC",6819190,0.00666666666666667,0.00666666666666667,0,0,300,0.00666666666666667,0.00666666666666667,0,0,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"26","BR","BRSE",2242937,0.075,0.075,0.015,0.015,200,0.075,0.075,0.015,0.015,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"27","BR","BRSP",44396484,0.03,0.03,0,0,100,0.03,0.03,0,0,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
"28","BR","BRTO",1515126,0.18,0.18,0.04,0.04,50,0.18,0.18,0.04,0.04,204453710,0.15,0.15,0,0,100,0.048424132371048,0.048424132371048,1755,0.0223119879981612,0.0223119879981612,1755,0.0538999203833905,0.0538999203833905,0.0211091854106592,0.0211091854106592
