"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0636679195672736,0.0636679195672736,1661,0.0131149776830682,0.0131149776830682,1661,0.0685703659291547,0.0685703659291547,0.0123702316476867,0.0123702316476867
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0636679195672736,0.0636679195672736,1661,0.0131149776830682,0.0131149776830682,1661,0.0685703659291547,0.0685703659291547,0.0123702316476867,0.0123702316476867
"3","BR","BRAM",3938336,0.1,0.1,0.015,0.015,200,0.1,0.1,0.015,0.015,204453710,0.15,0.15,0,0,100,0.0636679195672736,0.0636679195672736,1661,0.0131149776830682,0.0131149776830682,1661,0.0685703659291547,0.0685703659291547,0.0123702316476867,0.0123702316476867
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0636679195672736,0.0636679195672736,1661,0.0131149776830682,0.0131149776830682,1661,0.0685703659291547,0.0685703659291547,0.0123702316476867,0.0123702316476867
"5","BR","BRBA",15203934,0.128888888888889,0.128888888888889,0.00666666666666667,0.00666666666666667,450,0.128888888888889,0.128888888888889,0.00666666666666667,0.00666666666666667,204453710,0.15,0.15,0,0,100,0.0636679195672736,0.0636679195672736,1661,0.0131149776830682,0.0131149776830682,1661,0.0685703659291547,0.0685703659291547,0.0123702316476867,0.0123702316476867
"6","BR","BRCE",8904459,0.15,0.15,0.03,0.03,100,0.15,0.15,0.03,0.03,204453710,0.15,0.15,0,0,100,0.0636679195672736,0.0636679195672736,1661,0.0131149776830682,0.0131149776830682,1661,0.0685703659291547,0.0685703659291547,0.0123702316476867,0.0123702316476867
"7","BR","BRDF",2914830,0,0,0,0,40,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0636679195672736,0.0636679195672736,1661,0.0131149776830682,0.0131149776830682,1661,0.0685703659291547,0.0685703659291547,0.0123702316476867,0.0123702316476867
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0636679195672736,0.0636679195672736,1661,0.0131149776830682,0.0131149776830682,1661,0.0685703659291547,0.0685703659291547,0.0123702316476867,0.0123702316476867
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0636679195672736,0.0636679195672736,1661,0.0131149776830682,0.0131149776830682,1661,0.0685703659291547,0.0685703659291547,0.0123702316476867,0.0123702316476867
"10","BR","BRGO",6610681,0.166666666666667,0.166666666666667,0,0,6,0.166666666666667,0.166666666666667,0,0,204453710,0.15,0.15,0,0,100,0.0636679195672736,0.0636679195672736,1661,0.0131149776830682,0.0131149776830682,1661,0.0685703659291547,0.0685703659291547,0.0123702316476867,0.0123702316476867
