"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"5","BR","BRBA",15203934,0.095,0.095,0.015,0.015,200,0.095,0.095,0.015,0.015,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"6","BR","BRCE",8904459,0.269230769230769,0.269230769230769,0,0,52,0.269230769230769,0.269230769230769,0,0,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"7","BR","BRDF",2914830,0.15,0.15,0,0,100,0.15,0.15,0,0,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"10","BR","BRGO",6610681,0.04,0.04,0,0,300,0.04,0.04,0,0,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"12","BR","BRMG",20869101,0.0666666666666667,0.0666666666666667,0.02,0.02,150,0.0666666666666667,0.0666666666666667,0.02,0.02,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"13","BR","BRMS",2651235,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"15","BR","BRPA",8175113,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"16","BR","BRPB",3972202,0.254545454545455,0.254545454545455,0.0272727272727273,0.0272727272727273,110,0.254545454545455,0.254545454545455,0.0272727272727273,0.0272727272727273,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"17","BR","BRPE",9345173,0.2,0.2,0.01,0.01,100,0.2,0.2,0.01,0.01,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
"18","BR","BRPI",3204028,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0.00666666666666667,0.00666666666666667,300,0.0892459146518265,0.0892459146518265,1720,0.00749511382172519,0.00749511382172519,1720,0.0908430560401691,0.0908430560401691,0.00737207711552838,0.00737207711552838
