"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"11","BR","BRMA",6904241,0.133333333333333,0.133333333333333,0,0,30,0.133333333333333,0.133333333333333,0,0,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"12","BR","BRMG",20869101,0.052,0.052,0.008,0.008,250,0.052,0.052,0.008,0.008,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"13","BR","BRMS",2651235,0,0,0,0,15,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"15","BR","BRPA",8175113,0.2,0.2,NA,NA,10,0.2,0.2,NA,NA,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"16","BR","BRPB",3972202,0,0,0.5,0.5,10,0,0,0.5,0.5,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"17","BR","BRPE",9345173,0.03,0.03,0,0,300,0.03,0.03,0,0,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"18","BR","BRPI",3204028,0.02,0.02,0,0,100,0.02,0.02,0,0,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"19","BR","BRPR",11163018,0,0,0,0,15,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"20","BR","BRRJ",16550024,0.02,0.02,0,0,100,0.02,0.02,0,0,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"21","BR","BRRN",3442175,0.08,0.08,0,0,100,0.08,0.08,0,0,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"24","BR","BRRS",11247972,0.02,0.02,0,0,100,0.02,0.02,0,0,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"25","BR","BRSC",6819190,0,0,0,0,15,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"26","BR","BRSE",2242937,0.075,0.075,0.015,0.015,200,0.075,0.075,0.015,0.015,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"27","BR","BRSP",44396484,0,0,0,0,80,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
"28","BR","BRTO",1515126,0.18,0.18,0.04,0.04,50,0.18,0.18,0.04,0.04,204453710,0.15,0.15,0,0,100,0.0459871493958257,0.0459871493958257,1461,0.0146298490234793,0.0146298490234793,1451,0.0526503685248568,0.0526503685248568,0.0136865963462724,0.0136865963462724
