"","date","p_cases","p_cases_recent","p_m_country","recent_p_m_country"
"149","2020/12/08",0.0880743164485039,0.0115724475801442,0.0880743164485039,0.0115724475801442
"150","2020/12/14",0.157990618249691,0.0120721118896491,0.157990618249691,0.0120721118896491
"151","2020/12/15",0.111756077905289,0.0151379311004398,0.111756077905289,0.0151379311004398
"152","2020/12/16",0.110530458841331,0.00805605218589658,0.110530458841331,0.00805605218589658
"153","2020/12/17",0.100095832914886,0.00795239610416922,0.100095832914886,0.00795239610416922
"154","2020/12/18",NA,NA,NA,NA
"155","2020/12/20",NA,NA,NA,NA
"156","2020/12/22",NA,NA,NA,NA
"157","2020/12/23",NA,NA,NA,NA
"158","2020/12/24",NA,NA,NA,NA
"159","2020/12/25",NA,NA,NA,NA
"160","2020/12/26",NA,NA,NA,NA
"161","2020/12/27",NA,NA,NA,NA
"162","2020/12/28",NA,NA,NA,NA
"163","2020/12/29",0.0661772936579507,0.0390463213996949,0.0661772936579507,0.0390463213996949
"164","2020/12/30",0.0863930783020067,0.0221989389449014,0.0863930783020067,0.0221989389449014
"165","2020/12/31",0.106289453538608,0.0236457686660703,0.106289453538608,0.0236457686660703
"166","2021/01/02",0.0997977567859494,0.0235011316313477,0.0997977567859494,0.0235011316313477
"167","2021/01/03",0.169730305627441,0.0458190079420105,0.169730305627441,0.0458190079420105
"168","2021/01/04",0.146808216700095,0.0441538907669065,0.146808216700095,0.0441538907669065
"169","2021/01/05",0.117517921936986,0.019686666756869,0.117517921936986,0.019686666756869
"170","2021/01/06",0.0905887111700189,0.0176854353383561,0.0905887111700189,0.0176854353383561
"171","2021/01/07",0.0639519842905604,0.0176406847428643,0.0639519842905604,0.0176406847428643
"172","2021/01/08",0.177376566134648,0.0367672397576024,0.177376566134648,0.0367672397576024
"173","2021/01/09",0.131324317329423,1.56280307503412,0.131324317329423,1.56280307503412
"174","2021/01/10",0.0911871330689111,0.0167055287274378,0.0911871330689111,0.0167055287274378
"175","2021/01/11",0.101621571642948,0.0677195647250241,0.101621571642948,0.0677195647250241
"176","2021/01/12",0.127769822750856,0.702691964849155,0.127769822750856,0.702691964849155
"177","2021/01/13",0.127769822750856,0.702691964849155,0.127769822750856,0.702691964849155
"178","2021/01/14",0.130337434415798,0.7115705882418,0.130337434415798,0.7115705882418
"179","2021/01/15",0.0713605316884696,0.0174207168426411,0.0713605316884696,0.0174207168426411
"180","2021/01/16",0.111612690628274,0.0230700366816581,0.111612690628274,0.0230700366816581
"181","2021/01/17",0.0920561379582374,0.01986287201699,0.0920561379582374,0.01986287201699
"182","2021/01/18",0.0973578172865878,0.0190568732315398,0.0973578172865878,0.0190568732315398
"183","2021/01/19",0.0860949042543359,0.0192144703874507,0.0860949042543359,0.0192144703874507
"184","2021/01/20",0.107754441277751,0.0313314209629537,0.107754441277751,0.0313314209629537
"185","2021/01/21",0.106958398013263,0.0164583287409178,0.106958398013263,0.0164583287409178
"186","2021/01/22",0.112333468089093,0.0146468846725015,0.112333468089093,0.0146468846725015
"187","2021/01/23",0.134423486315025,0.0202763108228979,0.134423486315025,0.0202763108228979
"188","2021/01/24",0.15631121508528,0.0196498458213999,0.15631121508528,0.0196498458213999
"189","2021/01/25",0.130220428196789,0.0195969764700413,0.130220428196789,0.0195969764700413
"190","2021/01/26",0.122441165251514,0.0197499309178774,0.122441165251514,0.0197499309178774
"191","2021/01/27",0.109792591354775,0.017008414267614,0.109792591354775,0.017008414267614
"192","2021/01/28",0.0832093669428993,0.00293914495769549,0.0832093669428993,0.00293914495769549
"193","2021/01/29",0.0709460333326509,0.00219615190887588,0.0709460333326509,0.00219615190887588
"194","2021/01/30",0.129931969758146,0.00238129068537563,0.129931969758146,0.00238129068537563
"195","2021/01/31",0.0851593427846171,0.0037315482342075,0.0851593427846171,0.0037315482342075
"196","2021/02/01",0.0713211085367028,0.0018765065010105,0.0713211085367028,0.0018765065010105
"197","2021/02/02",0.0907944246297337,0.00218181431689765,0.0907944246297337,0.00218181431689765
