"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","CY","CY01",341700,0.00490196078431373,0.0416666666666667,NA,NA,204,6,0.00490196078431373,0.0416666666666667,NA,NA,949477,0.0111223458038423,NA,989,30,0.00176412909422766,244,0,0,0.00927043592781148,0
"2","CY","CY02",244900,0,0,NA,NA,40,1,0,0,NA,NA,949477,0.0111223458038423,NA,989,30,0.00176412909422766,244,0,0,0.00927043592781148,0
"3","CY","CY03",147000,0,0,0,0,0,0,0,0,0,0,949477,0.0111223458038423,NA,989,30,0.00176412909422766,244,0,0,0.00927043592781148,0
"4","CY","CY04",48200,0,0,0,0,0,0,0,0,0,0,949477,0.0111223458038423,NA,989,30,0.00176412909422766,244,0,0,0.00927043592781148,0
"5","CY","CY05",94100,0,0,0,0,0,0,0,0,0,0,949477,0.0111223458038423,NA,989,30,0.00176412909422766,244,0,0,0.00927043592781148,0
"6","CY","CY06",73577,0,0,0,0,0,0,0,0,0,0,949477,0.0111223458038423,NA,989,30,0.00176412909422766,244,0,0,0.00927043592781148,0
