"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"77",2020-07-01,0.0511592940281844,0.00579282100977567,0.0114112420141497,0.000827545858539382,0.0503086734987975,0.0490397127269712,0.0515776342706237,0.00567969903409954,0.0052138749706314,0.00614552309756767,0.0113554751274094,0.0104290731857826,0.0122818770690362
"78",2020-07-02,0.0511592940281844,0.00579282100977567,0.0114112420141497,0.000827545858539382,0.0503844767536196,0.0491472730583816,0.0516216804488576,0.00569450212267991,0.00521944750555236,0.00616955673980746,0.0114340270956522,0.0105067825092689,0.0123612716820355
"79",2020-07-03,0.0511364087986269,0.00579293705555952,0.0114106025288103,0.000827562436508503,0.0504433248515496,0.0492373991544091,0.0516492505486902,0.00571137117901268,0.00522256295744291,0.00620017940058245,0.0114981319967048,0.0105574149814991,0.0124388490119106
"80",2020-07-04,0.0503339850660216,0.00567280376673869,0.0112206680054106,0.000810400538105527,0.0504876636109679,0.0493116089117823,0.0516637183101534,0.00572984842957714,0.00522444756850339,0.00623524929065088,0.0115488641788562,0.0105845123945335,0.0125132159631789
"81",2020-07-05,0.0505489898166893,0.00570387476117064,0.0113096668514038,0.000814839251595805,0.0505199617305004,0.0493715305173824,0.0516683929436184,0.00574947162429862,0.00522660216538264,0.00627234108321459,0.0115873710279639,0.0105932802108259,0.0125814618451019
"82",2020-07-06,0.0512756105019757,0.00584885734415809,0.0114557625901624,0.000835551049165441,0.050542704250634,0.0494189512418799,0.0516664572593881,0.00576977290841661,0.00523059489191799,0.00630895092491522,0.0116148592968899,0.0105898000658441,0.0126399185279358
"83",2020-07-07,0.0512756105019757,0.00584885734415809,0.0114557625901624,0.000835551049165441,0.0505583872194443,0.0494558579856385,0.0516609164532501,0.00579027807243405,0.00523791438486369,0.0063426417600044,0.0116325824085398,0.0105803287836208,0.0126848360334589
"84",2020-07-08,0.0511708408174123,0.00584816689249406,0.011455383136164,0.000835452413213438,0.0505695135804733,0.0494844626220473,0.0516545645388994,0.00581050618812178,0.00524986862767633,0.00637114374856722,0.0116418289048416,0.010570805960461,0.0127128518492223
"85",2020-07-09,0.051917910393643,0.00618015955685372,0.0114253075680547,0.000882879936693388,0.0505785388337903,0.0495071656325671,0.0516499120350135,0.00582998477846147,0.0052674429539295,0.00639252660299344,0.0116438890083133,0.0105663653297835,0.0127214126868432
"86",2020-07-10,0.051917910393643,0.00618015955685372,0.0114253075680547,0.000882879936693388,0.0505867370239288,0.0495256283344256,0.0516478457134319,0.00584845463076733,0.00529046799688735,0.00640644126464732,0.0116397344314517,0.0105688415625761,0.0127106273003273
"87",2020-07-11,0.051917910393643,0.00618015955685372,0.0114253075680547,0.000882879936693388,0.0505941991659399,0.0495405963460736,0.0516478019858062,0.00586581917992635,0.00531778200049409,0.00641385635935862,0.0116300953038379,0.0105772374106376,0.0126829531970382
"88",2020-07-12,0.051917910393643,0.00618015955685372,0.0114253075680547,0.000882879936693388,0.0506009648804751,0.0495526957107871,0.0516492340501631,0.00588198547246957,0.00534787801703003,0.00641609292790912,0.0116157017196594,0.0105896936740177,0.0126417097653012
"89",2020-07-13,0.0518454699268929,0.00580453758829635,0.0114253075680547,0.000829219655470907,0.0506070738394389,0.0495624684175645,0.0516516792613134,0.00589686034618696,0.00537898647002722,0.0064147342223467,0.0115972866844642,0.0106037531222309,0.0125908202466975
