"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"137",2020-08-06,0.0620941251008855,0.000711908059382365,0.000711908059382365,0.000101701151340338,0.0565965848486929,0.0532408440521784,0.0599523256452074,0.000566621544966136,0.000258575075718684,0.000874668014213589,0.000514136549454322,0.000144003195166925,0.000884269903741719
"138",2020-08-07,0.061182652339654,0.000576016756851108,0.000576016756851108,8.22881081215869e-05,0.0568417506691188,0.0534690854927893,0.0602144158454483,0.0005660044157705,0.000251538284573297,0.000880470546967703,0.000524140771055933,0.000137617535210074,0.000910664006901792
"139",2020-08-08,0.0585853499218281,0.000576016756851108,0.000576016756851108,8.22881081215869e-05,0.0570676540140102,0.0536691326298146,0.0604661753982058,0.00057213169568953,0.000243085670216491,0.000901177721162568,0.000540477259626733,0.000126729060022357,0.00095422545923111
"140",2020-08-09,0.0585853499218281,0.000576016756851108,0.000576016756851108,8.22881081215869e-05,0.0572749409205694,0.0538442247809966,0.0607056570601422,0.000582130293397658,0.000229752868844148,0.000934507717951168,0.000560379763184338,0.000108082629089458,0.00101267689727922
"141",2020-08-10,0.0572059024083049,0.000465802937358414,0.000465802937358414,6.65432767654877e-05,0.0574642889946927,0.0539972968715035,0.0609312811178819,0.000593048128297258,0.000208783674919335,0.000977312581675182,0.000580735683867727,7.91954319979343e-05,0.00108227593573752
"142",2020-08-11,0.0572059024083049,0.000465802937358414,0.000465802937358414,6.65432767654877e-05,0.0576364049278112,0.0541309646126245,0.061141845242998,0.000601731532887238,0.000178543048480395,0.00102492001729408,0.000597972415189008,3.89686388807213e-05,0.00115697619149729
"143",2020-08-12,0.0572059024083049,0.000465802937358414,0.000465802937358414,6.65432767654877e-05,0.0577920220646079,0.054247532339928,0.0613365117892877,0.000604861911272522,0.000138872992905241,0.0010708508296398,0.000608143225651125,-1.1751165287394e-05,0.00122803761658964
"144",2020-08-13,0.0572059024083049,0.000465802937358414,0.000465802937358414,6.65432767654877e-05,0.0579318980328809,0.0543490149191934,0.0615147811465685,0.000599166997239684,9.12991701638139e-05,0.00110703482431555,0.000607250944217395,-6.98254559643102e-05,0.0012843273443991
"145",2020-08-14,0.0572059024083049,0.000465802937358414,0.000465802937358414,6.65432767654877e-05,0.0580568124459473,0.0544371670271911,0.0616764578647036,0.000581802059550509,3.90256845715415e-05,0.00112457843452948,0.000591811831582085,-0.000129867934164528,0.0013134915973287
"146",2020-08-15,0.0584065714481196,0.000431592576607682,0.000431592576607682,6.1656082372526e-05,0.0581675646871006,0.054513515132238,0.0618216142419632,0.000550853220172997,-1.33636481966346e-05,0.00111507008854263,0.000559587138391309,-0.000184852618937389,0.00130402689572001
"147",2020-08-16,0.0584065714481196,0.000431592576607682,0.000431592576607682,6.1656082372526e-05,0.0582649717847741,0.0545793892116882,0.0619505543578601,0.000505856509351822,-6.05636618382432e-05,0.00107227668054189,0.00051031220772398,-0.000227352739714249,0.00124797715516221
