"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"94",2020-06-21,0.0116618075801749,0,0,0,0.00638608293826512,0.0055611948911994,0.00721097098533084,0.00881182527132326,-0.138193107737548,0.155816758280195,0.157856529729388,-1.30178648876795,1.61749954822672
"95",2020-06-22,0.0116618075801749,0,0,0,0.00638614256850285,0.00556125618463325,0.00721102895237245,0.00878510730048613,-0.136675036977795,0.154245251578767,0.154791466726806,-1.26582330930495,1.57540624275856
"96",2020-06-23,0.0116618075801749,0,0,0,0.00638620271188106,0.00556131790401784,0.00721108751974428,0.00875847034010298,-0.135164902385926,0.152681843066132,0.151785917329558,-1.23076593629296,1.53433777095207
"97",2020-06-24,0.0116618075801749,0,0,0,0.00638626338453528,0.00556138006709625,0.00721114670197431,0.00873191414454534,-0.133662669809624,0.151126498098715,0.148838725976007,-1.19659275262727,1.49427020457929
"98",2020-06-25,0.0116618075801749,0,0,0,0.00638632460260177,0.00556144269166173,0.00721120651354182,0.00870543846892959,-0.132168305231218,0.149579182169077,0.145948759541786,-1.16328263917596,1.45518015825953
"99",2020-06-26,0.0116618075801749,0,0,0,0.00638638638221755,0.0055615057955297,0.0072112669689054,0.00867904306911449,-0.130681774767198,0.148039860905426,0.143114906904133,-1.13081496359174,1.4170447774
"100",2020-06-27,0.0116618075801749,0,0,0,0.00638644873952042,0.00556156939650443,0.00721132808253641,0.00865272770169913,-0.129203044667735,0.146508500071134,0.140336078514696,-1.09916956937067,1.37984172640006
"101",2020-06-28,0.0116618075801749,0,0,0,0.00638651169064895,0.00556163351234026,0.00721138986895763,0.00862649212402058,-0.127732081316206,0.144985065564247,0.137611205980629,-1.06832676515217,1.34354917711343
"102",2020-06-29,0.0116618075801749,0,0,0,0.00638657525174251,0.00556169816069755,0.00721145234278747,0.00860033609415167,-0.12626885122871,0.143469523417014,0.134939241653812,-1.03826731425512,1.30814579756274
"103",2020-06-30,0.0116618075801749,0,0,0,0.00638663943894128,0.0055617633590932,0.00721151551878936,0.00857425937089878,-0.124813321053604,0.141961839795402,0.132319158228066,-1.00897242444506,1.27361074090119
"104",2020-07-01,0.0116618075801749,0,0,0,0.0063867042683863,0.00556182912484587,0.00721157941192672,0.00854826171379961,-0.123365457571025,0.140461980998624,0.129749948344174,-0.980423737927213,1.23992363461556
"105",2020-07-02,0.0116618075801749,0,0,0,0.0063867697562194,0.00556189547501573,0.00721164403742306,0.00852234288312092,-0.121925227692427,0.138969913458669,0.127230624202572,-0.952603321560703,1.20706456996585
"106",2020-07-03,0.0116618075801749,0,0,0,0.00638683591858331,0.00556196242633895,0.00721170941082767,0.00849650263985642,-0.120492598460114,0.137485603739827,0.124760217183569,-0.925493657288874,1.17501409165601
"107",2020-07-04,0.0116618075801749,0,0,0,0.00638690277182521,0.00556202999536175,0.00721177554828868,0.00847074074572444,-0.119067537046779,0.136009018538227,0.122337777474936,-0.899077632781232,1.1437531877311
"108",2020-07-05,0.0116618075801749,0,0,0,0.00638697034450729,0.00556209821048911,0.00721184247852548,0.00844505696316583,-0.117650010755042,0.134540124681374,0.119962373706721,-0.873338532282253,1.11326327969569
"109",2020-07-06,0.0116618075801749,0,0,0,0.00638703868412528,0.005562167118875,0.00721191024937556,0.0084194510553417,-0.116239987017,0.133078889127683,0.117633092593163,-0.848260027662637,1.08352621284896
"110",2020-07-07,0.0116618075801749,0,0,0,0.00638710783980578,0.00556223676913866,0.0072119789104729,0.00839392278613131,-0.114837433393767,0.13162527896603,0.115349038581556,-0.823826169668547,1.05452424683166
"111",2020-07-08,0.0116618075801749,0,0,0,0.00638717786067785,0.00556230720979472,0.00721204851156097,0.0083684719201298,-0.113442317575028,0.130179261415288,0.113109333507931,-0.800021379364557,1.02624004638042
