"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"1",2020-04-01,0,0,0,0,0.0110296474744762,-0.0124586647716719,0.0345179597206244,2.22044604925031e-16,-2.05625334240414e-15,2.5003425522542e-15,2.22044604925031e-16,-2.84433691107127e-15,3.28842612092134e-15
"2",2020-04-02,0,0,0,0,0.011607678067363,-0.0110443133961587,0.0342596695308847,2.22044604925031e-16,-2.04074082294147e-15,2.48483003279153e-15,2.22044604925031e-16,-2.82336522678531e-15,3.26745443663538e-15
"3",2020-04-03,0,0,0,0,0.0122160015020732,-0.00945294737787158,0.033884950382018,2.22044604925031e-16,-2.02522830732845e-15,2.46931751717851e-15,2.22044604925031e-16,-2.80239354668923e-15,3.2464827565393e-15
"4",2020-04-04,0,0,0,0,0.0128562053351775,-0.00767209638424784,0.0333845070546029,2.22044604925031e-16,-2.00971579564535e-15,2.45380500549542e-15,2.22044604925031e-16,-2.78142187087069e-15,3.22551108072076e-15
"5",2020-04-05,0,0,0,0,0.0135299603223032,-0.00568967998437459,0.0327496006289811,2.22044604925031e-16,-1.99420328797477e-15,2.43829249782484e-15,2.22044604925031e-16,-2.76045019942003e-15,3.20453940927009e-15
"6",2020-04-06,0.0105882352941176,0,0,0,0.0142390247783462,-0.00349498146533956,0.031973031022032,2.22044604925031e-16,-1.97869078440146e-15,2.42277999425152e-15,2.22044604925031e-16,-2.7394785324299e-15,3.18356774227997e-15
"7",2020-04-07,0.0105882352941176,0,0,0,0.0149560390419733,-0.00119181965257339,0.0311038977365199,2.22044604925031e-16,-1.96317828501273e-15,2.4072674948628e-15,2.22044604925031e-16,-2.71850686999587e-15,3.16259607984593e-15
"8",2020-04-08,0.0105882352941176,0,0,0,0.0156496922233629,0.00108508279188105,0.0302143016548447,2.22044604925031e-16,-1.94766578989822e-15,2.39175499974828e-15,2.22044604925031e-16,-2.69753521221601e-15,3.14162442206607e-15
"9",2020-04-09,0.0136842105263158,0,0,0,0.0163162109733844,0.00329874004799482,0.0293336818987741,2.22044604925031e-16,-1.93215329915047e-15,2.37624250900053e-15,2.22044604925031e-16,-2.67656355919141e-15,3.12065276904147e-15
"10",2020-04-10,0.0136842105263158,0,0,0,0.0169522972446161,0.00541350850547067,0.0284910859837615,2.22044604925031e-16,-1.91664081286423e-15,2.36073002271429e-15,2.22044604925031e-16,-2.65559191102599e-15,3.09968112087605e-15
