"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"1",2020-03-23,0,0,0,0,0.0103124767392526,0.00873768751243506,0.0118872659660701,2.22044604925031e-16,-6.40773932804775e-15,6.85182853789782e-15,1.97504795500874e-12,-2.2072008038584e-11,2.60221039486015e-11
"2",2020-03-24,0.02,0,0,0,0.0103189470182612,0.0087634338540109,0.0118744601825114,2.22044604925031e-16,-6.37000275517556e-15,6.81409196502562e-15,2.32787429498079e-12,-2.58045203297662e-11,3.04602689197278e-11
"3",2020-03-25,0.00714285714285714,0,0,0,0.0103254260801247,0.00878887683998422,0.0118619753202652,2.22044604925031e-16,-6.33226618497604e-15,6.77635539482611e-15,2.7437302063931e-12,-3.01662164951326e-11,3.56536769079188e-11
"4",2020-03-26,0.00909090909090909,0,0,0,0.0103319203392643,0.0088140280336954,0.0118498126448331,2.22044604925031e-16,-6.29452961749565e-15,6.73861882734571e-15,3.2338754123044e-12,-3.52627783656927e-11,4.17305291903015e-11
"5",2020-03-27,0.0111111111111111,0,0,0,0.0103384323359441,0.00883889659359302,0.0118379680782952,2.22044604925031e-16,-6.25679305278188e-15,6.70088226263194e-15,3.81158109421227e-12,-4.12175670834956e-11,4.88407292719201e-11
"6",2020-03-28,0.0111111111111111,0,0,0,0.0103449646168495,0.00886349095674771,0.0118264382769513,2.22044604925031e-16,-6.21905649088337e-15,6.66314570073343e-15,4.4924892228312e-12,-4.81745670173511e-11,5.71595454630135e-11
"7",2020-03-29,0.0111111111111111,0,0,0,0.0103515197351332,0.00888781901874872,0.0118152204515178,2.22044604925031e-16,-6.18131993184988e-15,6.62540914169995e-15,5.29503608040786e-12,-5.63018172935754e-11,6.68918894543911e-11
"8",2020-03-30,0.0111111111111111,0,0,0,0.0103581002504685,0.00891188829982046,0.0118043122011165,2.22044604925031e-16,-6.14358337573238e-15,6.58767258558245e-15,6.24095144187163e-12,-6.57954112097763e-11,7.82773140935196e-11
"9",2020-03-31,0.0111111111111111,0,0,0,0.0103647087291079,0.00893570609489136,0.0117937113633244,2.22044604925031e-16,-6.10584682258303e-15,6.5499360324331e-15,7.35584693065951e-12,-7.68841569169470e-11,9.15958507782661e-11
"10",2020-04-01,0.0111111111111111,0,0,0,0.0103713477439491,0.00895927960524677,0.0117834158826514,2.22044604925031e-16,-6.06811027245525e-15,6.51219948230532e-15,8.66990947954974e-12,-8.98350079973857e-11,1.07174826956485e-10
"11",2020-04-02,0.0125,0,0,0,0.0103780198746065,0.00898261604929225,0.0117734236999207,2.22044604925031e-16,-6.03037372540376e-15,6.47446293525382e-15,1.02187186726638e-11,-1.04959390273815e-10,1.25396827619143e-10
